Step Index,Current Position,Next Position,Goal Postion,Current Distance,Current Norm Distance,Current Unit Vector,Next Distance,Next Norm Distance,Next Unit Vector,Action
84.9,"(-0.13514629238334588, -0.0831234599376674, 0.23520740485691372)","(-0.16083565318084944, -0.06081836270637586, 0.14436655132644077)","(-0.0019315695726701896, -0.11739556863753435, 0.2562765880784756)",0.139156926848376,0.327996022078558,"(0.9572985393377125, -0.24628388594129694, 0.15140592494197988)",0.20242367535487,0.477117178387109,"(0.785007402565949, -0.27949895599895985, 0.5528505327049559)","[1.1299205673958483, 0.4137962167822416, 1.2317511982365537]"
84.1,"(-0.16083565318084944, -0.06081836270637586, 0.14436655132644077)","(-0.14710818790345487, -0.04658398248303027, 0.20554011898962693)","(-0.0019315695726701896, -0.11739556863753435, 0.2562765880784756)",0.20242367535487,0.477117178387109,"(0.785007402565949, -0.27949895599895985, 0.5528505327049559)",0.169306587406642,0.399059453515964,"(0.8574776714511325, -0.41824471947112357, 0.29967215018627413)","[0.7518737287798835, 0.24443257949506203, 1.314828460597734]"
85.1,"(-0.0048339595445792425, -0.025297270172506648, 0.3300861699477593)","(-0.09178281055386946, -0.10265905373337497, 0.113085999677846)","(-0.07580072132438714, -0.05618405650737045, 0.27832878790869886)",0.093108009554199,0.21945768312852,"(-0.7621982482452018, -0.3317307123495575, -0.5558853882375401)",0.172396437334426,0.406342299638582,"(0.09270544958234363, 0.26958212097996664, 0.9585046581345749)","[1.17612659391154, 1.2836981095467948, 1.0944694034353004]"
85.2,"(-0.09178281055386946, -0.10265905373337497, 0.113085999677846)","(-0.11711543041221222, -0.04571531765553463, 0.24395488581698344)","(-0.07580072132438714, -0.05618405650737045, 0.27832878790869886)",0.172396437334426,0.406342299638582,"(0.09270544958234363, 0.26958212097996664, 0.9585046581345749)",0.054754587252306,0.12905779982392,"(0.7545433389434435, -0.1911938227859607, 0.6277812292387934)","[0.4552612097639808, 0.2282950146228172, 1.3533478731704167]"
85.3,"(-0.11711543041221222, -0.04571531765553463, 0.24395488581698344)","(-0.05647945318844065, -0.10087457753673625, 0.17604152130107054)","(-0.07580072132438714, -0.05618405650737045, 0.27832878790869886)",0.054754587252306,0.12905779982392,"(0.7545433389434435, -0.1911938227859607, 0.6277812292387934)",0.113283886684371,0.267012681578957,"(-0.17055619030603184, 0.39450024480429063, 0.9029286476780142)","[0.18147049301527013, 1.4685470409458052, 1.1110613158423215]"
85.4,"(-0.05647945318844065, -0.10087457753673625, 0.17604152130107054)","(-0.0898201460733617, -0.08451054246310263, 0.1827830802623069)","(-0.07580072132438714, -0.05618405650737045, 0.27832878790869886)",0.113283886684371,0.267012681578957,"(-0.17055619030603184, 0.39450024480429063, 0.9029286476780142)",0.100637549287243,0.237204978476683,"(0.13930610242663855, 0.2814703473639031, 0.9494041570277343)","[0.4957862047604306, 1.0667976962024084, 1.494053704838023]"
85.5,"(-0.0898201460733617, -0.08451054246310263, 0.1827830802623069)","(-0.04143108408080658, -0.11207867212881424, 0.23701093235882784)","(-0.07580072132438714, -0.05618405650737045, 0.27832878790869886)",0.100637549287243,0.237204978476683,"(0.13930610242663855, 0.2814703473639031, 0.9494041570277343)",0.077541248422787,0.18276647527141,"(-0.4432432794502266, 0.7208371899905921, 0.532850017123651)","[0.050219702794563746, 1.0158368540341647, 0.7187501433138751]"
85.6,"(-0.04143108408080658, -0.11207867212881424, 0.23701093235882784)","(-0.10437526227405898, -0.10786289824016186, 0.14447851271233136)","(-0.07580072132438714, -0.05618405650737045, 0.27832878790869886)",0.077541248422787,0.18276647527141,"(-0.4432432794502266, 0.7208371899905921, 0.532850017123651)",0.146297994666607,0.344827680342505,"(0.1953173795361256, 0.3532436780870459, 0.9149153103663075)","[0.9647395990872432, 1.1457535392371956, 0.9446571926301508]"
85.7,"(-0.10437526227405898, -0.10786289824016186, 0.14447851271233136)","(-0.17405623327027706, -0.06463144997173176, 0.17655817643823363)","(-0.07580072132438714, -0.05618405650737045, 0.27832878790869886)",0.146297994666607,0.344827680342505,"(0.1953173795361256, 0.3532436780870459, 0.9149153103663075)",0.141713660044341,0.334022300013729,"(0.6933383268426391, 0.059608886410231696, 0.7181425660633004)","[1.064793326126835, 0.3455659231756064, 0.7082754875204141]"
85.8,"(-0.17405623327027706, -0.06463144997173176, 0.17655817643823363)","(-0.10967397201188157, -0.05883221353001026, 0.28544696625267785)","(-0.07580072132438714, -0.05618405650737045, 0.27832878790869886)",0.141713660044341,0.334022300013729,"(0.6933383268426391, 0.059608886410231696, 0.7181425660633004)",0.034714237867064,0.081822243331746,"(0.9757739984731932, 0.07628446382089028, -0.20505068759503334)","[0.5142763649485619, 0.25924246374806614, 0.17953247708576303]"
85.9,"(-0.10967397201188157, -0.05883221353001026, 0.28544696625267785)","(-0.05831027472068247, -0.12596262121850732, 0.15923390319910924)","(-0.07580072132438714, -0.05618405650737045, 0.27832878790869886)",0.034714237867064,0.081822243331746,"(0.9757739984731932, 0.07628446382089028, -0.20505068759503334)",0.13913502571076,0.327944400602143,"(-0.12570843692561356, 0.5015168851601444, 0.855966239278738)","[0.7793749512851461, 1.44903698960842, 0.2955426846644996]"
85.1,"(-0.05831027472068247, -0.12596262121850732, 0.15923390319910924)","(-0.03664939877834569, -0.11721798774669387, 0.2393774426972491)","(-0.07580072132438714, -0.05618405650737045, 0.27832878790869886)",0.13913502571076,0.327944400602143,"(-0.12570843692561356, 0.5015168851601444, 0.855966239278738)",0.082311445822633,0.194009938368175,"(-0.47564858270629884, 0.741499929072336, 0.47321906233287964)","[0.08056949470170384, 1.0119080534701788, 0.5110034063521117]"
86.1,"(-0.005531646540152422, -0.027182311024728983, 0.32969976905605514)","(-0.08704231629863354, -0.1102363460341022, 0.2065985227986696)","(-0.024912422139828725, -0.08277395658226419, 0.30018007683009795)",0.065859378586158,0.155232044010014,"(-0.2942751057743764, -0.8440961143417058, -0.4482230604004142)",0.115636559260149,0.27255798401977,"(0.5372859116210009, 0.23748881519429885, 0.8092730761808391)","[0.4895017553782323, 1.0492667823507842, 0.7983369670026806]"
86.2,"(-0.08704231629863354, -0.1102363460341022, 0.2065985227986696)","(-0.1440533029161297, -0.07501101014641627, 0.10723474150419463)","(-0.024912422139828725, -0.08277395658226419, 0.30018007683009795)",0.115636559260149,0.27255798401977,"(0.5372859116210009, 0.23748881519429885, 0.8092730761808391)",0.226898028271609,0.534803781429039,"(0.5250855711874367, -0.0342133710679727, 0.8503614456047079)","[1.3341583913869837, 0.6184599347668217, 1.2978178221897116]"
86.3,"(-0.1440533029161297, -0.07501101014641627, 0.10723474150419463)","(-0.07414886959388253, -0.125477861802081, 0.14866484111880574)","(-0.024912422139828725, -0.08277395658226419, 0.30018007683009795)",0.226898028271609,0.534803781429039,"(0.5250855711874367, -0.0342133710679727, 0.8503614456047079)",0.16493852773554,0.388763838135751,"(0.29851392594578596, 0.25890800534055786, 0.9186163947954595)","[0.9878704130844043, 1.372717648681738, 0.37841950206835084]"
86.4,"(-0.07414886959388253, -0.125477861802081, 0.14866484111880574)","(-0.09618591751979381, -0.08820401964429507, 0.16590361472927428)","(-0.024912422139828725, -0.08277395658226419, 0.30018007683009795)",0.16493852773554,0.388763838135751,"(0.29851392594578596, 0.25890800534055786, 0.9186163947954595)",0.152116945153554,0.358543078171535,"(0.46854408828693017, 0.035696634957726146, 0.8827186344379869)","[0.6584106043765146, 1.1111312361538006, 1.422847109227918]"
86.5,"(-0.09618591751979381, -0.08820401964429507, 0.16590361472927428)","(-0.09201452873001952, -0.11033276786165933, 0.21791948340311848)","(-0.024912422139828725, -0.08277395658226419, 0.30018007683009795)",0.152116945153554,0.358543078171535,"(0.46854408828693017, 0.035696634957726146, 0.8827186344379869)",0.109676734173358,0.258510541574586,"(0.6118171469632504, 0.25127308437024487, 0.7500277433220803)","[0.5200237937258952, 0.9197873235342249, 0.6367192927490859]"
86.6,"(-0.09201452873001952, -0.11033276786165933, 0.21791948340311848)","(-0.05958643066179724, -0.11251789414514787, 0.15915239077240778)","(-0.024912422139828725, -0.08277395658226419, 0.30018007683009795)",0.109676734173358,0.258510541574586,"(0.6118171469632504, 0.25127308437024487, 0.7500277433220803)",0.148242358735662,0.349410590403585,"(0.23390081497419643, 0.20064398473260617, 0.951331908507766)","[0.4737186209742934, 1.5049153331742855, 0.7999852828756369]"
86.7,"(-0.05958643066179724, -0.11251789414514787, 0.15915239077240778)","(-0.11522895622360593, -0.10200322312648315, 0.09414790158025224)","(-0.024912422139828725, -0.08277395658226419, 0.30018007683009795)",0.148242358735662,0.349410590403585,"(0.23390081497419643, 0.20064398473260617, 0.951331908507766)",0.225778870266723,0.532165900714126,"(0.40002208345307966, 0.0851685834086357, 0.9125396677131485)","[1.4465968692357785, 1.000324127248492, 1.0025441448190475]"
86.8,"(-0.11522895622360593, -0.10200322312648315, 0.09414790158025224)","(-0.14354555933009933, -0.07697450528130372, 0.08316161991566542)","(-0.024912422139828725, -0.08277395658226419, 0.30018007683009795)",0.225778870266723,0.532165900714126,"(0.40002208345307966, 0.0851685834086357, 0.9125396677131485)",0.247395362762763,0.583116462145519,"(0.47952854033093756, -0.023442037216040264, 0.8772131154395961)","[1.5129082156964593, 0.6027189832866364, 1.1884322622526677]"
86.9,"(-0.14354555933009933, -0.07697450528130372, 0.08316161991566542)","(-0.07970857946413103, -0.11329714936540108, 0.19536523484001703)","(-0.024912422139828725, -0.08277395658226419, 0.30018007683009795)",0.247395362762763,0.583116462145519,"(0.47952854033093756, -0.023442037216040264, 0.8772131154395961)",0.122149233548933,0.287908504530634,"(0.4486000913165845, 0.2498844396834403, 0.8580884132039338)","[0.4824445833075096, 1.1429360788045306, 0.7971466207986091]"
86.1,"(-0.07970857946413103, -0.11329714936540108, 0.19536523484001703)","(-0.1800377766639559, -0.030108473336724395, 0.14532386058845345)","(-0.024912422139828725, -0.08277395658226419, 0.30018007683009795)",0.122149233548933,0.287908504530634,"(0.4486000913165845, 0.2498844396834403, 0.8580884132039338)",0.225428428665067,0.531339901937657,"(0.6881357220238017, -0.23362396463219862, 0.6869418252110685)","[1.1787550043512882, 0.037736244044360934, 1.1804447684374477]"
87.1,"(-0.00153008165145608, -0.026206948274295042, 0.32991780722665)","(-0.12179749556655488, -0.09074877881288072, 0.10407407636211494)","(-0.130619986544473, -0.1048982700544129, 0.19648674604539912)",0.201644181063439,0.475279892722552,"(-0.6401866109511198, -0.39024841364185436, -0.6617154062049149)",0.093904983719936,0.22133616925193,"(-0.09395125400618225, -0.1506788104423925, 0.9841082552007839)","[1.3318009758053186, 0.9243632447993924, 1.2393473705209919]"
87.2,"(-0.12179749556655488, -0.09074877881288072, 0.10407407636211494)","(-0.11575514930110622, -0.03065633477460981, 0.2872949397945496)","(-0.130619986544473, -0.1048982700544129, 0.19648674604539912)",0.093904983719936,0.22133616925193,"(-0.09395125400618225, -0.1506788104423925, 0.9841082552007839)",0.118232636747835,0.278676997339866,"(-0.125725329758739, -0.6279309784670141, -0.7680467614270076)","[0.456406637941667, 0.030979570969264684, 0.5751819325176453]"
87.3,"(-0.11575514930110622, -0.03065633477460981, 0.2872949397945496)","(-0.14275373709114603, -0.04171313333428807, 0.20581664189047144)","(-0.130619986544473, -0.1048982700544129, 0.19648674604539912)",0.118232636747835,0.278676997339866,"(-0.125725329758739, -0.6279309784670141, -0.7680467614270076)",0.065012586174907,0.153236135155837,"(0.1866369461757606, -0.9718908358780672, -0.14350907099698573)","[0.7328867627184477, 0.19341314133198004, 1.4980595299652992]"
87.4,"(-0.14275373709114603, -0.04171313333428807, 0.20581664189047144)","(-0.02011043803998922, -0.1262462914103457, 0.18674914375662194)","(-0.130619986544473, -0.1048982700544129, 0.19648674604539912)",0.065012586174907,0.153236135155837,"(0.1866369461757606, -0.9718908358780672, -0.14350907099698573)",0.112973090711074,0.266280128444679,"(-0.978193548648758, 0.18896554233901428, 0.08619399741555132)","[0.06640223521610454, 1.4959332501708054, 0.28161980571328393]"
87.5,"(-0.02011043803998922, -0.1262462914103457, 0.18674914375662194)","(-0.126606988437986, -0.11900786880772996, 0.11547169484878564)","(-0.130619986544473, -0.1048982700544129, 0.19648674604539912)",0.112973090711074,0.266280128444679,"(-0.978193548648758, 0.18896554233901428, 0.08619399741555132)",0.082332396121892,0.19405931869709,"(-0.04874142252031356, 0.1713735955458886, 0.9839996770733059)","[1.5115361427075675, 0.9730812404471793, 0.23208082773495547]"
87.6,"(-0.126606988437986, -0.11900786880772996, 0.11547169484878564)","(-0.07429017420499684, -0.10877058834581804, 0.1570741367853153)","(-0.130619986544473, -0.1048982700544129, 0.19648674604539912)",0.082332396121892,0.19405931869709,"(-0.04874142252031356, 0.1713735955458886, 0.9839996770733059)",0.068857798220961,0.162299386865389,"(-0.8180600279828393, 0.05623645239104316, 0.5723768444295998)","[0.6082571752966431, 1.4008535466129428, 0.9574741317863833]"
87.7,"(-0.07429017420499684, -0.10877058834581804, 0.1570741367853153)","(-0.07009214242435195, -0.10045837125581657, 0.09964158210849619)","(-0.130619986544473, -0.1048982700544129, 0.19648674604539912)",0.068857798220961,0.162299386865389,"(-0.8180600279828393, 0.05623645239104316, 0.5723768444295998)",0.11429050001263,0.269385291947107,"(-0.529596459140804, -0.03884748774487541, 0.8473597011667681)","[1.268811852316833, 1.4879659929224232, 1.1189169022237226]"
87.8,"(-0.07009214242435195, -0.10045837125581657, 0.09964158210849619)","(-0.11385302839944293, -0.06696400224577706, 0.2776870766570128)","(-0.130619986544473, -0.1048982700544129, 0.19648674604539912)",0.11429050001263,0.269385291947107,"(-0.529596459140804, -0.03884748774487541, 0.8473597011667681)",0.091179127277299,0.214911264001498,"(-0.18389031180390095, -0.4160411372798965, -0.8905583222425775)","[0.5784523714934626, 0.33848176787534207, 0.10817093852079099]"
87.9,"(-0.11385302839944293, -0.06696400224577706, 0.2776870766570128)","(-0.08874807886903044, -0.0810912150957303, 0.2759028146687541)","(-0.130619986544473, -0.1048982700544129, 0.19648674604539912)",0.091179127277299,0.214911264001498,"(-0.18389031180390095, -0.4160411372798965, -0.8905583222425775)",0.092881346209968,0.218923432502679,"(-0.45081073201487304, -0.25631685941399096, -0.8550271056992069)","[0.3668683566728041, 0.49818462596982654, 0.5020704493460063]"
87.1,"(-0.08874807886903044, -0.0810912150957303, 0.2759028146687541)","(-0.14152995756472408, -0.08091240036056603, 0.08247849360163167)","(-0.130619986544473, -0.1048982700544129, 0.19648674604539912)",0.092881346209968,0.218923432502679,"(-0.45081073201487304, -0.25631685941399096, -0.8550271056992069)",0.11701380703966,0.275804188167325,"(0.09323661280889149, -0.20498324343653987, 0.9743145302940736)","[1.552976914465083, 0.6681981462651384, 1.1503210458348785]"
88.1,"(-0.002570396326148284, -0.02521228584714313, 0.33012379979247847)","(-0.16221372270583825, -0.039608872326398786, 0.18168539252146645)","(-0.07183511225855965, -0.10117246883917357, 0.2642623603833697)",0.122087179811887,0.287762242469756,"(-0.5673381598226358, -0.6221798481140312, -0.5394623703372337)",0.1370303808038,0.32298370498314,"(0.6595516258302059, -0.44926968860227745, 0.6026179550660142)","[0.9319435687483357, 0.1593722424483834, 1.349776843007693]"
88.2,"(-0.16221372270583825, -0.039608872326398786, 0.18168539252146645)","(-0.027890848345373878, -0.07897239590900026, 0.3027580299907257)","(-0.07183511225855965, -0.10117246883917357, 0.2642623603833697)",0.1370303808038,0.32298370498314,"(0.6595516258302059, -0.44926968860227745, 0.6026179550660142)",0.062496865101343,0.147306523720201,"(-0.7031434911483511, -0.35521898409103225, -0.6159616093532482)","[0.07022876866786477, 0.46265699012603706, 0.23758806697118928]"
88.3,"(-0.027890848345373878, -0.07897239590900026, 0.3027580299907257)","(-0.19117185691505936, -0.05083747894499456, 0.17391272438144048)","(-0.07183511225855965, -0.10117246883917357, 0.2642623603833697)",0.062496865101343,0.147306523720201,"(-0.7031434911483511, -0.35521898409103225, -0.6159616093532482)",0.157917467553589,0.372215040583164,"(0.7556905927205491, -0.31874238280257333, 0.5721319965523717)","[1.211379430868479, 0.20862292537219054, 0.3134889781253951]"
88.4,"(-0.19117185691505936, -0.05083747894499456, 0.17391272438144048)","(-0.1431633789745785, -0.07933884345087035, 0.20297806451502046)","(-0.07183511225855965, -0.10117246883917357, 0.2642623603833697)",0.157917467553589,0.372215040583164,"(0.7556905927205491, -0.31874238280257333, 0.5721319965523717)",0.096541150554505,0.227549674068807,"(0.7388379598371194, -0.2261587443582038, 0.6347997254678389)","[0.8000391267147773, 0.55976259278079, 0.9218025570115123]"
88.5,"(-0.1431633789745785, -0.07933884345087035, 0.20297806451502046)","(-0.12055280705480345, -0.11131575702904814, 0.1749522777718081)","(-0.07183511225855965, -0.10117246883917357, 0.2642623603833697)",0.096541150554505,0.227549674068807,"(0.7388379598371194, -0.2261587443582038, 0.6347997254678389)",0.102237913406166,0.240977072879544,"(0.4765129996609013, 0.09921259004551237, 0.8735514999876257)","[0.9288396407317181, 0.9567372623921931, 0.6181107264929756]"
88.6,"(-0.12055280705480345, -0.11131575702904814, 0.1749522777718081)","(-0.03050272128347107, -0.08491149944999202, 0.29721523694859253)","(-0.07183511225855965, -0.10117246883917357, 0.2642623603833697)",0.102237913406166,0.240977072879544,"(0.4765129996609013, 0.09921259004551237, 0.8735514999876257)",0.055305313877749,0.130355874928688,"(-0.7473493607947522, -0.2940218262774192, -0.5958356305158046)","[0.0747138966853574, 0.5228290961533858, 0.27955596790534726]"
88.7,"(-0.03050272128347107, -0.08491149944999202, 0.29721523694859253)","(-0.09787909810350845, -0.05137020750393288, 0.24583037489586254)","(-0.07183511225855965, -0.10117246883917357, 0.2642623603833697)",0.055305313877749,0.130355874928688,"(-0.7473493607947522, -0.2940218262774192, -0.5958356305158046)",0.059146365245949,0.139409319826489,"(0.44033113001365165, -0.8420172757556202, 0.3116334437604288)","[0.34458497306737007, 0.3405194536288087, 1.5422550928172822]"
88.8,"(-0.09787909810350845, -0.05137020750393288, 0.24583037489586254)","(-0.15149937341332048, -0.06992525476756659, 0.15969043316944231)","(-0.07183511225855965, -0.10117246883917357, 0.2642623603833697)",0.059146365245949,0.139409319826489,"(0.44033113001365165, -0.8420172757556202, 0.3116334437604288)",0.135122429129311,0.318486619759115,"(0.589570966627034, -0.23125112738836012, 0.7739050273722721)","[1.0362861596697612, 0.5350389714617664, 1.2294772985281415]"
88.9,"(-0.15149937341332048, -0.06992525476756659, 0.15969043316944231)","(-0.12927300512779316, -0.07301078174577652, 0.09969752609096774)","(-0.07183511225855965, -0.10117246883917357, 0.2642623603833697)",0.135122429129311,0.318486619759115,"(0.589570966627034, -0.23125112738836012, 0.7739050273722721)",0.17656097202635,0.416158202042402,"(0.3253147748906896, -0.15950120103096246, 0.9320566850291351)","[1.3943724148681005, 0.7480289103781933, 1.5329363872532185]"
88.1,"(-0.12927300512779316, -0.07301078174577652, 0.09969752609096774)","(-0.15789910016716177, -0.07042692699843993, 0.1994693725887683)","(-0.07183511225855965, -0.10117246883917357, 0.2642623603833697)",0.17656097202635,0.416158202042402,"(0.3253147748906896, -0.15950120103096246, 0.9320566850291351)",0.112028700006577,0.264054178207214,"(0.7682316040760024, -0.2744434402874313, 0.578360614653186)","[0.8990679110396562, 0.4344601923650012, 0.7967855888194568]"
89.1,"(-0.002843551443557422, -0.02515722359789713, 0.3301275935480755)","(-0.08309863218738604, -0.12252292822720622, 0.1430184227637152)","(-0.07855182967333613, -0.12769445032832613, 0.1645359389672837)",0.208964643719672,0.492534388674702,"(-0.3623018558648716, -0.49069175007416016, -0.7924386232674601)",0.022592511093612,0.053251059327751,"(0.2012526405413849, -0.22890426299634264, 0.9524180873215404)","[1.0315072462787604, 1.3660257015702766, 0.5364649629180606]"
89.2,"(-0.08309863218738604, -0.12252292822720622, 0.1430184227637152)","(-0.1502551541508631, -0.08082716800059846, 0.2069499449542967)","(-0.07855182967333613, -0.12769445032832613, 0.1645359389672837)",0.022592511093612,0.053251059327751,"(0.2012526405413849, -0.22890426299634264, 0.9524180873215404)",0.095586907041618,0.225300500539253,"(0.7501375104260682, -0.4903106898031774, -0.4437219207076802)","[0.8662757629691574, 0.5065865668082724, 0.6564111135352142]"
89.3,"(-0.1502551541508631, -0.08082716800059846, 0.2069499449542967)","(-0.17890939591386623, -0.056907411750725695, 0.20048123564467535)","(-0.07855182967333613, -0.12769445032832613, 0.1645359389672837)",0.095586907041618,0.225300500539253,"(0.7501375104260682, -0.4903106898031774, -0.4437219207076802)",0.127962925433638,0.301611507715313,"(0.7842706463644887, -0.5531839658847973, -0.2809039927430623)","[1.0592812635484405, 0.24275520358539376, 0.32993225662437]"
89.4,"(-0.17890939591386623, -0.056907411750725695, 0.20048123564467535)","(-0.18204329946016418, -0.038764065524311185, 0.2060698385985445)","(-0.07855182967333613, -0.12769445032832613, 0.1645359389672837)",0.127962925433638,0.301611507715313,"(0.7842706463644887, -0.5531839658847973, -0.2809039927430623)",0.142632964207464,0.33618912070612,"(0.7255789035997064, -0.6234911073898938, -0.29119425416167066)","[1.0071037508885936, 0.08935428314976039, 0.4846271873419795]"
89.5,"(-0.18204329946016418, -0.038764065524311185, 0.2060698385985445)","(-0.09140939040915003, -0.12040367774660968, 0.17484789195662936)","(-0.07855182967333613, -0.12769445032832613, 0.1645359389672837)",0.142632964207464,0.33618912070612,"(0.7255789035997064, -0.6234911073898938, -0.29119425416167066)",0.01802244731905,0.042479315709592,"(0.7134192436908041, -0.4045384321367976, -0.5721727358551285)","[0.7865382490430844, 1.189952387950734, 0.567492987067672]"
89.6,"(-0.09140939040915003, -0.12040367774660968, 0.17484789195662936)","(-0.03736483437149, -0.09221925378408581, 0.29051159607742555)","(-0.07855182967333613, -0.12769445032832613, 0.1645359389672837)",0.01802244731905,0.042479315709592,"(0.7134192436908041, -0.4045384321367976, -0.5721727358551285)",0.137203222761635,0.323391097384668,"(-0.3001897074487884, -0.2585594990423212, -0.9181683532973649)","[0.17044853034666388, 0.5642079910059695, 0.10313378505230586]"
89.7,"(-0.03736483437149, -0.09221925378408581, 0.29051159607742555)","(-0.09807084275377988, -0.10610394435882617, 0.23147582641055348)","(-0.07855182967333613, -0.12769445032832613, 0.1645359389672837)",0.137203222761635,0.323391097384668,"(-0.3001897074487884, -0.2585594990423212, -0.9181683532973649)",0.072993769258555,0.172047964090301,"(0.26740656467957474, -0.2957856018233982, -0.9170630332317614)","[0.549314986185083, 0.799221798874348, 0.525386070613383]"
89.8,"(-0.09807084275377988, -0.10610394435882617, 0.23147582641055348)","(-0.1537453098161697, -0.05063092194751222, 0.1338194320440392)","(-0.07855182967333613, -0.12769445032832613, 0.1645359389672837)",0.072993769258555,0.172047964090301,"(0.26740656467957474, -0.2957856018233982, -0.9170630332317614)",0.111965845953384,0.263906029783088,"(0.6715751531421433, -0.688277105617534, 0.27433818466421445)","[1.171393001423663, 0.31748054689997945, 1.5510920082907864]"
89.9,"(-0.1537453098161697, -0.05063092194751222, 0.1338194320440392)","(-0.03601469076216721, -0.08475861362002421, 0.29491200134621554)","(-0.07855182967333613, -0.12769445032832613, 0.1645359389672837)",0.111965845953384,0.263906029783088,"(0.6715751531421433, -0.688277105617534, 0.27433818466421445)",0.143703903572677,0.338713348997392,"(-0.29600545186064625, -0.29877989143550004, -0.9072548423362454)","[0.10244683609033477, 0.5065444644338483, 0.369514732938389]"
89.1,"(-0.03601469076216721, -0.08475861362002421, 0.29491200134621554)","(-0.08407578617495806, -0.10222480561450828, 0.2587876405886577)","(-0.07855182967333613, -0.12769445032832613, 0.1645359389672837)",0.143703903572677,0.338713348997392,"(-0.29600545186064625, -0.29877989143550004, -0.9072548423362454)",0.097788548183335,0.230489818476079,"(0.05648878732983703, -0.2604563130037178, -0.963831689623512)","[0.48370902851091635, 0.6954059901768276, 0.21356779989313365]"
90.1,"(-0.0014797932257182703, -0.027253322188030775, 0.329708466637625)","(-0.09959510959452085, -0.0967373237816837, 0.10034586899347553)","(-0.1374491497410129, -0.10629095989781817, 0.11254727793917882)",0.268129811775657,0.631988027149465,"(-0.5071027186975381, -0.29477377836642027, -0.8099106446251647)",0.040903235797575,0.096409851349792,"(-0.9254534368338699, -0.23356675651320577, 0.2982993571972278)","[1.3262835674574118, 1.1551697885673606, 1.2213545936507257]"
90.2,"(-0.09959510959452085, -0.0967373237816837, 0.10034586899347553)","(-0.03227178098533396, -0.12715630874111836, 0.17493396411103768)","(-0.1374491497410129, -0.10629095989781817, 0.11254727793917882)",0.040903235797575,0.096409851349792,"(-0.9254534368338699, -0.23356675651320577, 0.2982993571972278)",0.124055392032054,0.292401363162071,"(-0.8478258545062071, 0.16819380843928855, -0.5028937892174726)","[0.4705585547949991, 1.5000806287802622, 0.07065409822286775]"
90.3,"(-0.03227178098533396, -0.12715630874111836, 0.17493396411103768)","(-0.09654026125722728, -0.12310638539658605, 0.16396065081918978)","(-0.1374491497410129, -0.10629095989781817, 0.11254727793917882)",0.124055392032054,0.292401363162071,"(-0.8478258545062071, 0.16819380843928855, -0.5028937892174726)",0.067820576542687,0.159854631924384,"(-0.6031928740392988, 0.24793987836691525, -0.7580792659238281)","[0.9629598510790779, 1.1618145842554368, 0.42595675876995714]"
90.4,"(-0.09654026125722728, -0.12310638539658605, 0.16396065081918978)","(-0.20142132847923291, -0.028222360780534504, 0.15710893575476173)","(-0.1374491497410129, -0.10629095989781817, 0.11254727793917882)",0.067820576542687,0.159854631924384,"(-0.6031928740392988, 0.24793987836691525, -0.7580792659238281)",0.110330807882128,0.260052208090809,"(0.5798215382104769, -0.7075865809003085, -0.40389133978961195)","[1.3032080153110643, 0.004224834458305986, 0.3489792703755296]"
90.5,"(-0.20142132847923291, -0.028222360780534504, 0.15710893575476173)","(-0.0808178010299332, -0.10050840809254813, 0.16243640735576353)","(-0.1374491497410129, -0.10629095989781817, 0.11254727793917882)",0.110330807882128,0.260052208090809,"(0.5798215382104769, -0.7075865809003085, -0.40389133978961195)",0.07569328105031,0.178410774403112,"(-0.7481687664383189, -0.07639451910436547, -0.6590958764678907)","[0.5872519586075066, 1.368213257833238, 1.1738825808414233]"
90.6,"(-0.0808178010299332, -0.10050840809254813, 0.16243640735576353)","(-0.1254101556252332, -0.08925216574938402, 0.09825435704292879)","(-0.1374491497410129, -0.10629095989781817, 0.11254727793917882)",0.07569328105031,0.178410774403112,"(-0.7481687664383189, -0.07639451910436547, -0.6590958764678907)",0.025289236309129,0.05960730161738,"(-0.47605210250789504, -0.673756769091664, 0.5651780354905653)","[1.3973727886011242, 0.8571303055313833, 1.2267490608036873]"
90.7,"(-0.1254101556252332, -0.08925216574938402, 0.09825435704292879)","(-0.14785532457089973, -0.029550526854632168, 0.2681047108149587)","(-0.1374491497410129, -0.10629095989781817, 0.11254727793917882)",0.025289236309129,0.05960730161738,"(-0.47605210250789504, -0.673756769091664, 0.5651780354905653)",0.173768516887118,0.409576322158701,"(0.05988527160329497, -0.4416244922723109, -0.8951991745249898)","[0.7516093487837082, 0.009943269781384677, 0.110505648566178]"
90.8,"(-0.14785532457089973, -0.029550526854632168, 0.2681047108149587)","(-0.16552853098880266, -0.04734410399540791, 0.21788866912062532)","(-0.1374491497410129, -0.10629095989781817, 0.11254727793917882)",0.173768516887118,0.409576322158701,"(0.05988527160329497, -0.4416244922723109, -0.8951991745249898)",0.12393543548187,0.292118622861794,"(0.22656459097928733, -0.47562551963625704, -0.8499699119293157)","[0.8595359585875209, 0.17541525729006657, 0.7638493403364093]"
