Step Index,Current Position,Next Position,Goal Postion,Current Distance,Current Norm Distance,Current Unit Vector,Next Distance,Next Norm Distance,Next Unit Vector,Action
1.484,"(-0.052816717439848754, 0.12527048875931196, 0.21582076951634568)","(0.06559628688760041, -0.08806710241755379, 0.08776052084738437)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.3084942645646039,0.7271279547692941,"(0.9594045164402694, 0.1713409690147155, -0.22402063782408785)",0.325364324918448,0.7668910683533926,"(0.5457198985668009, 0.8181453128568055, 0.18118509695524196)","[-1.4242442615897573, 1.5011365655240871, -1.3601872284991738]"
1.485,"(0.06559628688760041, -0.08806710241755379, 0.08776052084738437)","(0.04444672594791198, -0.019742767453949844, 0.32038792378160197)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.325364324918448,0.7668910683533926,"(0.5457198985668009, 0.8181453128568055, 0.18118509695524196)",0.3298499093119748,0.7774636921608836,"(0.6024174684356225, 0.5998818154959535, -0.5265311017982647)","[-0.3620359121164271, 0.003296488408080389, 0.5092312280024265]"
1.486,"(0.04444672594791198, -0.019742767453949844, 0.32038792378160197)","(0.10030581223716718, 0.08533744528637542, 0.25812279996766085)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.3298499093119748,0.7774636921608836,"(0.6024174684356225, 0.5998818154959535, -0.5265311017982647)",0.2035391482508479,0.47974637321702857,"(0.7018220439152755, 0.45588649896755784, -0.547369453599384)","[-0.8097609949321027, -0.924456200638573, 0.5363513001787216]"
1.487,"(0.10030581223716718, 0.08533744528637542, 0.25812279996766085)","(0.16743686843479277, -0.030419551066074812, 0.11180890325054971)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.2035391482508479,0.47974637321702857,"(0.7018220439152755, 0.45588649896755784, -0.547369453599384)",0.2245962195767507,0.5293783663052775,"(0.3371259097203285, 0.928545219703048, 0.15540236794160855)","[-1.3643035483654842, 0.10738353520554872, -1.3907817279528079]"
1.488,"(0.16743686843479277, -0.030419551066074812, 0.11180890325054971)","(-0.018970022353953547, -0.025921166495419458, 0.3175953783056408)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.2245962195767507,0.5293783663052775,"(0.3371259097203285, 0.928545219703048, 0.15540236794160855)",0.3735591240757559,0.8804872993602464,"(0.7016937312984695, 0.5462304313555796, -0.4574475088111519)","[0.21938745536917967, 0.039773307283314546, -0.782300021514239]"
1.489,"(-0.018970022353953547, -0.025921166495419458, 0.3175953783056408)","(-0.1936149281446569, -0.054212497183070474, 0.13028798854189982)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.3735591240757559,0.8804872993602464,"(0.7016937312984695, 0.5462304313555796, -0.4574475088111519)",0.49499403605807835,1.1667121318118854,"(0.8823722501835592, 0.46938079096593965, 0.03317958978334717)","[1.5411597928760958, 0.2641999415273195, -0.15341777829901024]"
1.49,"(-0.1936149281446569, -0.054212497183070474, 0.13028798854189982)","(-0.17823145232502485, -0.020606831654227158, 0.1727397136187224)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.49499403605807835,1.1667121318118854,"(0.8823722501835592, 0.46938079096593965, 0.03317958978334717)",0.466624935189426,1.0998455198105879,"(0.9030497382942368, 0.42589885720282833, -0.05577932950506839)","[1.448915399600029, -0.021405508094003683, -1.0709120785295008]"
1.491,"(-0.17823145232502485, -0.020606831654227158, 0.1727397136187224)","(0.10646799157607921, 0.11180225117789354, 0.10809038385944317)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.466624935189426,1.0998455198105879,"(0.9030497382942368, 0.42589885720282833, -0.05577932950506839)",0.1567603931362366,0.36948779002700677,"(0.8719427080313698, 0.4231039644673346, 0.24637156727785334)","[-1.3335003393592857, -1.5594378795843722, -0.7606443503077485]"
1.492,"(0.10646799157607921, 0.11180225117789354, 0.10809038385944317)","(0.015099086306523866, 0.09180544508689299, 0.24218767622903917)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.1567603931362366,0.36948779002700677,"(0.8719427080313698, 0.4231039644673346, 0.24637156727785334)",0.26187088161386035,0.6172355872815342,"(0.8708680612650334, 0.3296385965725152, -0.36459184784932414)","[0.27987707417858787, -1.44632617602838, -1.2360003258046386]"
1.493,"(0.015099086306523866, 0.09180544508689299, 0.24218767622903917)","(0.10160391452184413, 0.11214849221226833, 0.1647504617720118)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.26187088161386035,0.6172355872815342,"(0.8708680612650334, 0.3296385965725152, -0.36459184784932414)",0.15721057851109907,0.3705488871315276,"(0.900385712577948, 0.4196899686897768, -0.11474275038831463)","[-1.4286677447981395, -1.5004532985047363, 0.7340783626452908]"
1.494,"(0.10160391452184413, 0.11214849221226833, 0.1647504617720118)","(0.007314849082924353, 0.10101741447893833, 0.2566342737634978)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.15721057851109907,0.3705488871315276,"(0.900385712577948, 0.4196899686897768, -0.11474275038831463)",0.27138383719000614,0.6396578386049311,"(0.8690245765495134, 0.2841391783121066, -0.4050447045710633)","[-0.2912261436548824, -1.2963618325255772, 0.8336193217931098]"
1.495,"(0.007314849082924353, 0.10101741447893833, 0.2566342737634978)","(0.11457185036313625, 0.11409066119295969, 0.19336490564851547)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.27138383719000614,0.6396578386049311,"(0.8690245765495134, 0.2841391783121066, -0.4050447045710633)",0.1510321705406975,0.35598623988883443,"(0.8513565186535353, 0.42399929474017456, -0.30889589865514083)","[-1.0815533010524438, -1.2675246381661693, 0.273507150193541]"
1.496,"(0.11457185036313625, 0.11409066119295969, 0.19336490564851547)","(-0.08413456033135444, -0.04682120098068032, 0.26920447192418084)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.1510321705406975,0.35598623988883443,"(0.8513565186535353, 0.42399929474017456, -0.30889589865514083)",0.4156014468777143,0.9795820045272415,"(0.7875060014095828, 0.5412623022752906, -0.2947361835261191)","[0.26547713582391963, 0.25213778299375966, 1.258802942880357]"
1.497,"(-0.08413456033135444, -0.04682120098068032, 0.26920447192418084)","(-0.100094143717907, -0.08861259149984306, 0.23636820856688673)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.4156014468777143,0.9795820045272415,"(0.7875060014095828, 0.5412623022752906, -0.2947361835261191)",0.4438561449363549,1.0461789665193855,"(0.7733321277921641, 0.6009622476295435, -0.20199454707613088)","[0.4910261075154432, 0.6955023152371893, 0.8606886440186017]"
1.498,"(-0.100094143717907, -0.08861259149984306, 0.23636820856688673)","(-0.170060161806206, -0.07389080996166601, 0.10039144674052836)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.4438561449363549,1.0461789665193855,"(0.7733321277921641, 0.6009622476295435, -0.20199454707613088)",0.4862151248628559,1.1460200396866311,"(0.8498588668999358, 0.5183281886141343, 0.09526696825000491)","[1.5221680190200415, 0.463105288816358, 0.6392404812204293]"
1.499,"(-0.170060161806206, -0.07389080996166601, 0.10039144674052836)","(-0.0853952515061806, -0.08193924631140391, 0.11409685071275938)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.4862151248628559,1.1460200396866311,"(0.8498588668999358, 0.5183281886141343, 0.09526696825000491)",0.42028973390394675,0.9906324030219013,"(0.7817210326165591, 0.6187813318231872, 0.07760084118115684)","[1.1156802199536409, 1.3198065605515004, 1.5238103635073963]"
1.5,"(-0.0853952515061806, -0.08193924631140391, 0.11409685071275938)","(0.1888250955107483, 0.062463804744062316, 0.14062994597237732)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.42028973390394675,0.9906324030219013,"(0.7817210326165591, 0.6187813318231872, 0.07760084118115684)",0.12793309414113685,0.3015411946845828,"(0.42466711317610306, 0.9041006239841972, 0.047538454939763046)","[-1.3973573655939302, -0.6417933279595437, 0.1315938485602079]"
1.501,"(0.1888250955107483, 0.062463804744062316, 0.14062994597237732)","(-0.13892736378029888, -0.06738440043302299, 0.25185792372010285)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.12793309414113685,0.3015411946845828,"(0.42466711317610306, 0.9041006239841972, 0.047538454939763046)",0.4661742056614583,1.098783140124898,"(0.8196108502346499, 0.5266541830000148, -0.2255513815214203)","[0.847419331537847, 0.38466482750979764, -0.07569930364701269]"
1.502,"(-0.13892736378029888, -0.06738440043302299, 0.25185792372010285)","(0.0024947244509303176, -0.100906833709195, 0.23591161584837095)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.4661742056614583,1.098783140124898,"(0.8196108502346499, 0.5266541830000148, -0.2255513815214203)",0.37912279886066186,0.893601006589325,"(0.6347794159350205, 0.7360017111422553, -0.23527977877596376)","[0.37866552667373626, 1.116031310901068, -1.0891190581326418]"
1.503,"(0.0024947244509303176, -0.100906833709195, 0.23591161584837095)","(0.03936787913525745, 0.06700768277867321, 0.28018838467703366)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.37912279886066186,0.893601006589325,"(0.6347794159350205, 0.7360017111422553, -0.23527977877596376)",0.2677547568549495,0.6311040142236334,"(0.7610927123677244, 0.4150085455505733, -0.49850355094095167)","[-0.4949809817293487, -0.8791120800324963, 1.0864385198058457]"
1.504,"(0.03936787913525745, 0.06700768277867321, 0.28018838467703366)","(-0.07716058623509484, -0.11556728198127464, 0.1832970371752557)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.2677547568549495,0.6311040142236334,"(0.7610927123677244, 0.4150085455505733, -0.49850355094095167)",0.43611581270777416,1.027934828494498,"(0.7344715559054447, 0.6734345978951303, -0.08388906915480275)","[0.587813475273611, 1.241043376400036, 0.6683434376480827]"
1.505,"(-0.07716058623509484, -0.11556728198127464, 0.1832970371752557)","(-0.14874930571570205, 0.005333625528352396, 0.22037914398483102)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.43611581270777416,1.027934828494498,"(0.7344715559054447, 0.6734345978951303, -0.08388906915480275)",0.43459534722687027,1.024351056987474,"(0.9017661636181062, 0.39759875608317885, -0.16950815707390543)","[0.7296422132083009, -0.2942926924080212, 1.2801211008123665]"
1.506,"(-0.14874930571570205, 0.005333625528352396, 0.22037914398483102)","(-0.08441894605029544, 0.04311485843932491, 0.2986190356628352)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.43459534722687027,1.024351056987474,"(0.9017661636181062, 0.39759875608317885, -0.16950815707390543)",0.3854977644973224,0.9086269446943713,"(0.849740386320508, 0.35023117895903144, -0.3940550686653336)","[0.5864488174977358, -0.5326242775845333, -0.6103503242755827]"
1.507,"(-0.08441894605029544, 0.04311485843932491, 0.2986190356628352)","(0.1335524240105167, -0.005471415754347635, 0.24726933063150847)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.3854977644973224,0.9086269446943713,"(0.849740386320508, 0.35023117895903144, -0.3940550686653336)",0.23629045295471132,0.5569419387130575,"(0.4638429013881557, 0.7770081628089752, -0.425567947289312)","[-0.5479814075143215, -0.16180705855887698, -1.2395862016359804]"
1.508,"(0.1335524240105167, -0.005471415754347635, 0.24726933063150847)","(0.03846933559898826, 0.1172726370215571, 0.23769723884009553)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.23629045295471132,0.5569419387130575,"(0.4638429013881557, 0.7770081628089752, -0.425567947289312)",0.2321155128555221,0.5471015105291097,"(0.8818227405928148, 0.2621779010591809, -0.3919839312645093)","[-0.4889015212244028, -1.3933686500574531, 0.4352773966827434]"
1.509,"(0.03846933559898826, 0.1172726370215571, 0.23769723884009553)","(0.09018291209964442, -0.09345899432629723, 0.17623406187946677)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.2321155128555221,0.5471015105291097,"(0.8818227405928148, 0.2621779010591809, -0.3919839312645093)",0.3130995818165959,0.7379827916306241,"(0.48857031456948063, 0.8674147302779786, -0.09429068574499039)","[-0.5731841906480963, 1.0913549910732938, -1.275569081269682]"
1.51,"(0.09018291209964442, -0.09345899432629723, 0.17623406187946677)","(0.13456574746774166, -0.06790292127472923, 0.07747485661246356)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.3130995818165959,0.7379827916306241,"(0.48857031456948063, 0.8674147302779786, -0.09429068574499039)",0.27769852976997156,0.6545417117529374,"(0.39102953084252107, 0.8859647779331764, 0.249323721837484)","[-1.5322451071340222, 0.541793001027597, -1.3950088000442948]"
1.511,"(0.13456574746774166, -0.06790292127472923, 0.07747485661246356)","(0.025938274622931363, -0.11137570753129562, 0.24006516603782177)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.27769852976997156,0.6545417117529374,"(0.39102953084252107, 0.8859647779331764, 0.249323721837484)",0.3737781222785337,0.8810034830744191,"(0.581135667685104, 0.774534102616244, -0.249756400575917)","[0.03990579922535003, 0.9978113580544391, -0.7253543892459886]"
1.512,"(0.025938274622931363, -0.11137570753129562, 0.24006516603782177)","(-0.12149005653890343, 0.08327138081894424, 0.23275293467103592)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.3737781222785337,0.8810034830744191,"(0.581135667685104, 0.774534102616244, -0.249756400575917)",0.3864793044933152,0.9109404566516124,"(0.9435023443139168, 0.24543827590123823, -0.22262834275260376)","[1.0074685388475282, -0.9935766712849176, -0.7542958015268018]"
1.513,"(-0.12149005653890343, 0.08327138081894424, 0.23275293467103592)","(-0.14993063037979082, 0.04548423626412097, 0.20166029147443035)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.3864793044933152,0.9109404566516124,"(0.9435023443139168, 0.24543827590123823, -0.22262834275260376)",0.4184845912376979,0.9863776409541888,"(0.9393050828862454, 0.31696258715014647, -0.13130376845753325)","[1.3324518426773624, -0.7421672864592349, -1.2798378390002312]"
1.514,"(-0.14993063037979082, 0.04548423626412097, 0.20166029147443035)","(-0.07665851586952771, -0.044412959087416826, 0.2791675407677837)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.4184845912376979,0.9863776409541888,"(0.9393050828862454, 0.31696258715014647, -0.13130376845753325)",0.4115206075904329,0.9699633740840111,"(0.7771484179649483, 0.5407776669454054, -0.32186930793050483)","[0.1953511783024009, 0.2138685603626649, 1.230815880490551]"
1.515,"(-0.07665851586952771, -0.044412959087416826, 0.2791675407677837)","(0.166556685150045, -0.08248306734051565, 0.157617089264261)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.4115206075904329,0.9699633740840111,"(0.7771484179649483, 0.5407776669454054, -0.32186930793050483)",0.2718534857320492,0.6407648108344411,"(0.2817598160385712, 0.958646020756485, -0.04011499661806659)","[-1.4527092082349453, 0.5437237883919137, 0.4148921065337838]"
1.516,"(0.166556685150045, -0.08248306734051565, 0.157617089264261)","(-0.15251519058733443, 0.05213650131507906, 0.21628783506809598)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.2718534857320492,0.6407648108344411,"(0.2817598160385712, 0.958646020756485, -0.04011499661806659)",0.42103315016600296,0.9923846519557156,"(0.9397579827400369, 0.2992441180000642, -0.16525099612026656)","[0.7544076912345208, -0.707692292365862, 0.8753172916836606]"
1.517,"(-0.15251519058733443, 0.05213650131507906, 0.21628783506809598)","(-0.09663913648651509, 0.041536466044190444, 0.2931389090964284)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.42103315016600296,0.9923846519557156,"(0.9397579827400369, 0.2992441180000642, -0.16525099612026656)",0.3944079829469049,0.9296285309862155,"(0.8615272115615608, 0.34632090334614424, -0.3712582600353457)","[0.6059628265525835, -0.5314252223614627, -0.6355667766426902]"
1.518,"(-0.09663913648651509, 0.041536466044190444, 0.2931389090964284)","(0.14088499042622832, -0.07705161087402801, 0.1763496944475665)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.3944079829469049,0.9296285309862155,"(0.8615272115615608, 0.34632090334614424, -0.3712582600353457)",0.2765033635884167,0.6517246780475299,"(0.3698656013651743, 0.9228813803479214, -0.10718859423414945)","[-0.9186751707180778, 0.6242433757972156, -1.1701228194058149]"
1.519,"(0.14088499042622832, -0.07705161087402801, 0.1763496944475665)","(0.021210496153806477, 0.056578527924226366, 0.2894392229908904)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.2765033635884167,0.6517246780475299,"(0.3698656013651743, 0.9228813803479214, -0.10718859423414945)",0.290524392001248,0.6847725589472708,"(0.7639412842299025, 0.41838024760600717, -0.49127556692990887)","[0.1223197867806816, -0.8233634290182623, -1.2438913312509585]"
1.52,"(0.021210496153806477, 0.056578527924226366, 0.2894392229908904)","(-0.03904767983593504, 0.08812927258061687, 0.2767618257375787)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.290524392001248,0.6847725589472708,"(0.7639412842299025, 0.41838024760600717, -0.49127556692990887)",0.3234975640156111,0.7624910707092262,"(0.8723458365877163, 0.278205873600746, -0.40201272776135216)","[0.02009526506394322, -1.0491130864657914, 0.6837093407225074]"
1.521,"(-0.03904767983593504, 0.08812927258061687, 0.2767618257375787)","(0.008167987050106053, -0.10086823355552063, 0.2705731917804698)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.3234975640156111,0.7624910707092262,"(0.8723458365877163, 0.278205873600746, -0.40201272776135216)",0.3852260895589067,0.9079866007235973,"(0.6099952536919561, 0.7242407409640182, -0.3215293759537004)","[0.1232300652259103, 0.7637013492144484, -0.6866529459784657]"
1.522,"(0.008167987050106053, -0.10086823355552063, 0.2705731917804698)","(0.03285535487071081, 0.09988313972387092, 0.26469119966030985)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.3852260895589067,0.9079866007235973,"(0.6099952536919561, 0.7242407409640182, -0.3215293759537004)",0.2535093783321246,0.5975273350434378,"(0.8295500536991051, 0.308647576575699, -0.4653851973169756)","[-0.45605319790199245, -1.185731012322228, 0.6439354614545232]"
1.523,"(0.03285535487071081, 0.09988313972387092, 0.26469119966030985)","(0.09992119786685037, -0.11791020495667587, 0.1620865127371439)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.2535093783321246,0.5975273350434378,"(0.8295500536991051, 0.308647576575699, -0.4653851973169756)",0.32922754454483927,0.77599676433684,"(0.4350573874689682, 0.8991908631194435, -0.046699692624107544)","[-0.9664709226441235, 1.0996520732378237, -0.606039590239977]"
1.524,"(0.09992119786685037, -0.11791020495667587, 0.1620865127371439)","(0.09073001267196006, -0.08705187331010342, 0.18506921891252545)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.32922754454483927,0.77599676433684,"(0.4350573874689682, 0.8991908631194435, -0.046699692624107544)",0.30826103075367645,0.7265782174049317,"(0.4944642539951462, 0.8602451878106361, -0.12443198290498729)","[-1.4203549270807014, 1.015732560701721, 1.30999374422717]"
1.525,"(0.09073001267196006, -0.08705187331010342, 0.18506921891252545)","(0.10369865597148717, 0.1232674498526193, 0.1293275927365411)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.30826103075367645,0.7265782174049317,"(0.4944642539951462, 0.8602451878106361, -0.12443198290498729)",0.1508632543973733,0.35558810072084635,"(0.9243829311844172, 0.3636455103120796, 0.11523080909536444)","[-1.3761663762534921, -1.5385465036501664, -0.366815268230847]"
1.526,"(0.10369865597148717, 0.1232674498526193, 0.1293275927365411)","(-0.1542079521376898, 0.09312670672144258, 0.17836561079814622)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.1508632543973733,0.35558810072084635,"(0.9243829311844172, 0.3636455103120796, 0.11523080909536444)",0.4075828788163395,0.9606820583552282,"(0.9749232513667393, 0.20855019354763688, -0.0776625438403156)","[1.1998422282368066, -0.9753319879920546, -0.37572805141033366]"
1.527,"(-0.1542079521376898, 0.09312670672144258, 0.17836561079814622)","(0.1752669076253252, -0.014465061063281381, 0.23280575129884326)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.4075828788163395,0.9606820583552282,"(0.9749232513667393, 0.20855019354763688, -0.0776625438403156)",0.22161456933041446,0.5223505492775745,"(0.30632988552666174, 0.8690460046488605, -0.38848557635654263)","[-1.0033843335544759, -0.03562932592091727, -0.14883858872430517]"
1.528,"(0.1752669076253252, -0.014465061063281381, 0.23280575129884326)","(-0.08233166273006771, -0.11908748359923468, 0.18874068947013922)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.22161456933041446,0.5223505492775745,"(0.30632988552666174, 0.8690460046488605, -0.38848557635654263)",0.44276919601521497,1.043617003342914,"(0.7351137769715906, 0.6712654838217667, -0.09492304849767541)","[0.5986647365424878, 1.1830606530827446, 0.5212915129551151]"
1.529,"(-0.08233166273006771, -0.11908748359923468, 0.18874068947013922)","(0.07288685163449021, -0.12766161156726077, 0.14912086903611965)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.44276919601521497,1.043617003342914,"(0.7351137769715906, 0.6712654838217667, -0.09492304849767541)",0.3500059095405161,0.8249718403048808,"(0.48646956238077876, 0.8736704101767637, -0.006883259302027722)","[-1.26688982365381, 1.3977126636163792, 0.017653249155400334]"
1.53,"(0.07288685163449021, -0.12766161156726077, 0.14912086903611965)","(-0.06376309206186843, -0.021745151619968445, 0.3120025182770366)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.3500059095405161,0.8249718403048808,"(0.48646956238077876, 0.8736704101767637, -0.006883259302027722)",0.4018315066903306,0.9471259442504676,"(0.7637956711486641, 0.49740586110708596, -0.4113436301571717)","[0.14574490594348422, 0.01467953768300284, 0.6314730339268932]"
1.531,"(-0.06376309206186843, -0.021745151619968445, 0.3120025182770366)","(-0.19781795549125164, -0.03864593097679786, 0.11031049154798168)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.4018315066903306,0.9471259442504676,"(0.7637956711486641, 0.49740586110708596, -0.4113436301571717)",0.4927193916611799,1.1613507435524357,"(0.8949759969541426, 0.43995452509236027, 0.07387814782934286)","[1.5013829632886193, 0.14812929169501038, 0.2544065138708569]"
1.532,"(-0.19781795549125164, -0.03864593097679786, 0.11031049154798168)","(-0.024169115894998344, 0.1033173188899263, 0.2785598759818898)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.4927193916611799,1.1613507435524357,"(0.8949759969541426, 0.43995452509236027, 0.07387814782934286)",0.3073146586662638,0.7243475970031478,"(0.8698680054330121, 0.24343412845987825, -0.42903319012049956)","[0.12911051073961463, -1.060093728118317, -0.03556553843553003]"
1.533,"(-0.024169115894998344, 0.1033173188899263, 0.2785598759818898)","(0.11065937584492856, -0.11601273004820592, 0.18134542949302662)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.3073146586662638,0.7243475970031478,"(0.8698680054330121, 0.24343412845987825, -0.42903319012049956)",0.3244583558872717,0.7647556788684265,"(0.40835655803069004, 0.9065598703079605, -0.10674325768188689)","[-0.9396764528072349, 0.9863710545413672, -0.4260683555552056]"
1.534,"(0.11065937584492856, -0.11601273004820592, 0.18134542949302662)","(-0.06806555054951677, 0.08032533281687561, 0.2316870197504134)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.3244583558872717,0.7647556788684265,"(0.40835655803069004, 0.9065598703079605, -0.10674325768188689)",0.3371110516995746,0.7945783688989934,"(0.923196146373213, 0.2901206046949098, -0.2520692564616101)","[0.16338205306749992, -1.3257520240203744, 1.3437646968988994]"
1.535,"(-0.06806555054951677, 0.08032533281687561, 0.2316870197504134)","(0.15356593677548658, 0.09485022016195113, 0.15472331060016226)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.3371110516995746,0.7945783688989934,"(0.923196146373213, 0.2901206046949098, -0.2520692564616101)",0.12257830719973585,0.28891984082433675,"(0.7308645269336693, 0.6793859103278719, -0.06535922366424472)","[-1.2016290467961772, -1.0223140286253527, -0.5395982504100553]"
1.536,"(0.15356593677548658, 0.09485022016195113, 0.15472331060016226)","(0.06678373653934007, -0.09024598368361031, 0.1856752582526436)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.12257830719973585,0.28891984082433675,"(0.7308645269336693, 0.6793859103278719, -0.06535922366424472)",0.32349552592844866,0.7624862668917155,"(0.54520178056194, 0.82960708003196, -0.12044546995605566)","[-1.3583302671461501, 1.2752555498639455, 1.3282447237274468]"
1.537,"(0.06678373653934007, -0.09024598368361031, 0.1856752582526436)","(0.061136639174727614, -0.1024169864984792, 0.2608247237817081)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.32349552592844866,0.7624862668917155,"(0.54520178056194, 0.82960708003196, -0.12044546995605566)",0.3533521334272663,0.8328589656438458,"(0.515116273217833, 0.7939535521200399, -0.3229442399891066)","[-0.2807734733916377, 0.7495995654099684, -0.47816110615741614]"
1.538,"(0.061136639174727614, -0.1024169864984792, 0.2608247237817081)","(-0.006156680634137587, 0.10115617153662493, 0.28053234497272783)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.3533521334272663,0.8328589656438458,"(0.515116273217833, 0.7939535521200399, -0.3229442399891066)",0.29323797971856275,0.6911685465347968,"(0.8501993982933824, 0.26248995277672665, -0.4563551334573132)","[-0.06608678738281629, -1.120612233218743, 0.30239278632727756]"
1.539,"(-0.006156680634137587, 0.10115617153662493, 0.28053234497272783)","(-0.06881986578340907, 0.08684072542051059, 0.2756462101071123)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.29323797971856275,0.6911685465347968,"(0.8501993982933824, 0.26248995277672665, -0.4563551334573132)",0.34969308235523916,0.8242344995580515,"(0.8921364327871913, 0.26105025855800984, -0.36870767255447934)","[0.5575581685062432, -0.9615268472251076, -0.5648461901251056]"
1.54,"(-0.06881986578340907, 0.08684072542051059, 0.2756462101071123)","(-0.05347513865949767, -0.10870631594060652, 0.21718256689909626)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.34969308235523916,0.8242344995580515,"(0.8921364327871913, 0.26105025855800984, -0.36870767255447934)",0.41860371577693367,0.9866584201858533,"(0.7086158119459157, 0.6852173072413639, -0.16834747671742764)","[0.8611988264953508, 1.1039668107173732, -0.9083903304015637]"
1.541,"(-0.05347513865949767, -0.10870631594060652, 0.21718256689909626)","(-0.12820637861398376, 0.07144035384676961, 0.1158863846287718)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.41860371577693367,0.9866584201858533,"(0.7086158119459157, 0.6852173072413639, -0.16834747671742764)",0.3876094425845498,0.9136042176782431,"(0.9580789606598138, 0.2752457226716081, 0.079526708041986)","[1.2431242711172705, -1.28884419589839, 1.4491421258780226]"
1.542,"(-0.12820637861398376, 0.07144035384676961, 0.1158863846287718)","(-0.11475320755911704, 0.07172286185576898, 0.18089279004828618)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.3876094425845498,0.9136042176782431,"(0.9580789606598138, 0.2752457226716081, 0.079526708041986)",0.3749507492457265,0.8837673913421,"(0.9545447810371266, 0.2837848259900149, -0.09116157925684032)","[0.7204559816810236, -1.3088536686291325, 1.4904953428513965]"
1.543,"(-0.11475320755911704, 0.07172286185576898, 0.18089279004828618)","(-0.08692349757727844, -0.12469301678396215, 0.1781409820341803)","(0.2431540732793515, 0.1781281949852932, 0.14671168760351022)",0.3749507492457265,0.8837673913421,"(0.9545447810371266, 0.2837848259900149, -0.09116157925684032)",0.4490430821518393,1.0584046947815784,"(0.7350688251890664, 0.6743700633759223, -0.06999171277744479)","[0.882812166665503, 1.1351838064990605, 0.20423857741162418]"
