Step Index,Current Position,Next Position,Goal Postion,Current Distance,Current Norm Distance,Current Unit Vector,Next Distance,Next Norm Distance,Next Unit Vector,Action
60.2,"(-0.0356196268366004, -0.09992258915046093, 0.28158080264004154)","(-0.021782693966836405, -0.12710281125440145, 0.18766942050241225)","(-0.15487153114580535, -0.06528089628284914, 0.20304623464179597)",0.14693107886617038,0.34631987411108167,"(-0.8116179723816189, 0.23576831487887306, -0.5344993625873898)",0.147550107304187,0.34777893813197785,"(-0.9019907854393835, 0.4189892918485056, 0.10421418472900949)","[0.1414946313010242, 1.4951882406967636, 0.23490092931261558]"
60.3,"(-0.021782693966836405, -0.12710281125440145, 0.18766942050241225)","(-0.19196955226592133, -0.058237453157384086, 0.11521066828777328)","(-0.15487153114580535, -0.06528089628284914, 0.20304623464179597)",0.147550107304187,0.34777893813197785,"(-0.9019907854393835, 0.4189892918485056, 0.10421418472900949)",0.0956083677238669,0.22535108385241107,"(0.38802065136454716, -0.07366973511991863, 0.9187016622614731)","[1.5214405542055869, 0.2800523433801563, 0.3411384740047441]"
60.4,"(-0.19196955226592133, -0.058237453157384086, 0.11521066828777328)","(-0.05901820691014337, -0.04795002223132683, 0.3024742878492361)","(-0.15487153114580535, -0.06528089628284914, 0.20304623464179597)",0.0956083677238669,0.22535108385241107,"(0.38802065136454716, -0.07366973511991863, 0.9187016622614731)",0.13919107991189023,0.32807652162125406,"(-0.6886455963725433, -0.12451138436811454, -0.7143277663366027)","[0.11888519394757337, 0.21867885417171518, 0.8009480323561695]"
60.5,"(-0.05901820691014337, -0.04795002223132683, 0.3024742878492361)","(-0.12264029706764007, -0.0985453242641621, 0.10297084927962416)","(-0.15487153114580535, -0.06528089628284914, 0.20304623464179597)",0.13919107991189023,0.32807652162125406,"(-0.6886455963725433, -0.12451138436811454, -0.7143277663366027)",0.11027446383688579,0.2599194039025755,"(-0.29228193868927455, 0.3016512329682832, 0.9075118742830607)","[1.4063430869197335, 0.9671761673096254, 1.0443242303062723]"
60.6,"(-0.12264029706764007, -0.0985453242641621, 0.10297084927962416)","(-0.03585891966063786, -0.12001511132285038, 0.19899811055079455)","(-0.15487153114580535, -0.06528089628284914, 0.20304623464179597)",0.11027446383688579,0.2599194039025755,"(-0.29228193868927455, 0.3016512329682832, 0.9075118742830607)",0.13105809130771234,0.30890688364349705,"(-0.9080905291512053, 0.4176332380081008, 0.030888013480196288)","[0.0693911883562961, 1.3779451856082618, 0.6406028288116539]"
60.7,"(-0.03585891966063786, -0.12001511132285038, 0.19899811055079455)","(-0.06948531587893143, -0.11690452856456832, 0.2405517661624843)","(-0.15487153114580535, -0.06528089628284914, 0.20304623464179597)",0.13105809130771234,0.30890688364349705,"(-0.9080905291512053, 0.4176332380081008, 0.030888013480196288)",0.10659488759883579,0.25124655953651537,"(-0.8010348074873949, 0.48429745032427807, -0.35185112875054964)","[0.5072306454213139, 0.9259074000893076, 0.029080069387348806]"
60.8,"(-0.06948531587893143, -0.11690452856456832, 0.2405517661624843)","(-0.14691299915212216, -0.053968564044392243, 0.2386700585471031)","(-0.15487153114580535, -0.06528089628284914, 0.20304623464179597)",0.10659488759883579,0.25124655953651537,"(-0.8010348074873949, 0.48429745032427807, -0.35185112875054964)",0.03821470818682307,0.09007293099989222,"(-0.20825834793178893, -0.2960203747508279, -0.9322019085204134)","[0.7118135677618805, 0.2617351771852764, 0.7776995849883919]"
60.9,"(-0.14691299915212216, -0.053968564044392243, 0.2386700585471031)","(-0.06479956812412274, -0.12093760985223037, 0.15730242211566606)","(-0.15487153114580535, -0.06528089628284914, 0.20304623464179597)",0.03821470818682307,0.09007293099989222,"(-0.20825834793178893, -0.2960203747508279, -0.9322019085204134)",0.11533917232384332,0.27185703628877794,"(-0.7809312413720401, 0.48254823099572114, 0.3966025731283455)","[0.7165662400050073, 1.4721551390781518, 0.5774401995844881]"
60.1,"(-0.06479956812412274, -0.12093760985223037, 0.15730242211566606)","(-0.1754120903191737, -0.08095916346601909, 0.16391907130282468)","(-0.15487153114580535, -0.06528089628284914, 0.20304623464179597)",0.11533917232384332,0.27185703628877794,"(-0.7809312413720401, 0.48254823099572114, 0.3966025731283455)",0.0468898447851563,0.1105204240545623,"(0.438059867066798, 0.33436381065038506, 0.8344485574274623)","[1.284075355872338, 0.465108495533111, 0.16012041267178606]"
61.1,"(0.0013255321936787626, -0.024762380395040424, 0.3301507905046784)","(-0.13276811936076727, -0.08720402657612758, 0.08757380251883928)","(-0.030185051968353204, -0.08525362200006967, 0.29391094527153694)",0.07723621953250019,0.18204751528214588,"(-0.407976780230325, -0.7831978567979387, -0.4692079111652027)",0.2304389426138603,0.5431497965723944,"(0.4451637654157677, 0.008463867061420029, 0.8954091717841749)","[1.4940116722961378, 0.7787227561691145, 1.1332402737391527]"
61.2,"(-0.13276811936076727, -0.08720402657612758, 0.08757380251883928)","(-0.07119758190411245, -0.09497507220191256, 0.07964715000896631)","(-0.030185051968353204, -0.08525362200006967, 0.29391094527153694)",0.2304389426138603,0.5431497965723944,"(0.4451637654157677, 0.008463867061420029, 0.8954091717841749)",0.21837011738349008,0.5147033027012274,"(0.18781200663887174, 0.044518225837515114, 0.9811955858698919)","[1.5525550927683724, 1.3811531624560212, 1.2659677277305608]"
61.3,"(-0.07119758190411245, -0.09497507220191256, 0.07964715000896631)","(-0.15023424696452126, -0.10375455574705739, 0.14446893674314587)","(-0.030185051968353204, -0.08525362200006967, 0.29391094527153694)",0.21837011738349008,0.5147033027012274,"(0.18781200663887174, 0.044518225837515114, 0.9811955858698919)",0.1925798735115851,0.45391511493363135,"(0.6233735270832765, 0.09606888513131541, 0.776000138557579)","[1.2848205624024913, 0.7633191771891544, 0.3922287231388642]"
61.4,"(-0.15023424696452126, -0.10375455574705739, 0.14446893674314587)","(-0.07197074747983027, -0.09172084434058082, 0.12368122337823861)","(-0.030185051968353204, -0.08525362200006967, 0.29391094527153694)",0.1925798735115851,0.45391511493363135,"(0.6233735270832765, 0.09606888513131541, 0.776000138557579)",0.1754024729872677,0.41342759362062403,"(0.23822751640742404, 0.036870759176699894, 0.970509246501075)","[0.8696393383148261, 1.5601496069479968, 1.295210981764647]"
61.5,"(-0.07197074747983027, -0.09172084434058082, 0.12368122337823861)","(-0.13177109311563173, -0.048083861887877014, 0.24697992070045804)","(-0.030185051968353204, -0.08525362200006967, 0.29391094527153694)",0.1754024729872677,0.41342759362062403,"(0.23822751640742404, 0.036870759176699894, 0.970509246501075)",0.11791452790078805,0.2779272075968586,"(0.8615226889832598, -0.31522629801364993, 0.39800884086620886)","[0.5653702518175838, 0.21465233836320358, 1.0170751971254846]"
61.6,"(-0.13177109311563173, -0.048083861887877014, 0.24697992070045804)","(-0.07421808029987444, -0.08503187013762106, 0.2347303685837934)","(-0.030185051968353204, -0.08525362200006967, 0.29391094527153694)",0.11791452790078805,0.2779272075968586,"(0.8615226889832598, -0.31522629801364993, 0.39800884086620886)",0.07376515041011537,0.17386612690079406,"(0.5969353832630836, -0.003006187355624182, 0.8022836848934038)","[0.2167863902421178, 0.8312608698317983, 1.2745328807500664]"
61.7,"(-0.07421808029987444, -0.08503187013762106, 0.2347303685837934)","(-0.1674795916737793, -0.04809857826119284, 0.1656407050085711)","(-0.030185051968353204, -0.08525362200006967, 0.29391094527153694)",0.07376515041011537,0.17386612690079406,"(0.5969353832630836, -0.003006187355624182, 0.8022836848934038)",0.19152948192192673,0.4514393182138022,"(0.7168324078764623, -0.1939912506734726, 0.6697153825918702)","[1.059548164141093, 0.2565368091017309, 1.196718738367762]"
61.8,"(-0.1674795916737793, -0.04809857826119284, 0.1656407050085711)","(-0.036601949247131414, -0.023430596800947164, 0.32549095741410977)","(-0.030185051968353204, -0.08525362200006967, 0.29391094527153694)",0.19152948192192673,0.4514393182138022,"(0.7168324078764623, -0.1939912506734726, 0.6697153825918702)",0.06971771785122326,0.16432623687150127,"(0.09204112636721398, -0.886762032731078, -0.45296967709075314)","[0.08685296331298764, 0.000638963890311721, 0.33236107247597785]"
61.9,"(-0.036601949247131414, -0.023430596800947164, 0.32549095741410977)","(-0.0781711471309816, -0.11617166613853688, 0.10518639614665906)","(-0.030185051968353204, -0.08525362200006967, 0.29391094527153694)",0.06971771785122326,0.16432623687150127,"(0.09204112636721398, -0.886762032731078, -0.45296967709075314)",0.19716882670618466,0.46473138134179476,"(0.24337566928942522, 0.1568100021436979, 0.957172349593122)","[1.3650308999817466, 1.3865564481886672, 0.7403172253196123]"
61.1,"(-0.0781711471309816, -0.11617166613853688, 0.10518639614665906)","(-0.1605547233370048, -0.0777902574115294, 0.13948388845448506)","(-0.030185051968353204, -0.08525362200006967, 0.29391094527153694)",0.19716882670618466,0.46473138134179476,"(0.24337566928942522, 0.1568100021436979, 0.957172349593122)",0.20223666557014003,0.47667639209734,"(0.6446391459289393, -0.03690411215740608, 0.7635957425509137)","[1.189533459557664, 0.5484676245393568, 0.9579967455646899]"
62.1,"(-0.003465468454778728, -0.025359002415016946, 0.33006760961361414)","(-0.17047960158407593, -0.08049783025883042, 0.11715810216422665)","(-0.1752971136825383, -0.05887827117156783, 0.19889597630318617)",0.21875934966299815,0.5156207319822169,"(-0.7854825199127198, -0.15322439387476597, -0.5996161238936746)",0.08468585375789074,0.19960647154258937,"(-0.056886857540991535, 0.2552912691778602, 0.9651892318714856)","[1.4326118456488173, 0.517629482624873, 0.6445000154787497]"
62.2,"(-0.17047960158407593, -0.08049783025883042, 0.11715810216422665)","(-0.17120573175632467, -0.0645943588412908, 0.17071353009846355)","(-0.1752971136825383, -0.05887827117156783, 0.19889597630318617)",0.08468585375789074,0.19960647154258937,"(-0.056886857540991535, 0.2552912691778602, 0.9651892318714856)",0.02904588332959064,0.06846180355968946,"(-0.1408592701343506, 0.19679510534629463, 0.9702733390797456)","[1.0546737501746724, 0.36886930402190066, 0.8394066358277074]"
62.3,"(-0.17120573175632467, -0.0645943588412908, 0.17071353009846355)","(-0.20080144372052353, -0.029831513683256417, 0.11235704846171)","(-0.1752971136825383, -0.05887827117156783, 0.19889597630318617)",0.02904588332959064,0.06846180355968946,"(-0.1408592701343506, 0.19679510534629463, 0.9702733390797456)",0.09477959170213528,0.2233976400355736,"(0.269090946478625, -0.30646637073091576, 0.9130544486142426)","[1.4805236713309309, 0.02885922769059616, 0.44625062620948863]"
62.4,"(-0.20080144372052353, -0.029831513683256417, 0.11235704846171)","(-0.17641336089076876, -0.0426485451083556, 0.22182714792582117)","(-0.1752971136825383, -0.05887827117156783, 0.19889597630318617)",0.09477959170213528,0.2233976400355736,"(0.269090946478625, -0.30646637073091576, 0.9130544486142426)",0.02811562995743708,0.06626917533411801,"(0.03970201663346264, -0.5772492413572681, -0.8156022702443236)","[0.9780652677374431, 0.13227501727619637, 0.17301076711976154]"
62.5,"(-0.17641336089076876, -0.0426485451083556, 0.22182714792582117)","(-0.1573084934085336, -0.0878240844494998, 0.20012740583683)","(-0.1752971136825383, -0.05887827117156783, 0.19889597630318617)",0.02811562995743708,0.06626917533411801,"(0.03970201663346264, -0.5772492413572681, -0.8156022702443236)",0.03410230174606351,0.08037989606237117,"(-0.5274899157233918, 0.8487935357991848, -0.036109865627647134)","[1.0384144601210148, 0.5434673262679762, 0.14156501773092348]"
62.6,"(-0.1573084934085336, -0.0878240844494998, 0.20012740583683)","(-0.03035544804909409, -0.05029746596737452, 0.31709916048726206)","(-0.1752971136825383, -0.05887827117156783, 0.19889597630318617)",0.03410230174606351,0.08037989606237117,"(-0.5274899157233918, 0.8487935357991848, -0.036109865627647134)",0.18722635873670143,0.44129675959862263,"(-0.7741520297218264, -0.045831181368327506, -0.6313383702040928)","[0.03156252305223181, 0.2043031376304157, 0.42327382573134337]"
62.7,"(-0.03035544804909409, -0.05029746596737452, 0.31709916048726206)","(-0.14716792046907842, -0.07851416054398103, 0.09801254623780215)","(-0.1752971136825383, -0.05887827117156783, 0.19889597630318617)",0.18722635873670143,0.44129675959862263,"(-0.7741520297218264, -0.045831181368327506, -0.6313383702040928)",0.10655649264142958,0.25115606175403105,"(-0.2639838504080337, 0.18427679896042942, 0.9467600477885865)","[1.4543588870214172, 0.6310690714400404, 1.1541676960757454]"
62.8,"(-0.14716792046907842, -0.07851416054398103, 0.09801254623780215)","(-0.11457715136119381, -0.07931436324132007, 0.2013096864547075)","(-0.1752971136825383, -0.05887827117156783, 0.19889597630318617)",0.10655649264142958,0.25115606175403105,"(-0.2639838504080337, 0.18427679896042942, 0.9467600477885865)",0.06411219603230295,0.15111389523734228,"(-0.947089104399898, 0.31875514074506994, -0.03764822141336709)","[0.5881404686905701, 0.7277626140568336, 1.34000979738366]"
62.9,"(-0.11457715136119381, -0.07931436324132007, 0.2013096864547075)","(-0.0882554962053243, -0.08012239560771045, 0.253859551913318)","(-0.1752971136825383, -0.05887827117156783, 0.19889597630318617)",0.06411219603230295,0.15111389523734228,"(-0.947089104399898, 0.31875514074506994, -0.03764822141336709)",0.1051120860793783,0.247751562837975,"(-0.8280838172261382, 0.20210924574458097, -0.5229044314525787)","[0.29051315240253134, 0.5957531093970208, 1.02131959394744]"
62.1,"(-0.0882554962053243, -0.08012239560771045, 0.253859551913318)","(-0.09425181242274946, -0.10211165830280863, 0.10320255851558291)","(-0.1752971136825383, -0.05887827117156783, 0.19889597630318617)",0.1051120860793783,0.247751562837975,"(-0.8280838172261382, 0.20210924574458097, -0.5229044314525787)",0.132645003023116,0.3126472704271847,"(-0.6109940021311252, 0.32593302533761137, 0.7214249734754562)","[1.3188691693818215, 1.246807311658114, 1.1167503738641684]"
63.1,"(-0.005511038677265424, -0.02337714901697812, 0.33042300316275425)","(-0.1250603286806668, -0.09223898971861509, 0.13232120056581984)","(-0.0948501172138167, -0.10612777351308911, 0.1705411934190291)",0.20097594357331716,0.473704841853525,"(-0.4445262300955929, -0.411743928277282, -0.7955271009109574)",0.050658889110015155,0.11940414672356355,"(0.596345715383593, -0.27416281798663117, 0.7544577768021614)","[1.101671878814574, 0.929256202530342, 1.1952498125456645]"
63.2,"(-0.1250603286806668, -0.09223898971861509, 0.13232120056581984)","(-0.07773276717752241, -0.06898876283436645, 0.2969438986189727)","(-0.0948501172138167, -0.10612777351308911, 0.1705411934190291)",0.050658889110015155,0.11940414672356355,"(0.596345715383593, -0.27416281798663117, 0.7544577768021614)",0.1328531281841837,0.31313782613627317,"(-0.1288441624992322, -0.27954938800713985, -0.9514469619767068)","[0.37583265393315896, 0.3665105477995405, 0.05262236374789226]"
63.3,"(-0.07773276717752241, -0.06898876283436645, 0.2969438986189727)","(-0.16388133551960363, -0.05603065673047239, 0.10761824106956999)","(-0.0948501172138167, -0.10612777351308911, 0.1705411934190291)",0.1328531281841837,0.31313782613627317,"(-0.1288441624992322, -0.27954938800713985, -0.9514469619767068)",0.10599211358909988,0.24982580757049114,"(0.6512863643176375, -0.47264947443947053, 0.5936569261501172)","[1.347183233766106, 0.3528401112740008, 1.2532417341475792]"
63.4,"(-0.16388133551960363, -0.05603065673047239, 0.10761824106956999)","(-0.08074580113456482, -0.07646958857018668, 0.23443189796238367)","(-0.0948501172138167, -0.10612777351308911, 0.1705411934190291)",0.10599211358909988,0.24982580757049114,"(0.6512863643176375, -0.47264947443947053, 0.5936569261501172)",0.07183705028198942,0.16932155131611235,"(-0.19633762833923082, -0.4128536016788284, -0.8893837412944682)","[0.25048668036067445, 0.7251005260468659, 1.4127395944327987]"
63.5,"(-0.08074580113456482, -0.07646958857018668, 0.23443189796238367)","(-0.08755439618852089, -0.10262885575784571, 0.13135397141992605)","(-0.0948501172138167, -0.10612777351308911, 0.1705411934190291)",0.07183705028198942,0.16932155131611235,"(-0.19633762833923082, -0.4128536016788284, -0.8893837412944682)",0.04001385183588162,0.09431355324848559,"(-0.18232988554112456, -0.08744266284571524, 0.979341408066161)","[0.9724482741830408, 1.3701524434313919, 1.1101162663916921]"
63.6,"(-0.08755439618852089, -0.10262885575784571, 0.13135397141992605)","(-0.10355053371012284, -0.09591467796787126, 0.15805913199311544)","(-0.0948501172138167, -0.10612777351308911, 0.1705411934190291)",0.04001385183588162,0.09431355324848559,"(-0.18232988554112456, -0.08744266284571524, 0.979341408066161)",0.018325021835327405,0.043192490683838534,"(0.47478341769466664, -0.5573306071335099, 0.6811485158424447)","[0.7944685057066735, 1.1108498312324901, 1.2365330990921806]"
63.7,"(-0.10355053371012284, -0.09591467796787126, 0.15805913199311544)","(-0.1759667061284989, -0.0453886715884223, 0.1728308664595078)","(-0.0948501172138167, -0.10612777351308911, 0.1705411934190291)",0.018325021835327405,0.043192490683838534,"(0.47478341769466664, -0.5573306071335099, 0.6811485158424447)",0.10136262675365562,0.23891400245463618,"(0.800261314377952, -0.5992258080710824, -0.022588927633489127)","[1.0465262989366095, 0.200176542598985, 0.9869642762233816]"
63.8,"(-0.1759667061284989, -0.0453886715884223, 0.1728308664595078)","(-0.17197959404599328, -0.0730039789278494, 0.197313011924447)","(-0.0948501172138167, -0.10612777351308911, 0.1705411934190291)",0.10136262675365562,0.23891400245463618,"(0.800261314377952, -0.5992258080710824, -0.022588927633489127)",0.08810716333089753,0.20767057554129456,"(0.875405289607465, -0.37594893914401856, -0.30385518604058304)","[1.129807627222207, 0.4072685410766549, 0.024605043891451142]"
63.9,"(-0.17197959404599328, -0.0730039789278494, 0.197313011924447)","(-0.17799075898251435, -0.038633937208276306, 0.13928999310454565)","(-0.0948501172138167, -0.10612777351308911, 0.1705411934190291)",0.08810716333089753,0.20767057554129456,"(0.875405289607465, -0.37594893914401856, -0.30385518604058304)",0.11155456859289874,0.2629366397479285,"(0.7452912311651408, -0.6050297818919563, 0.28014272036253307)","[1.2092648995695248, 0.14149465768024083, 1.1518849285290405]"
63.1,"(-0.17799075898251435, -0.038633937208276306, 0.13928999310454565)","(-0.10772894213929603, -0.0835146116122408, 0.2523538396445606)","(-0.0948501172138167, -0.10612777351308911, 0.1705411934190291)",0.11155456859289874,0.2629366397479285,"(0.7452912311651408, -0.6050297818919563, 0.28014272036253307)",0.08585178102426937,0.20235458846401144,"(0.15001232090733943, -0.2633977027739915, -0.9529522305705452)","[0.48688472628087487, 0.5675002423546925, 0.6862511107052538]"
64.1,"(-0.0038977306933020827, -0.02403445631262288, 0.33031991934492083)","(-0.1717793595092785, -0.03125376307089917, 0.1292920115088194)","(-0.07223468782592737, -0.050521068088594565, 0.2594102303358725)",0.10197874439743439,0.24036620566771832,"(-0.6701098109847343, -0.2597267884839543, -0.6953379297620798)",0.16495793880233822,0.3888095904589629,"(0.6034548710179453, -0.11680132012793, 0.7887963427026572)","[1.2264765195044747, 0.06979244053646817, 1.3572789065272068]"
64.2,"(-0.1717793595092785, -0.03125376307089917, 0.1292920115088194)","(-0.1298703836938368, -0.11362326873315547, 0.17587382149950576)","(-0.07223468782592737, -0.050521068088594565, 0.2594102303358725)",0.16495793880233822,0.3888095904589629,"(0.6034548710179453, -0.11680132012793, 0.7887963427026572)",0.11950771006776588,0.28168237397664364,"(0.482275962238985, 0.528017820848373, 0.699004346991488)","[1.0741231666698705, 0.8873135235793478, 0.21723607110149898]"
64.3,"(-0.1298703836938368, -0.11362326873315547, 0.17587382149950576)","(-0.0663032704512373, -0.1152211037374168, 0.20462690037472128)","(-0.07223468782592737, -0.050521068088594565, 0.2594102303358725)",0.11950771006776588,0.28168237397664364,"(0.482275962238985, 0.528017820848373, 0.699004346991488)",0.08498523146208413,0.20031211155849338,"(-0.06979350732646249, 0.7613091655541109, 0.6446217656722231)","[0.33619235782729856, 1.1875826293345797, 0.7425123957943394]"
64.4,"(-0.0663032704512373, -0.1152211037374168, 0.20462690037472128)","(-0.08866364510699723, -0.11385744152842853, 0.120322777472082)","(-0.07223468782592737, -0.050521068088594565, 0.2594102303358725)",0.08498523146208413,0.20031211155849338,"(-0.06979350732646249, 0.7613091655541109, 0.6446217656722231)",0.15370987730783756,0.3622976552657472,"(0.10688289893151945, 0.412051421477548, 0.9048699751756196)","[1.2141522528910698, 1.3321283976121003, 0.807282943633082]"
64.5,"(-0.08866364510699723, -0.11385744152842853, 0.120322777472082)","(-0.12629578463695573, -0.08033209768034903, 0.20949929040776707)","(-0.07223468782592737, -0.050521068088594565, 0.2594102303358725)",0.15370987730783756,0.3622976552657472,"(0.10688289893151945, 0.412051421477548, 0.9048699751756196)",0.07938766653730786,0.18711852450368918,"(0.6809760151549813, 0.37551210272372615, 0.6286989164072486)","[0.6550466587354766, 0.6362157517618846, 1.0921444509717122]"
64.6,"(-0.12629578463695573, -0.08033209768034903, 0.20949929040776707)","(-0.1172775608083591, -0.04152215934865273, 0.2894355753263287)","(-0.07223468782592737, -0.050521068088594565, 0.2594102303358725)",0.07938766653730786,0.18711852450368918,"(0.6809760151549813, 0.37551210272372615, 0.6286989164072486)",0.054875879098354244,0.12934368744673136,"(0.8208136930563102, -0.16398659826137926, -0.5471501410782255)","[0.5721209646994413, 0.1336333092328425, 0.03531853812371526]"
64.7,"(-0.1172775608083591, -0.04152215934865273, 0.2894355753263287)","(-0.037464255796845314, -0.06354895151340115, 0.31264612076636183)","(-0.07223468782592737, -0.050521068088594565, 0.2594102303358725)",0.054875879098354244,0.12934368744673136,"(0.8208136930563102, -0.16398659826137926, -0.5471501410782255)",0.06490584503684109,0.15298454388064517,"(-0.5357057135508532, 0.200719725895439, -0.8202017923081071)","[0.1410929734855429, 0.32136963433309984, 0.09963200680290056]"
64.8,"(-0.037464255796845314, -0.06354895151340115, 0.31264612076636183)","(-0.16470500189213294, -0.06286532109994547, 0.20403974905719396)","(-0.07223468782592737, -0.050521068088594565, 0.2594102303358725)",0.06490584503684109,0.15298454388064517,"(-0.5357057135508532, 0.200719725895439, -0.8202017923081071)",0.10848515918291972,0.2557019723878153,"(0.8523775488063663, 0.11378748120318403, 0.5103968293517172)","[0.9314173942013241, 0.34784128818178195, 0.7131206597980193]"
64.9,"(-0.16470500189213294, -0.06286532109994547, 0.20403974905719396)","(-0.13057230931171898, -0.031205899478043943, 0.26169189144548244)","(-0.07223468782592737, -0.050521068088594565, 0.2594102303358725)",0.10848515918291972,0.2557019723878153,"(0.8523775488063663, 0.11378748120318403, 0.5103968293517172)",0.06149438833334795,0.1449436633180975,"(0.9486657736890692, -0.3140964425216691, -0.037103566218782844)","[0.5133936038262408, 0.05740205556483576, 0.9502227875480623]"
64.1,"(-0.13057230931171898, -0.031205899478043943, 0.26169189144548244)","(-0.07332843011521863, -0.0913877055798265, 0.2795133735930087)","(-0.07223468782592737, -0.050521068088594565, 0.2594102303358725)",0.06149438833334795,0.1449436633180975,"(0.9486657736890692, -0.3140964425216691, -0.037103566218782844)",0.045556719601526276,0.10737821786284447,"(0.02400836361480709, 0.8970496086786459, -0.4412772349057082)","[0.4027586578304789, 0.5854178535994632, 0.012133615950648182]"
65.1,"(-0.006011701466506844, -0.025900608819151162, 0.3299121106980512)","(-0.06127439605639587, -0.06759286209947354, 0.28159033245072124)","(-0.11672862715453403, -0.09670032175854898, 0.15550743983544496)",0.21837542491041267,0.514715812662155,"(-0.5070026800563672, -0.3242109910876786, -0.7986460515607688)",0.1407810774384317,0.3318241817315451,"(-0.3939040111579637, -0.20675690361728552, -0.8955954515294611)","[0.09920779393176894, 0.4410162360091283, 1.0051723007908602]"
65.2,"(-0.06127439605639587, -0.06759286209947354, 0.28159033245072124)","(-0.0531341831453231, -0.09086493312485878, 0.17611524680782667)","(-0.11672862715453403, -0.09670032175854898, 0.15550743983544496)",0.1407810774384317,0.3318241817315451,"(-0.3939040111579637, -0.20675690361728552, -0.8955954515294611)",0.06710429775772792,0.15816634663750215,"(-0.9476955446104376, -0.0869599836177136, -0.30710114941942684)","[0.08027537614133082, 1.53345804950362, 1.3271829202164174]"
65.3,"(-0.0531341831453231, -0.09086493312485878, 0.17611524680782667)","(-0.06958285500102393, -0.08238127059670243, 0.0938077379215044)","(-0.11672862715453403, -0.09670032175854898, 0.15550743983544496)",0.06710429775772792,0.15816634663750215,"(-0.9476955446104376, -0.0869599836177136, -0.30710114941942684)",0.07895956100685583,0.18610947009153553,"(-0.5970875667535255, -0.18134664097997286, 0.7814088772426603)","[1.3160105779490203, 1.497872317693195, 1.5100553178977028]"
65.4,"(-0.06958285500102393, -0.08238127059670243, 0.0938077379215044)","(-0.06514219875011582, -0.05079106427209987, 0.2873753779985617)","(-0.11672862715453403, -0.09670032175854898, 0.15550743983544496)",0.07895956100685583,0.18610947009153553,"(-0.5970875667535255, -0.18134664097997286, 0.7814088772426603)",0.14885554283893104,0.35085587919537586,"(-0.3465536279037808, -0.3084148336761982, -0.8858785883828613)","[0.10507170195866114, 0.27188499155361673, 1.1058860242180089]"
65.5,"(-0.06514219875011582, -0.05079106427209987, 0.2873753779985617)","(-0.11616104858267777, -0.10391491993015667, 0.10269010708683621)","(-0.11672862715453403, -0.09670032175854898, 0.15550743983544496)",0.14885554283893104,0.35085587919537586,"(-0.3465536279037808, -0.3084148336761982, -0.8858785883828613)",0.05331081701578259,0.12565480074151683,"(-0.01064659301109989, 0.13533084982493923, 0.9907432619719984)","[1.417097161652024, 1.042670564074912, 0.9621740985144885]"
65.6,"(-0.11616104858267777, -0.10391491993015667, 0.10269010708683621)","(-0.1941917099652462, -0.02463296380532147, 0.0964395504752289)","(-0.11672862715453403, -0.09670032175854898, 0.15550743983544496)",0.05331081701578259,0.12565480074151683,"(-0.01064659301109989, 0.13533084982493923, 0.9907432619719984)",0.12117445619588563,0.28561093227567663,"(0.6392690773498382, -0.5947405106297848, 0.48746155926401974)","[1.4965637832474918, 0.005873928172028148, 0.7281476413323392]"
65.7,"(-0.1941917099652462, -0.02463296380532147, 0.0964395504752289)","(-0.16267554488849928, -0.06748598281318637, 0.0850558435110203)","(-0.11672862715453403, -0.09670032175854898, 0.15550743983544496)",0.12117445619588563,0.28561093227567663,"(0.6392690773498382, -0.5947405106297848, 0.48746155926401974)",0.08903945346825748,0.2098680044684964,"(0.5160287484283055, -0.32810555104965367, 0.7912402152102227)","[1.5141106816950731, 0.45590982526982865, 1.0069445980212062]"
65.8,"(-0.16267554488849928, -0.06748598281318637, 0.0850558435110203)","(-0.07131918991748548, -0.10567279641928488, 0.09435363213739772)","(-0.11672862715453403, -0.09670032175854898, 0.15550743983544496)",0.08903945346825748,0.2098680044684964,"(0.5160287484283055, -0.32810555104965367, 0.7912402152102227)",0.07669622212138444,0.18077472917806878,"(-0.5920687614206162, 0.11698717893217063, 0.7973509777477857)","[1.3831947260634057, 1.4586830962933006, 1.0145147947439899]"
65.9,"(-0.07131918991748548, -0.10567279641928488, 0.09435363213739772)","(-0.06491686449766608, -0.11676975613247087, 0.1366430024238238)","(-0.11672862715453403, -0.09670032175854898, 0.15550743983544496)",0.07669622212138444,0.18077472917806878,"(-0.5920687614206162, 0.11698717893217063, 0.7973509777477857)",0.05867800222023365,0.1383053775880217,"(-0.8829844353324277, 0.3420265451198583, 0.32149079208283327)","[0.8728413974687284, 1.5357697979841274, 0.6692221001925424]"
65.1,"(-0.06491686449766608, -0.11676975613247087, 0.1366430024238238)","(-0.1341332653636439, -0.0823246348307095, 0.2445604740795428)","(-0.11672862715453403, -0.09670032175854898, 0.15550743983544496)",0.05867800222023365,0.1383053775880217,"(-0.8829844353324277, 0.3420265451198583, 0.32149079208283327)",0.09186960712835188,0.21653874061800532,"(0.18944935929456722, -0.15647924680634673, -0.9693416248061343)","[0.7891448242888016, 0.5020693313884521, 0.01625498188989378]"
