index,goal_position,current_pos,current_angles,current_distance,next_pos,change_to_next,next_angles,next_distance,next_utility,utility_of_changes
0.1,"[-0.04661674735319048, -0.04647965836822902, 0.31825760405829945]","[-0.06636131551641623, -0.03668385879764518, 0.3158173712804126]","[0.330054065566594, 0.09474727731426658, -3.5349501104064984e-13]",0.022175671290619186,"[-0.06440008947237705, -0.03608211301456706, 0.31673259936485604]","-1.0° on alpha, -1.0° on beta","[0.319396738881093, 0.0863831006597251, -3.566036355096003e-13]",0.02065627860057365,0.6855265,"{'+1.0° on alpha': 0.4005571, '-1.0° on alpha': 0.61164945, '+1.0° on beta': 0.45109785, '-1.0° on beta': 0.58408374, '+1.0° on alpha, +1.0° on beta': 0.36076698, '-1.0° on alpha, -1.0° on beta': 0.6855265, '+1.0° on alpha, -1.0° on beta': 0.44539097, '-1.0° on alpha, +1.0° on beta': 0.5377725}"
0.11,"[-0.04661674735319048, -0.04647965836822902, 0.31825760405829945]","[-0.06440008947237705, -0.03608211301456706, 0.31673259936485604]","[0.319396738881093, 0.0863831006597251, -3.566036355096003e-13]",0.02065627860057365,"[-0.06457684765707973, -0.03674810793776847, 0.3164081983907316]",+1.0° on beta,"[0.3212469939618354, 0.09528173809733653, -3.668176873361517e-13]",0.020510694235680856,0.74046576,"{'+1.0° on alpha': 0.6679371, '-1.0° on alpha': 0.28453183, '+1.0° on beta': 0.74046576, '-1.0° on beta': 0.3199689, '+1.0° on alpha, +1.0° on beta': 0.62310266, '-1.0° on alpha, -1.0° on beta': 0.230008, '+1.0° on alpha, -1.0° on beta': 0.4293401, '-1.0° on alpha, +1.0° on beta': 0.5627983}"
0.12,"[-0.04661674735319048, -0.04647965836822902, 0.31825760405829945]","[-0.06457684765707973, -0.03674810793776847, 0.3164081983907316]","[0.3212469939618354, 0.09528173809733653, -3.668176873361517e-13]",0.020510694235680856,"[-0.06247100128163668, -0.037308310365445935, 0.316977112440746]",-1.0° on alpha,"[0.3105358097557258, 0.096876069206139, -3.8680170177940454e-13]",0.01836057326442804,0.74227595,"{'+1.0° on alpha': 0.5510941, '-1.0° on alpha': 0.74227595, '+1.0° on beta': 0.58172387, '-1.0° on beta': 0.72947824, '+1.0° on alpha, +1.0° on beta': 0.495049, '-1.0° on alpha, -1.0° on beta': 0.548589, '+1.0° on alpha, -1.0° on beta': 0.5959289, '-1.0° on alpha, +1.0° on beta': 0.66839874}"
0.13,"[-0.04661674735319048, -0.04647965836822902, 0.31825760405829945]","[-0.06247100128163668, -0.037308310365445935, 0.316977112440746]","[0.3105358097557258, 0.096876069206139, -3.8680170177940454e-13]",0.01836057326442804,"[-0.060184914259321674, -0.03829376662931686, 0.3173574344467114]","-1.0° on alpha, +1.0° on beta","[0.29977534887622115, 0.10692380336091878, -3.779199175824033e-13]",0.015871807776162445,0.7811775,"{'+1.0° on alpha': 0.6817036, '-1.0° on alpha': 0.34005547, '+1.0° on beta': 0.6945021, '-1.0° on beta': 0.37785423, '+1.0° on alpha, +1.0° on beta': 0.6078266, '-1.0° on alpha, -1.0° on beta': 0.23576707, '+1.0° on alpha, -1.0° on beta': 0.7465205, '-1.0° on alpha, +1.0° on beta': 0.7811775}"
0.14,"[-0.04661674735319048, -0.04647965836822902, 0.31825760405829945]","[-0.060184914259321674, -0.03829376662931686, 0.3173574344467114]","[0.29977534887622115, 0.10692380336091878, -3.779199175824033e-13]",0.015871807776162445,"[-0.06322831984877876, -0.03755595472765401, 0.3166585995626821]","+1.0° on alpha, -1.0° on beta","[0.3140797042515633, 0.09842498822132795, -4.192202140984591e-13]",0.01892441922009765,0.76582134,"{'+1.0° on alpha': 0.71632123, '-1.0° on alpha': 0.23900339, '+1.0° on beta': 0.72982776, '-1.0° on beta': 0.27105486, '+1.0° on alpha, +1.0° on beta': 0.6424443, '-1.0° on alpha, -1.0° on beta': 0.19003254, '+1.0° on alpha, -1.0° on beta': 0.76582134, '-1.0° on alpha, +1.0° on beta': 0.74135745}"
0.15,"[-0.04661674735319048, -0.04647965836822902, 0.31825760405829945]","[-0.06322831984877876, -0.03755595472765401, 0.3166585995626821]","[0.3140797042515633, 0.09842498822132795, -4.192202140984591e-13]",0.01892441922009765,"[-0.06118127101514974, -0.03709479897985759, 0.31743192555213917]",-1.0° on alpha,"[0.3033107007457607, 0.09741904781738864, -4.369837824924616e-13]",0.01734597014395014,0.7320112,"{'+1.0° on alpha': 0.558662, '-1.0° on alpha': 0.7320112, '+1.0° on beta': 0.57145953, '-1.0° on beta': 0.7192135, '+1.0° on alpha, +1.0° on beta': 0.4847842, '-1.0° on alpha, -1.0° on beta': 0.6155516, '+1.0° on alpha, -1.0° on beta': 0.6325389, '-1.0° on alpha, +1.0° on beta': 0.658134}"
0.16,"[-0.04661674735319048, -0.04647965836822902, 0.31825760405829945]","[-0.06118127101514974, -0.03709479897985759, 0.31743192555213917]","[0.3033107007457607, 0.09741904781738864, -4.369837824924616e-13]",0.01734597014395014,"[-0.06377406079916541, -0.038477395777959326, 0.31614432931192216]","+1.0° on alpha, +1.0° on beta","[0.3176065383329858, 0.10784959976768738, -4.3209880118411093e-13]",0.019049292412074995,0.77407515,"{'+1.0° on alpha': 0.3239936, '-1.0° on alpha': 0.19676042, '+1.0° on beta': 0.28977665, '-1.0° on beta': 0.19256088, '+1.0° on alpha, +1.0° on beta': 0.77407515, '-1.0° on alpha, -1.0° on beta': 0.24005505, '+1.0° on alpha, -1.0° on beta': 0.27504897, '-1.0° on alpha, +1.0° on beta': 0.21115133}"
0.17,"[-0.04661674735319048, -0.04647965836822902, 0.31825760405829945]","[-0.06377406079916541, -0.038477395777959326, 0.31614432931192216]","[0.3176065383329858, 0.10784959976768738, -4.3209880118411093e-13]",0.019049292412074995,"[-0.06182223970240812, -0.037652709780793645, 0.317088133082307]","-1.0° on alpha, -1.0° on beta","[0.3068290282924311, 0.09929110828341647, -4.32542890393961e-13]",0.017620717389227724,0.5657631,"{'+1.0° on alpha': 0.31869322, '-1.0° on alpha': 0.4918857, '+1.0° on beta': 0.3313332, '-1.0° on beta': 0.47908857, '+1.0° on alpha, +1.0° on beta': 0.28753355, '-1.0° on alpha, -1.0° on beta': 0.5657631, '+1.0° on alpha, -1.0° on beta': 0.39241257, '-1.0° on alpha, +1.0° on beta': 0.4180089}"
0.18,"[-0.04661674735319048, -0.04647965836822902, 0.31825760405829945]","[-0.06182223970240812, -0.037652709780793645, 0.317088133082307]","[0.3068290282924311, 0.09929110828341647, -4.32542890393961e-13]",0.017620717389227724,"[-0.05941584669364349, -0.038356731512268136, 0.3175642715163639]","-1.0° on alpha, +1.0° on beta","[0.2960024004874868, 0.10825101099903645, -4.587441537751147e-13]",0.015174966050959788,0.78131723,"{'+1.0° on alpha': 0.68184286, '-1.0° on alpha': 0.34483445, '+1.0° on beta': 0.69464207, '-1.0° on beta': 0.38262853, '+1.0° on alpha, +1.0° on beta': 0.6079663, '-1.0° on alpha, -1.0° on beta': 0.22948986, '+1.0° on alpha, -1.0° on beta': 0.755721, '-1.0° on alpha, +1.0° on beta': 0.78131723}"
0.19,"[-0.04661674735319048, -0.04647965836822902, 0.31825760405829945]","[-0.05941584669364349, -0.038356731512268136, 0.3175642715163639]","[0.2960024004874868, 0.10825101099903645, -4.587441537751147e-13]",0.015174966050959788,"[-0.06236290458162271, -0.03891062145230661, 0.3164932066482246]",+1.0° on alpha,"[0.31024075969372555, 0.10986858928143928, -4.831690603168681e-13]",0.017559751863787363,0.77368647,"{'+1.0° on alpha': 0.77368647, '-1.0° on alpha': 0.17766902, '+1.0° on beta': 0.6727232, '-1.0° on beta': 0.21084636, '+1.0° on alpha, +1.0° on beta': 0.7372947, '-1.0° on alpha, -1.0° on beta': 0.21802408, '+1.0° on alpha, -1.0° on beta': 0.29661188, '-1.0° on alpha, +1.0° on beta': 0.2217575}"
0.2,"[-0.04661674735319048, -0.04647965836822902, 0.31825760405829945]","[-0.06236290458162271, -0.03891062145230661, 0.3164932066482246]","[0.31024075969372555, 0.10986858928143928, -4.831690603168681e-13]",0.017559751863787363,"[-0.06037387900179793, -0.03760392368123122, 0.31754920992318075]","-1.0° on alpha, -1.0° on beta","[0.29940591424726515, 0.10002538826739693, -4.760636329592671e-13]",0.01638716447960913,0.6092253,"{'+1.0° on alpha': 0.36199802, '-1.0° on alpha': 0.5353477, '+1.0° on beta': 0.3747961, '-1.0° on beta': 0.52255046, '+1.0° on alpha, +1.0° on beta': 0.28812155, '-1.0° on alpha, -1.0° on beta': 0.6092253, '+1.0° on alpha, -1.0° on beta': 0.4358754, '-1.0° on alpha, +1.0° on beta': 0.461471}"
