index,act_pos,next_pos,changes
21.15,"(0.19490791875269145, -0.01047696589030802, 0.1312876947219622)","(-0.12242038750978347, -0.09003760443148628, 0.08124715760469248)","[1.5418815103781267, 0.825649706163438, 1.1355805988844776]"
21.16,"(-0.12242038750978347, -0.09003760443148628, 0.08124715760469248)","(-0.16862620257445468, -0.04973182068051626, 0.1891536378555455)","[0.8469919550296561, 0.21999028792354602, 0.8837305779913148]"
21.17,"(-0.16862620257445468, -0.04973182068051626, 0.1891536378555455)","(-0.19990883329013115, 0.0029465669973094836, 0.17246771816195444)","[1.1495266402501367, -0.2348103180722671, 0.16726722011010103]"
21.18,"(-0.19990883329013115, 0.0029465669973094836, 0.17246771816195444)","(-0.017075329481635072, 0.014593589327085968, 0.32957905225866696)","[-0.07326259681602193, -0.3259941872804578, 0.2890455659343433]"
21.19,"(-0.017075329481635072, 0.014593589327085968, 0.32957905225866696)","(0.08176034447415124, -0.10567767806576257, 0.09627514034241991)","[-1.467576178312695, 1.2843821767537735, -1.0293553652561085]"
21.2,"(0.08176034447415124, -0.10567767806576257, 0.09627514034241991)","(0.16087641768478472, -0.08349768299253024, 0.18664278231687415)","[-1.338084092823923, 0.48705604836292676, 0.405938696377644]"
21.21,"(0.16087641768478472, -0.08349768299253024, 0.18664278231687415)","(0.07589056913019607, -0.12786059598670776, 0.13808975187523562)","[-1.4155008681135517, 1.3315391260355616, -0.03647211262463669]"
21.22,"(0.07589056913019607, -0.12786059598670776, 0.13808975187523562)","(0.1523977196555273, 0.08433312743970262, 0.14874222462533548)","[-1.1967294830085982, -1.0419117175574617, -0.9182128636875931]"
21.23,"(0.1523977196555273, 0.08433312743970262, 0.14874222462533548)","(-0.0919285130039922, -0.08894244933662923, 0.23149400633759473)","[0.3462773727023527, 0.7584878677898649, 1.0417332730901046]"
21.24,"(-0.0919285130039922, -0.08894244933662923, 0.23149400633759473)","(0.07513448141007575, -0.09131009395951611, 0.27248666180476755)","[-0.6123262804877884, 0.6045420071955049, 0.32920125686614576]"
21.25,"(0.07513448141007575, -0.09131009395951611, 0.27248666180476755)","(-0.15805422900889388, 0.027326618493949604, 0.23657911005114526)","[0.7085526485356033, -0.43922926231447806, 0.7613663014180899]"
21.26,"(-0.15805422900889388, 0.027326618493949604, 0.23657911005114526)","(0.05545838403679558, 0.08502916293755472, 0.28652078758654514)","[-0.4794256464371957, -0.9355259056134864, 0.40163562883846154]"
21.27,"(0.05545838403679558, 0.08502916293755472, 0.28652078758654514)","(-0.16081342665753484, 0.08956415610233724, 0.10414332312120553)","[1.4517581652777478, -1.021765666279919, 0.5217601530972834]"
21.28,"(-0.16081342665753484, 0.08956415610233724, 0.10414332312120553)","(-0.10509296149063874, -0.12195583293909404, 0.14041170337679046)","[1.1761250850375622, 1.0832576029317595, 0.3046857461935814]"
21.29,"(-0.10509296149063874, -0.12195583293909404, 0.14041170337679046)","(-0.03533017330115251, 0.005398997040271459, 0.2917264054696592)","[-0.11594970322177185, -0.37654128505596574, 1.533598782753125]"
21.3,"(-0.03533017330115251, 0.005398997040271459, 0.2917264054696592)","(0.08876065195958154, -0.06631830695977797, 0.26877438774503704)","[-0.35185645161419776, 0.3984123776154344, -0.9742046569897388]"
21.31,"(0.08876065195958154, -0.06631830695977797, 0.26877438774503704)","(0.02308993798567054, 0.06727512877107106, 0.2686480299316066)","[0.13111095024762656, -1.1165673441145398, -1.420839515266837]"
21.32,"(0.02308993798567054, 0.06727512877107106, 0.2686480299316066)","(0.19658361671582403, 0.028891573092361383, 0.17096441623893008)","[-1.261666337572808, -0.42402726201545327, -0.2554903675818015]"
21.33,"(0.19658361671582403, 0.028891573092361383, 0.17096441623893008)","(0.13239089399612933, 0.07409386685172341, 0.24838074996028292)","[-0.9059991355133251, -0.8198581696764031, 0.39269648829176823]"
21.34,"(0.13239089399612933, 0.07409386685172341, 0.24838074996028292)","(-0.12627308467170667, 0.10779547158019734, 0.1599067862792886)","[1.0051355949481544, -1.332988329816481, 0.6683980842848593]"
21.35,"(-0.12627308467170667, 0.10779547158019734, 0.1599067862792886)","(0.1302799387330988, 0.05824218938661639, 0.23240891760526564)","[-0.6303632028657474, -0.8415803722257503, -1.1156664319221716]"
21.36,"(0.1302799387330988, 0.05824218938661639, 0.23240891760526564)","(0.0962991791994432, -0.1005872211649396, 0.10379278076491052)","[-1.3355863466757225, 1.1491491259141189, -1.059276582469852]"
21.37,"(0.0962991791994432, -0.1005872211649396, 0.10379278076491052)","(-0.19071966787339023, -0.0556332809239366, 0.11075193667344724)","[1.5585272929296274, 0.2224598065727408, 0.274430248495447]"
21.38,"(-0.19071966787339023, -0.0556332809239366, 0.11075193667344724)","(-0.07952988795597296, -0.12093725053258103, 0.21367054557203738)","[0.524227029745519, 1.015563624109869, 0.15882931057328298]"
21.39,"(-0.07952988795597296, -0.12093725053258103, 0.21367054557203738)","(-0.08691014789514642, 0.10288442518220399, 0.19394529307506755)","[0.41556624435295536, -1.560493797577407, 1.0481859797603192]"
21.4,"(-0.08691014789514642, 0.10288442518220399, 0.19394529307506755)","(0.13720155295980968, 0.08913441834239888, 0.17621311859058839)","[-1.500878466086747, -1.1132476880892554, 0.942627253836396]"
21.41,"(0.13720155295980968, 0.08913441834239888, 0.17621311859058839)","(-0.13629105165693423, -0.09765760242592125, 0.15801539496231437)","[0.9493043883109257, 0.8109629500821789, 0.7879817003268482]"
21.42,"(-0.13629105165693423, -0.09765760242592125, 0.15801539496231437)","(-0.19764195646333485, -0.0128953213927489, 0.14910726309574918)","[1.4855364571416205, -0.08807901052374384, -0.6055776193236935]"
21.43,"(-0.19764195646333485, -0.0128953213927489, 0.14910726309574918)","(-0.16838590831521805, 0.04061779052096643, 0.11005840300482256)","[1.2686964873486064, -0.6952174079715066, 1.2995994718358983]"
21.44,"(-0.16838590831521805, 0.04061779052096643, 0.11005840300482256)","(-0.1019878001725672, -0.07683760789775262, 0.27247117409489435)","[0.43837996726034895, 0.44434134528518754, 0.28348198030331684]"
21.45,"(-0.1019878001725672, -0.07683760789775262, 0.27247117409489435)","(-0.06047320396591867, -0.08616138644635729, 0.1720305318610806)","[1.5328851226496116, 1.4606752567834842, -1.44289622682397]"
21.46,"(-0.06047320396591867, -0.08616138644635729, 0.1720305318610806)","(0.15473909067642863, -0.07949508038869757, 0.21106222114328943)","[-0.9474949082241234, 0.47545526479920874, -0.2985175310916836]"
21.47,"(0.15473909067642863, -0.07949508038869757, 0.21106222114328943)","(-0.08757983958057014, 0.0006748466084344771, 0.2814355675819471)","[0.2447405031593757, -0.2642695307410355, 1.3017762739312015]"
21.48,"(-0.08757983958057014, 0.0006748466084344771, 0.2814355675819471)","(0.06573591488801381, -0.015807770093244328, 0.2824478555338896)","[-0.11596462466324726, -0.10424776894359956, -1.4779486038243528]"
21.49,"(0.06573591488801381, -0.015807770093244328, 0.2824478555338896)","(0.18395493673113272, 0.03921563939344286, 0.1175720623280645)","[-1.3673079284359113, -0.5933940169683256, -0.8357678231828035]"
21.5,"(0.18395493673113272, 0.03921563939344286, 0.1175720623280645)","(0.17611106869626592, 0.028878723891766808, 0.21807702280985017)","[-0.9385952036748686, -0.4363129810432651, -0.4164772140884751]"
21.51,"(0.17611106869626592, 0.028878723891766808, 0.21807702280985017)","(-0.12048084526770823, -0.10656817823918706, 0.19701195201187208)","[1.1227673627662156, 0.8289342103674485, -0.426933990745329]"
21.52,"(-0.12048084526770823, -0.10656817823918706, 0.19701195201187208)","(-0.09884571639466413, -0.0753491478424193, 0.27443504577052147)","[0.6263666971972516, 0.4264793567875398, -0.32058617344799845]"
21.53,"(-0.09884571639466413, -0.0753491478424193, 0.27443504577052147)","(-0.15650516887134175, -0.06174165599924806, 0.19020138789479266)","[0.8819189672723096, 0.3684902183264516, 1.0357178850630604]"
21.54,"(-0.15650516887134175, -0.06174165599924806, 0.19020138789479266)","(-0.030372580328731923, -0.0855530691439601, 0.2803250988262792)","[0.3699794219178344, 0.6073146653474345, -0.7950792543095582]"
21.55,"(-0.030372580328731923, -0.0855530691439601, 0.2803250988262792)","(0.053419485414485546, -0.10045183626150649, 0.23795650271243937)","[-0.1497033816360673, 0.9495076498878401, -0.9944787532491257]"
21.56,"(0.053419485414485546, -0.10045183626150649, 0.23795650271243937)","(0.10213341598592686, 0.09375036226795355, 0.19459885621825226)","[-0.6293555040031558, -1.3987947786853143, -1.1627665637195528]"
21.57,"(0.10213341598592686, 0.09375036226795355, 0.19459885621825226)","(-0.027573263024069407, -0.09365706563361698, 0.19014812835941092)","[1.0256993897136482, 1.5473385274779154, -1.2505570503132881]"
21.58,"(-0.027573263024069407, -0.09365706563361698, 0.19014812835941092)","(-0.024561301105150195, -0.09207107529818993, 0.2185716098646654)","[-0.26283447201487053, 1.1528672694754944, 1.3485378129356296]"
21.59,"(-0.024561301105150195, -0.09207107529818993, 0.2185716098646654)","(0.021002308888762342, -0.12309740649019459, 0.19022539377148398)","[-0.6215924842776046, 1.4018976475662812, 0.38145827632136886]"
21.6,"(0.021002308888762342, -0.12309740649019459, 0.19022539377148398)","(0.04804991621045354, 0.11445127646639439, 0.2539434272207822)","[-0.3812783010708338, -1.2229617530632904, -0.006555886094110657]"
21.61,"(0.04804991621045354, 0.11445127646639439, 0.2539434272207822)","(0.053183336756604666, -0.08920884833512688, 0.19430107552313758)","[-1.2195780543782382, 1.2853607957930724, 1.410252490799751]"
21.62,"(0.053183336756604666, -0.08920884833512688, 0.19430107552313758)","(0.149395742393158, 0.05402066272561204, 0.08719116402771526)","[-1.50402802035248, -0.9252962982298197, -1.431774787187223]"
21.63,"(0.149395742393158, 0.05402066272561204, 0.08719116402771526)","(0.05401775786905347, -0.1048753009821159, 0.2674649376925872)","[-0.33378529568725857, 0.7410113768323239, -0.10691270998905297]"
21.64,"(0.05401775786905347, -0.1048753009821159, 0.2674649376925872)","(0.11639323716955029, 0.0867350335152821, 0.1700448009598922)","[-1.5687861104151803, -1.3690068121242471, 1.3167180537225627]"
21.65,"(0.11639323716955029, 0.0867350335152821, 0.1700448009598922)","(0.13724267886529307, 0.02394705985617501, 0.22513986867336033)","[-0.6606625907504768, -0.5259751149753267, -1.4641519010090656]"
21.66,"(0.13724267886529307, 0.02394705985617501, 0.22513986867336033)","(-0.1819516315666195, -0.034301453427549804, 0.15334068901481773)","[1.1318775627823632, 0.1197876728815807, 0.9884703467043264]"
21.67,"(-0.1819516315666195, -0.034301453427549804, 0.15334068901481773)","(-0.028098001286622033, -0.07028098928457194, 0.3089345222015471)","[0.08764201667595545, 0.4037018608200157, 0.11104972729983707]"
21.68,"(-0.028098001286622033, -0.07028098928457194, 0.3089345222015471)","(-0.16266856003964605, -0.06367557780929924, 0.16380997407681613)","[1.5365669859766327, 0.4295584086361392, -1.0357771491825085]"
21.69,"(-0.16266856003964605, -0.06367557780929924, 0.16380997407681613)","(-0.010496312916575393, 0.08045290439469018, 0.2590088366014275)","[0.389655124755927, -1.243947467606508, -1.3414914396356519]"
21.7,"(-0.010496312916575393, 0.08045290439469018, 0.2590088366014275)","(-0.09346989565184864, 0.04969346663008493, 0.28173310583061706)","[0.695736409365753, -0.6239043424142074, -0.8506173223761009]"
21.71,"(-0.09346989565184864, 0.04969346663008493, 0.28173310583061706)","(-0.061791925772574904, -0.11221824438516345, 0.19533246181238953)","[1.0658947141353612, 1.2576696919394132, -0.8183346655384818]"
21.72,"(-0.061791925772574904, -0.11221824438516345, 0.19533246181238953)","(0.0004972411574980518, 0.06746193084312595, 0.28233169682147596)","[0.2630321100487502, -0.9317639802486176, -1.2346723513087101]"
21.73,"(0.0004972411574980518, 0.06746193084312595, 0.28233169682147596)","(0.006266979443258176, 0.11754187164020988, 0.2321199324999192)","[-0.3197796371095152, -1.5528665173176237, 0.6125729081707951]"
21.74,"(0.006266979443258176, 0.11754187164020988, 0.2321199324999192)","(0.09694031018882114, -0.12312865009696491, 0.13765086113272412)","[-1.2412692526694413, 1.1618008460081286, -0.4047959791484526]"
21.75,"(0.09694031018882114, -0.12312865009696491, 0.13765086113272412)","(-0.12420956326633928, 0.11505442321313959, 0.17095931479939053)","[1.1963530662200765, -1.2729675396599456, -0.23782351369271856]"
21.76,"(-0.12420956326633928, 0.11505442321313959, 0.17095931479939053)","(-0.022923290319180337, 0.06235265870341018, 0.3017704906759266)","[-0.11565557684447342, -0.7435689307590966, 0.8105576032444572]"
21.77,"(-0.022923290319180337, 0.06235265870341018, 0.3017704906759266)","(-0.11300330095008769, -0.07717144610424483, 0.19307681562716633)","[0.604074399893049, 0.7607616368361176, 1.4124451606224226]"
21.78,"(-0.11300330095008769, -0.07717144610424483, 0.19307681562716633)","(0.13191258731712638, -0.037295773198559236, 0.21786706305048445)","[-0.6724993879440339, 0.16282153298973587, -1.5201882001364626]"
21.79,"(0.13191258731712638, -0.037295773198559236, 0.21786706305048445)","(-0.04308157051123921, -0.12570970158167286, 0.16494512403275044)","[0.8836404237976112, 1.5036800493100424, -0.0668023916012224]"
21.8,"(-0.04308157051123921, -0.12570970158167286, 0.16494512403275044)","(0.059515565425857744, -0.1272039909542566, 0.15460386318011013)","[-1.029580174822914, 1.444691098990363, 0.0007743701129500898]"
21.81,"(0.059515565425857744, -0.1272039909542566, 0.15460386318011013)","(0.0982737009196014, -0.0968428696637759, 0.25290962901670133)","[-0.7103697755627114, 0.6566975261481465, 0.33670506594480304]"
21.82,"(0.0982737009196014, -0.0968428696637759, 0.25290962901670133)","(0.1109735964864386, -0.06253045157432684, 0.26737965070837844)","[-0.47071232893035586, 0.3395082065177677, -0.7325013125656133]"
21.83,"(0.1109735964864386, -0.06253045157432684, 0.26737965070837844)","(-0.03220236515744017, 0.0893122151755589, 0.28946554699307414)","[0.29919986937232473, -0.9644568585671703, -0.3212025963437979]"
21.84,"(-0.03220236515744017, 0.0893122151755589, 0.28946554699307414)","(0.19025312498878771, -0.00789475851966486, 0.20374610598799237)","[-1.083376223857807, -0.12718763091137714, -0.15291470485418857]"
21.85,"(0.19025312498878771, -0.00789475851966486, 0.20374610598799237)","(0.09702886704910602, 0.06766999956464774, 0.24823773539554284)","[-0.9166582556106581, -0.9917631274815916, 1.2425735449479132]"
21.86,"(0.09702886704910602, 0.06766999956464774, 0.24823773539554284)","(-0.20057188154837927, -0.024632099683936332, 0.10838608759656004)","[1.5232703283518372, 0.0002836410654302527, 0.3056111349872068]"
21.87,"(-0.20057188154837927, -0.024632099683936332, 0.10838608759656004)","(-0.14887119217629838, 0.05175967433432953, 0.17853983296184534)","[0.8534964028779557, -0.880804014369781, 1.4274011853956727]"
21.88,"(-0.14887119217629838, 0.05175967433432953, 0.17853983296184534)","(-0.008626892240841073, -0.07823335214401939, 0.28458037832190797)","[-0.2227626174313363, 0.5397669957907263, 0.9318095875586745]"
21.89,"(-0.008626892240841073, -0.07823335214401939, 0.28458037832190797)","(0.19159364792228556, 0.016530743775934206, 0.1864333689833429)","[-1.3734229612695, -0.3506213465429428, 0.502805416963218]"
21.9,"(0.19159364792228556, 0.016530743775934206, 0.1864333689833429)","(0.14026868802784676, -0.09723880195628277, 0.1682606165895441)","[-1.0595713637155957, 0.7365704291511157, -0.7119965059702752]"
21.91,"(0.14026868802784676, -0.09723880195628277, 0.1682606165895441)","(-0.19698882297839163, -0.02071309645338098, 0.1753619131145739)","[1.159652712938479, -0.04355184031488273, 0.24852244838345933]"
21.92,"(-0.19698882297839163, -0.02071309645338098, 0.1753619131145739)","(-0.04956735612046134, -0.12254490416671428, 0.22883189632642711)","[0.31110349346603067, 1.0556518972503222, 0.13470723694519582]"
21.93,"(-0.04956735612046134, -0.12254490416671428, 0.22883189632642711)","(0.14921299349556102, 0.07831671227087611, 0.09132225183207963)","[-1.515900485075595, -1.0405315135306012, -1.0623755880519357]"
21.94,"(0.14921299349556102, 0.07831671227087611, 0.09132225183207963)","(-0.013651266843735303, -0.008805667007311418, 0.3036135167431876)","[0.2721286493032575, -0.14069312368303272, -1.3100596217001117]"
21.95,"(-0.013651266843735303, -0.008805667007311418, 0.3036135167431876)","(-0.07880025357511056, -0.06323903711116664, 0.29807067649636254)","[0.33821431547088876, 0.34315445918937854, 0.13388111500926803]"
21.96,"(-0.07880025357511056, -0.06323903711116664, 0.29807067649636254)","(-0.10711346047247351, -0.015360142663742382, 0.279807836817052)","[0.7600501054337372, -0.06396902652567579, -1.03366152460516]"
21.97,"(-0.10711346047247351, -0.015360142663742382, 0.279807836817052)","(-0.089818339561079, 0.006775196917167031, 0.2896929628379666)","[0.23190582959411749, -0.2794999465650748, 1.0644751024565544]"
21.98,"(-0.089818339561079, 0.006775196917167031, 0.2896929628379666)","(0.06272077273680345, -0.11304636060542733, 0.24223665897309912)","[-0.3760639393337837, 0.9222343050831328, -0.41663287927764187]"
21.99,"(0.06272077273680345, -0.11304636060542733, 0.24223665897309912)","(-0.1245704543296205, -0.07243762857337172, 0.15805372894250283)","[0.8776344509732827, 0.7417530949410349, 1.5388980220836521]"
21.1,"(-0.1245704543296205, -0.07243762857337172, 0.15805372894250283)","(-0.18521361264926856, -0.047663564911283623, 0.15937217432482736)","[1.4774274584121192, 0.20565874800734438, -0.6727710530333535]"
21.101,"(-0.18521361264926856, -0.047663564911283623, 0.15937217432482736)","(-0.08089192683956976, -0.02862955379497963, 0.2901148330830044)","[0.6418985082644203, 0.03948990113415958, -1.0922549568063922]"
21.102,"(-0.08089192683956976, -0.02862955379497963, 0.2901148330830044)","(-0.049300137513653204, -0.10104041756797738, 0.1877584003623582)","[0.07993528488520305, 1.4016182805491382, 1.1093924098203305]"
21.103,"(-0.049300137513653204, -0.10104041756797738, 0.1877584003623582)","(0.16784088477789852, 0.07021913025269005, 0.19441908022701326)","[-1.0519865532392565, -0.7506460396903353, -0.468530157761535]"
21.104,"(0.16784088477789852, 0.07021913025269005, 0.19441908022701326)","(-0.12459252086077467, 0.09631541483953637, 0.1823128176577992)","[1.3084606272446608, -1.232842825323044, -0.9398168361285865]"
21.105,"(-0.12459252086077467, 0.09631541483953637, 0.1823128176577992)","(0.1499637790445064, -0.042330226704418564, 0.17899803164224717)","[-0.9136129657132432, 0.2271154251171326, -1.5265674448203883]"
21.106,"(0.1499637790445064, -0.042330226704418564, 0.17899803164224717)","(-0.12000810960417563, 0.11551859834505057, 0.10333596003059538)","[1.4750248501276517, -1.3712528706422376, 0.45463798782664294]"
21.107,"(-0.12000810960417563, 0.11551859834505057, 0.10333596003059538)","(-0.19660388747817958, -0.03203838905874732, 0.15059356201670004)","[1.447894118453268, 0.06752450543435923, -0.49272857943198856]"
21.108,"(-0.19660388747817958, -0.03203838905874732, 0.15059356201670004)","(0.0627647092183263, 0.10372791058675603, 0.2306996387594076)","[-0.2410059788965501, -1.4014375913021815, -0.951176311280675]"
21.109,"(0.0627647092183263, 0.10372791058675603, 0.2306996387594076)","(0.13804524280178435, 0.08702644473381362, 0.18596949383942657)","[-0.9042566853615425, -1.1019690933259734, -0.9502241773483705]"
21.11,"(0.13804524280178435, 0.08702644473381362, 0.18596949383942657)","(0.11817050176712511, 0.032399962659367454, 0.2566038820934059)","[-0.48218008486793806, -0.5652751365617248, -1.2630798788864737]"
21.111,"(0.11817050176712511, 0.032399962659367454, 0.2566038820934059)","(0.011707353202967497, -0.11624034930880889, 0.22400408532404742)","[0.17471093593466042, 1.1863909934067753, -0.6913433488671502]"
21.112,"(0.011707353202967497, -0.11624034930880889, 0.22400408532404742)","(0.1542059704943539, -0.008380706601836865, 0.22966754248577434)","[-1.177461889287031, -0.15761738971441294, 1.1025555414115016]"
21.113,"(0.1542059704943539, -0.008380706601836865, 0.22966754248577434)","(-0.146558327472413, -0.04384748066352527, 0.21339380077845477)","[0.7054267848648226, 0.2188864248634926, 1.2380640415952324]"
21.114,"(-0.146558327472413, -0.04384748066352527, 0.21339380077845477)","(-0.15689471324139323, -0.09029982986274726, 0.18229238393915365)","[1.2289938075318063, 0.5980111166879403, -0.2908058118342234]"
21.115,"(-0.15689471324139323, -0.09029982986274726, 0.18229238393915365)","(0.06833081504085087, 0.10752266054842705, 0.2292474771240432)","[-0.30738384948665853, -1.3527276938921746, -0.7968195872132953]"
21.116,"(0.06833081504085087, 0.10752266054842705, 0.2292474771240432)","(0.024744712009426403, -0.11821162957537171, 0.22539467054397466)","[0.019193738828571113, 1.1351143723092962, -0.5991773546108314]"
21.117,"(0.024744712009426403, -0.11821162957537171, 0.22539467054397466)","(-0.06366184131178106, 0.10510174714574055, 0.22137852230549712)","[0.9033123034738101, -1.4410532085129388, -0.9677852136284937]"
21.118,"(-0.06366184131178106, 0.10510174714574055, 0.22137852230549712)","(-0.17724979043791492, -0.05432798883174337, 0.17528537522829393)","[1.428697461514626, 0.2830817379279884, -0.6975592924591875]"
21.119,"(-0.17724979043791492, -0.05432798883174337, 0.17528537522829393)","(0.17703975521025006, 0.0744173981039596, 0.1568934033575485)","[-1.3561037779618481, -0.8069455221735199, 0.37442139055224644]"
21.12,"(0.17703975521025006, 0.0744173981039596, 0.1568934033575485)","(-0.041428645945160936, -0.09510911315440045, 0.22106835274208508)","[0.8587373554096231, 1.1035202504752066, -1.2718283182436616]"
21.121,"(-0.041428645945160936, -0.09510911315440045, 0.22106835274208508)","(-0.06828860102793632, -0.028589600548246406, 0.27416521736291594)","[0.1542297186737563, 0.034422002235838314, 1.5531278171043246]"
21.122,"(-0.06828860102793632, -0.028589600548246406, 0.27416521736291594)","(0.012147017975674777, -0.013066379018847074, 0.3092644781133032)","[0.18448983817005396, -0.1293646622809981, -1.157020620704572]"
21.123,"(0.012147017975674777, -0.013066379018847074, 0.3092644781133032)","(-0.1296352096163627, -0.00841986029963684, 0.28580069276750747)","[0.65713899738793, -0.13733581883168972, 0.10883990577523958]"
21.124,"(-0.1296352096163627, -0.00841986029963684, 0.28580069276750747)","(-0.05239965195406898, -0.12155393742853626, 0.22747081580515682)","[0.37346750812680185, 1.0558978133053214, 0.2732135259125386]"
21.125,"(-0.05239965195406898, -0.12155393742853626, 0.22747081580515682)","(0.17542758298579422, -0.027000627037270637, 0.1366541790433849)","[-1.1835004915881806, 0.008636200315044671, -1.2822928774879678]"
21.126,"(0.17542758298579422, -0.027000627037270637, 0.1366541790433849)","(-0.1080277039675083, -0.032071018577639554, 0.25482189404294525)","[0.4091384103954509, 0.07653536118169016, 1.414142594552704]"
21.127,"(-0.1080277039675083, -0.032071018577639554, 0.25482189404294525)","(0.07917829655518656, 0.0666574081351892, 0.2941173491491652)","[-0.49816514568133535, -0.7484640913805294, 0.25481445349862375]"
21.128,"(0.07917829655518656, 0.0666574081351892, 0.2941173491491652)","(-0.12238746510596495, 0.08030869402243193, 0.17172375113281227)","[0.8230473961566409, -1.328835862023621, 1.3571369751760853]"
21.129,"(-0.12238746510596495, 0.08030869402243193, 0.17172375113281227)","(-0.044296032535702884, -0.0037139496488080674, 0.2980934645521167)","[0.4919138975653249, -0.2387471027169788, -1.3368498824179105]"
21.13,"(-0.044296032535702884, -0.0037139496488080674, 0.2980934645521167)","(-0.1031013934018018, 0.08481831199078678, 0.18016664184371461)","[0.6564838111696243, -1.5060384842772294, 1.395261249047596]"
21.131,"(-0.1031013934018018, 0.08481831199078678, 0.18016664184371461)","(-0.09459207075569222, -0.12345758945791852, 0.1590634162630675)","[1.0494197706360995, 1.0929065035721661, 0.2778803012936336]"
21.132,"(-0.09459207075569222, -0.12345758945791852, 0.1590634162630675)","(-0.11648478551964947, -0.0676435687541312, 0.23895257538565629)","[1.033676675612555, 0.3791254120053985, -1.0979185301433194]"
21.133,"(-0.11648478551964947, -0.0676435687541312, 0.23895257538565629)","(-0.09474780610835107, -0.023657315444147724, 0.30525733503557817)","[0.4124722042161383, -0.08137754408098867, 0.2731101639199392]"
21.134,"(-0.09474780610835107, -0.023657315444147724, 0.30525733503557817)","(0.17003088154567447, 0.008515467583684669, 0.19915665315069156)","[-0.8911883086181759, -0.39292812125293286, -1.1342611059390102]"
21.135,"(0.17003088154567447, 0.008515467583684669, 0.19915665315069156)","(-0.16796001374220987, -0.022905450358041018, 0.23302186691372542)","[0.8409217325289396, -0.06915115565729087, 0.5340411476292224]"
21.136,"(-0.16796001374220987, -0.022905450358041018, 0.23302186691372542)","(-0.05596478860176146, -0.10579629164224509, 0.22424767493001985)","[0.15411253991230245, 1.0059254969686264, 0.9451009658542577]"
21.137,"(-0.05596478860176146, -0.10579629164224509, 0.22424767493001985)","(-0.05536281834995867, 0.04066242911637756, 0.3019926904103756)","[0.08322052134700715, -0.6150466246592252, 0.8703137893259593]"
21.138,"(-0.05536281834995867, 0.04066242911637756, 0.3019926904103756)","(-0.021726273160879724, 0.08903805614785308, 0.28808191643752146)","[0.26255122171063294, -1.026481314761103, -0.5487826751852026]"
21.139,"(-0.021726273160879724, 0.08903805614785308, 0.28808191643752146)","(0.02527443765652405, 0.09311621403209351, 0.24150469703775695)","[0.15647921028800485, -1.5053834278200084, -1.2365027240191524]"
21.14,"(0.02527443765652405, 0.09311621403209351, 0.24150469703775695)","(0.06958853856624213, -0.10980622420788905, 0.131308536160931)","[-0.9272294959175982, 1.3564887763050362, -0.8533522407065026]"
21.141,"(0.06958853856624213, -0.10980622420788905, 0.131308536160931)","(0.1654398257921911, -0.07868376694708508, 0.17547831933996247)","[-1.392930238107418, 0.3767224883070659, 0.5421791685696493]"
21.142,"(0.1654398257921911, -0.07868376694708508, 0.17547831933996247)","(0.13357493914137789, 0.06800604839021177, 0.17885158165805493)","[-1.5015302337475431, -1.2116556191052354, 1.4329769186854528]"
21.143,"(0.13357493914137789, 0.06800604839021177, 0.17885158165805493)","(0.036723628667383754, -0.09950803717616606, 0.2119611533112128)","[-0.8742886178023069, 1.1198479136470916, 1.149099866255712]"
21.144,"(0.036723628667383754, -0.09950803717616606, 0.2119611533112128)","(0.19551585265305876, -0.051344660809254074, 0.1293547465649791)","[-1.5224620189737137, 0.10482935645514115, -0.03256656825233471]"
21.145,"(0.19551585265305876, -0.051344660809254074, 0.1293547465649791)","(-0.15075976158419596, -0.007344561916779976, 0.24455214980393894)","[0.6234929768756484, -0.2502523028285776, 0.9198715816493832]"
21.146,"(-0.15075976158419596, -0.007344561916779976, 0.24455214980393894)","(-0.1537106133700271, 0.05659798201081137, 0.21812178926346207)","[0.7522679195946524, -0.8227280064006701, 0.8125775019340116]"
21.147,"(-0.1537106133700271, 0.05659798201081137, 0.21812178926346207)","(-0.08609744854156118, 0.0638186822948299, 0.2948201605843184)","[0.3941071352292998, -0.78312307392164, 0.016132704304445487]"
21.148,"(-0.08609744854156118, 0.0638186822948299, 0.2948201605843184)","(-0.008141718776396937, 0.11639716206006581, 0.23913427757305836)","[-0.20376919289631654, -1.5590531184572995, 0.5957472401897717]"
21.149,"(-0.008141718776396937, 0.11639716206006581, 0.23913427757305836)","(-0.07034265253614476, -0.07873978376560811, 0.13531753013456896)","[0.6524730887814159, 1.3999580238647533, 1.5636297956397383]"
21.15,"(-0.07034265253614476, -0.07873978376560811, 0.13531753013456896)","(-0.06855796039241255, 0.09856771797230454, 0.2681775785608659)","[0.4927751690615783, -1.1402180996933504, -0.31408428162920843]"
21.151,"(-0.06855796039241255, 0.09856771797230454, 0.2681775785608659)","(-0.1109415376948036, -0.08045112200225292, 0.26015742369283357)","[0.7479052453955747, 0.4408986754561503, -0.42680093787855855]"
21.152,"(-0.1109415376948036, -0.08045112200225292, 0.26015742369283357)","(0.04964785019347892, -0.12055210571854605, 0.15402275985687922)","[-1.3696456958933514, 1.5529583862312835, 0.48378685798028853]"
21.153,"(0.04964785019347892, -0.12055210571854605, 0.15402275985687922)","(0.19041899729869144, -0.045196615559324645, 0.10582902833444369)","[-1.482648370099325, 0.11134165331002675, -0.5833018532245198]"
