index,goal_position,current_pos,current_angles,current_distance,next_pos,change_to_next,next_angles,next_distance,next_utility,utility_of_changes
1.21,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.18235728479475138, -0.0026520614149024195, 0.19227391269109317]","[1.024225177340207, -0.19980921877455193, 0.8411395853900698]",0.010471575072128692,"[-0.18096933565520903, -0.00364645377517963, 0.1892079344835043]",+5.0° on gamma,"[1.0217864469111158, -0.19625952770540378, 0.9199948731658791]",0.010735944909717814,0.89596367,"{'+5.0° on alpha': 0.84631366, '-5.0° on alpha': 0.8824722, '+5.0° on beta': 0.8958321, '-5.0° on beta': 0.8806214, '+5.0° on gamma': 0.89596367, '-5.0° on gamma': 0.890491}"
1.22,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.18096933565520903, -0.00364645377517963, 0.1892079344835043]","[1.0217864469111158, -0.19625952770540378, 0.9199948731658791]",0.010735944909717814,"[-0.18189685205667933, -0.0035463891405945443, 0.19276854624000245]",-5.0° on gamma,"[1.0192857368222716, -0.1924684364616649, 0.849784436859252]",0.011533470637665268,0.905719,"{'+5.0° on alpha': 0.8248689, '-5.0° on alpha': 0.87754977, '+5.0° on beta': 0.8776662, '-5.0° on beta': 0.8944537, '+5.0° on gamma': 0.88066757, '-5.0° on gamma': 0.905719}"
1.23,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.18189685205667933, -0.0035463891405945443, 0.19276854624000245]","[1.0192857368222716, -0.1924684364616649, 0.849784436859252]",0.011533470637665268,"[-0.1804875470634112, -0.004502929208288287, 0.18972715644894106]",+5.0° on gamma,"[1.016937794136319, -0.188984206770769, 0.928399515175883]",0.011772403116129825,0.8937463,"{'+5.0° on alpha': 0.84810084, '-5.0° on alpha': 0.87994736, '+5.0° on beta': 0.891825, '-5.0° on beta': 0.87927264, '+5.0° on gamma': 0.8937463, '-5.0° on gamma': 0.8891515}"
1.24,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1804875470634112, -0.004502929208288287, 0.18972715644894106]","[1.016937794136319, -0.188984206770769, 0.928399515175883]",0.011772403116129825,"[-0.18143471994952023, -0.0044059475597682755, 0.19327511465970293]",-5.0° on gamma,"[1.0143632042108042, -0.18526402246484475, 0.8579683148726049]",0.012592238305369347,0.9012522,"{'+5.0° on alpha': 0.8256909, '-5.0° on alpha': 0.87488073, '+5.0° on beta': 0.873534, '-5.0° on beta': 0.8942277, '+5.0° on gamma': 0.8780346, '-5.0° on gamma': 0.9012522}"
1.25,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.18143471994952023, -0.0044059475597682755, 0.19327511465970293]","[1.0143632042108042, -0.18526402246484475, 0.8579683148726049]",0.012592238305369347,"[-0.180010375663391, -0.005340287104757588, 0.19024772384340038]",+5.0° on gamma,"[1.0119871107406118, -0.18184494431490528, 0.9363878384541442]",0.012806000692485595,0.8912096,"{'+5.0° on alpha': 0.8500247, '-5.0° on alpha': 0.8771989, '+5.0° on beta': 0.887582, '-5.0° on beta': 0.87733954, '+5.0° on gamma': 0.8912096, '-5.0° on gamma': 0.8902549}"
1.26,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.180010375663391, -0.005340287104757588, 0.19024772384340038]","[1.0119871107406118, -0.18184494431490528, 0.9363878384541442]",0.012806000692485595,"[-0.18096678248086623, -0.005253470100189702, 0.19380808471680172]",-5.0° on gamma,"[1.0094602791820728, -0.17819432442927274, 0.8657382491553474]",0.013667696792826232,0.8960878,"{'+5.0° on alpha': 0.8267997, '-5.0° on alpha': 0.87185025, '+5.0° on beta': 0.8693833, '-5.0° on beta': 0.8935966, '+5.0° on gamma': 0.87531424, '-5.0° on gamma': 0.8960878}"
1.27,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.18096678248086623, -0.005253470100189702, 0.19380808471680172]","[1.0094602791820728, -0.17819432442927274, 0.8657382491553474]",0.013667696792826232,"[-0.1817124565236503, -0.005206921051351631, 0.19750699773579639]",-5.0° on gamma,"[1.0069770157095013, -0.17458954636287993, 0.7934282267856201]",0.015604142423021088,0.890986,"{'+5.0° on alpha': 0.85197103, '-5.0° on alpha': 0.8742537, '+5.0° on beta': 0.8831235, '-5.0° on beta': 0.87485504, '+5.0° on gamma': 0.88851947, '-5.0° on gamma': 0.890986}"
1.28,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1817124565236503, -0.005206921051351631, 0.19750699773579639]","[1.0069770157095013, -0.17458954636287993, 0.7934282267856201]",0.015604142423021088,"[-0.18225424570465767, -0.005187247965786293, 0.20114424804390518]",-5.0° on gamma,"[1.0055620673309589, -0.17102509256215503, 0.7207071990106151]",0.018163211499057638,0.91011184,"{'+5.0° on alpha': 0.87786984, '-5.0° on alpha': 0.8712291, '+5.0° on beta': 0.87953556, '-5.0° on beta': 0.89217633, '+5.0° on gamma': 0.89362115, '-5.0° on gamma': 0.91011184}"
1.29,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.18225424570465767, -0.005187247965786293, 0.20114424804390518]","[1.0055620673309589, -0.17102509256215503, 0.7207071990106151]",0.018163211499057638,"[-0.18259050956886552, -0.005237391128088816, 0.2046240768334872]",-5.0° on gamma,"[1.004685240633587, -0.16759583666602307, 0.6507248191936856]",0.021006406699224583,0.9179038,"{'+5.0° on alpha': 0.90381175, '-5.0° on alpha': 0.8620979, '+5.0° on beta': 0.88912314, '-5.0° on beta': 0.8979456, '+5.0° on gamma': 0.8846102, '-5.0° on gamma': 0.9179038}"
1.3,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.18259050956886552, -0.005237391128088816, 0.2046240768334872]","[1.004685240633587, -0.16759583666602307, 0.6507248191936856]",0.021006406699224583,"[-0.1884349997499123, -0.0055291839564663315, 0.18942617502073877]",+5.0° on alpha,"[1.0843944787057938, -0.1654079003898592, 0.6480325767352522]",0.009191838627616808,0.9323012,"{'+5.0° on alpha': 0.9323012, '-5.0° on alpha': 0.848667, '+5.0° on beta': 0.8982434, '-5.0° on beta': 0.9038892, '+5.0° on gamma': 0.90490836, '-5.0° on gamma': 0.9160712}"
1.31,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1884349997499123, -0.0055291839564663315, 0.18942617502073877]","[1.0843944787057938, -0.1654079003898592, 0.6480325767352522]",0.009191838627616808,"[-0.1886727647154536, -0.005607432417170002, 0.19341321097451997]",-5.0° on gamma,"[1.0828278475422612, -0.16192383811637612, 0.5750930098763569]",0.011219184078864039,0.9479309,"{'+5.0° on alpha': 0.83666223, '-5.0° on alpha': 0.9136367, '+5.0° on beta': 0.9143862, '-5.0° on beta': 0.9194905, '+5.0° on gamma': 0.90538025, '-5.0° on gamma': 0.9479309}"
1.32,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1886727647154536, -0.005607432417170002, 0.19341321097451997]","[1.0828278475422612, -0.16192383811637612, 0.5750930098763569]",0.011219184078864039,"[-0.18876866284683633, -0.00574144598055731, 0.1970397015976062]",-5.0° on gamma,"[1.0812370628112085, -0.15859552677997302, 0.5041270335518497]",0.013868376909672308,0.9349337,"{'+5.0° on alpha': 0.86097944, '-5.0° on alpha': 0.9103837, '+5.0° on beta': 0.92164934, '-5.0° on beta': 0.9147901, '+5.0° on gamma': 0.9337539, '-5.0° on gamma': 0.9349337}"
1.33,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.18876866284683633, -0.00574144598055731, 0.1970397015976062]","[1.0812370628112085, -0.15859552677997302, 0.5041270335518497]",0.013868376909672308,"[-0.18862010674873234, -0.00589568834739389, 0.20069896717093805]",-5.0° on gamma,"[1.0795899743406006, -0.15529495250196668, 0.43259405182687916]",0.01692571207467817,0.9522495,"{'+5.0° on alpha': 0.8890025, '-5.0° on alpha': 0.8988351, '+5.0° on beta': 0.90663886, '-5.0° on beta': 0.9299583, '+5.0° on gamma': 0.944581, '-5.0° on gamma': 0.9522495}"
1.34,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.18862010674873234, -0.00589568834739389, 0.20069896717093805]","[1.0795899743406006, -0.15529495250196668, 0.43259405182687916]",0.01692571207467817,"[-0.18821280239544522, -0.0060927622111663984, 0.20437940021970621]",-5.0° on gamma,"[1.0779034293279173, -0.15202535731171096, 0.3606754065007429]",0.020230800357050653,0.9520727,"{'+5.0° on alpha': 0.92151606, '-5.0° on alpha': 0.8809328, '+5.0° on beta': 0.91484374, '-5.0° on beta': 0.94404143, '+5.0° on gamma': 0.9259228, '-5.0° on gamma': 0.9520727}"
1.35,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.18821280239544522, -0.0060927622111663984, 0.20437940021970621]","[1.0779034293279173, -0.15202535731171096, 0.3606754065007429]",0.020230800357050653,"[-0.19397336213835087, -0.0063777439276657116, 0.18878726573576532]",+5.0° on alpha,"[1.158192136148089, -0.14994190076295544, 0.35731959568045113]",0.011095380076912494,0.9568931,"{'+5.0° on alpha': 0.9568931, '-5.0° on alpha': 0.8587185, '+5.0° on beta': 0.91992515, '-5.0° on beta': 0.9439648, '+5.0° on gamma': 0.9471318, '-5.0° on gamma': 0.9378648}"
1.36,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.19397336213835087, -0.0063777439276657116, 0.18878726573576532]","[1.158192136148089, -0.14994190076295544, 0.35731959568045113]",0.011095380076912494,"[-0.1935200817677036, -0.0066182574280613075, 0.19264698203229325]",-5.0° on gamma,"[1.1571914687647302, -0.14669986650999745, 0.2862336779428598]",0.01251733451692748,0.9897826,"{'+5.0° on alpha': 0.8753057, '-5.0° on alpha': 0.9460935, '+5.0° on beta': 0.93486565, '-5.0° on beta': 0.97255176, '+5.0° on gamma': 0.92667526, '-5.0° on gamma': 0.9897826}"
1.37,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1935200817677036, -0.0066182574280613075, 0.19264698203229325]","[1.1571914687647302, -0.14669986650999745, 0.2862336779428598]",0.01251733451692748,"[-0.19294609689936582, -0.006883448324878086, 0.1962193888179085]",-5.0° on gamma,"[1.1561969039843252, -0.14352076521208845, 0.21336835877107996]",0.01463989475394169,0.9739824,"{'+5.0° on alpha': 0.8961318, '-5.0° on alpha': 0.9325113, '+5.0° on beta': 0.9394932, '-5.0° on beta': 0.9719779, '+5.0° on gamma': 0.96012884, '-5.0° on gamma': 0.9739824}"
1.38,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.19294609689936582, -0.006883448324878086, 0.1962193888179085]","[1.1561969039843252, -0.14352076521208845, 0.21336835877107996]",0.01463989475394169,"[-0.1933865430601897, -0.007424635450249182, 0.19287132049027056]",+5.0° on gamma,"[1.1553009952782096, -0.14050568539419084, 0.28781219000347713]",0.0132168067662392,0.9854513,"{'+5.0° on alpha': 0.9140139, '-5.0° on alpha': 0.91093737, '+5.0° on beta': 0.9144293, '-5.0° on beta': 0.98122984, '+5.0° on gamma': 0.9854513, '-5.0° on gamma': 0.9831954}"
1.39,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1933865430601897, -0.007424635450249182, 0.19287132049027056]","[1.1553009952782096, -0.14050568539419084, 0.28781219000347713]",0.0132168067662392,"[-0.19359856978229023, 0.002667043145757205, 0.1924486509663941]",-5.0° on beta,"[1.155252619472134, -0.21799799345634607, 0.300680635397903]",0.007747519714400021,0.9728828,"{'+5.0° on alpha': 0.8943644, '-5.0° on alpha': 0.93055105, '+5.0° on beta': 0.93481505, '-5.0° on beta': 0.9728828, '+5.0° on gamma': 0.96066636, '-5.0° on gamma': 0.97180325}"
2.0,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.1757776520266213, -0.02540895686599408, 0.1889021751151844]","[0.9991929535199944, 0.0040727193472887, 0.9875765870356146]",,"[-0.16927435431406912, -0.02578929961593326, 0.20329280807126213]",-5.0° on alpha,"[0.9127496933212216, 0.007617218644877521, 1.0041955455843325]",0.21810092352643665,0.26362437,"{'+5.0° on alpha': 0.2075713, '-5.0° on alpha': 0.26362437, '+5.0° on beta': 0.2218098, '-5.0° on beta': 0.25139153, '+5.0° on gamma': 0.22977081, '-5.0° on gamma': 0.24392673}"
2.1,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.16927435431406912, -0.02578929961593326, 0.20329280807126213]","[0.9127496933212216, 0.007617218644877521, 1.0041955455843325]",0.21810092352643665,"[-0.16207282750287758, -0.026011727351152474, 0.217072813516212]",-5.0° on alpha,"[0.8310947827781563, 0.010054093821331822, 1.0081783350179183]",0.21179510436052099,0.2852018,"{'+5.0° on alpha': 0.234952, '-5.0° on alpha': 0.2852018, '+5.0° on beta': 0.24620035, '-5.0° on beta': 0.27647117, '+5.0° on gamma': 0.25500238, '-5.0° on gamma': 0.2680765}"
2.2,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.16207282750287758, -0.026011727351152474, 0.217072813516212]","[0.8310947827781563, 0.010054093821331822, 1.0081783350179183]",0.21179510436052099,"[-0.15383934365393467, -0.02629784695415915, 0.22963972863447474]",-5.0° on alpha,"[0.74899159780347, 0.012849322883194514, 1.0193404538449524]",0.20579157978193782,0.30344367,"{'+5.0° on alpha': 0.25947043, '-5.0° on alpha': 0.30344367, '+5.0° on beta': 0.26761255, '-5.0° on beta': 0.29822367, '+5.0° on gamma': 0.27709708, '-5.0° on gamma': 0.28904954}"
2.3,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.15383934365393467, -0.02629784695415915, 0.22963972863447474]","[0.74899159780347, 0.012849322883194514, 1.0193404538449524]",0.20579157978193782,"[-0.14458533749492652, -0.026575496819589192, 0.24175813896251605]",-5.0° on alpha,"[0.6664978092180807, 0.015487109252000586, 1.0262318177681644]",0.20001551235944665,0.3213662,"{'+5.0° on alpha': 0.28074408, '-5.0° on alpha': 0.3213662, '+5.0° on beta': 0.28536808, '-5.0° on beta': 0.31624654, '+5.0° on gamma': 0.29570085, '-5.0° on gamma': 0.3064046}"
2.4,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.14458533749492652, -0.026575496819589192, 0.24175813896251605]","[0.6664978092180807, 0.015487109252000586, 1.0262318177681644]",0.20001551235944665,"[-0.1343229502133232, -0.026842201088597115, 0.2529953391109365]",-5.0° on alpha,"[0.5836861939228535, 0.01814929600712656, 1.0354704305884344]",0.19450258045582106,0.34531787,"{'+5.0° on alpha': 0.29928347, '-5.0° on alpha': 0.34531787, '+5.0° on beta': 0.30190495, '-5.0° on beta': 0.33472466, '+5.0° on gamma': 0.31121364, '-5.0° on gamma': 0.32780007}"
2.5,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.1343229502133232, -0.026842201088597115, 0.2529953391109365]","[0.5836861939228535, 0.01814929600712656, 1.0354704305884344]",0.19450258045582106,"[-0.12311762524661311, -0.02712397000438309, 0.26345559785010897]",-5.0° on alpha,"[0.500524615905892, 0.020772134939283315, 1.0432329010583974]",0.18936070153405918,0.36229995,"{'+5.0° on alpha': 0.31576255, '-5.0° on alpha': 0.36229995, '+5.0° on beta': 0.32581204, '-5.0° on beta': 0.35867292, '+5.0° on gamma': 0.33429658, '-5.0° on gamma': 0.35072607}"
2.6,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.12311762524661311, -0.02712397000438309, 0.26345559785010897]","[0.500524615905892, 0.020772134939283315, 1.0432329010583974]",0.18936070153405918,"[-0.12393552391127108, -0.01897227383218816, 0.26473004055404764]",-5.0° on beta,"[0.49755655900829465, -0.0562907630342151, 1.0518818655512652]",0.1837897886179615,0.37642288,"{'+5.0° on alpha': 0.3408451, '-5.0° on alpha': 0.37481564, '+5.0° on beta': 0.3434202, '-5.0° on beta': 0.37642288, '+5.0° on gamma': 0.35281363, '-5.0° on gamma': 0.36755896}"
2.7,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.12393552391127108, -0.01897227383218816, 0.26473004055404764]","[0.49755655900829465, -0.0562907630342151, 1.0518818655512652]",0.1837897886179615,"[-0.12408887415343804, -0.010917649171687959, 0.2657627820865071]",-5.0° on beta,"[0.49461592337596194, -0.13397467967446008, 1.0598471092805273]",0.17802779124962406,0.3898012,"{'+5.0° on alpha': 0.35476694, '-5.0° on alpha': 0.3889497, '+5.0° on beta': 0.35814086, '-5.0° on beta': 0.3898012, '+5.0° on gamma': 0.36715707, '-5.0° on gamma': 0.3813999}"
2.8,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.12408887415343804, -0.010917649171687959, 0.2657627820865071]","[0.49461592337596194, -0.13397467967446008, 1.0598471092805273]",0.17802779124962406,"[-0.1239409121966009, -0.00279626601652625, 0.26623252512825807]",-5.0° on beta,"[0.49170245252490785, -0.21204883861062296, 1.0680811432642807]",0.17208863364446506,0.40275466,"{'+5.0° on alpha': 0.368365, '-5.0° on alpha': 0.40255654, '+5.0° on beta': 0.37256843, '-5.0° on beta': 0.40275466, '+5.0° on gamma': 0.38113716, '-5.0° on gamma': 0.3948617}"
2.9,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.1239409121966009, -0.00279626601652625, 0.26623252512825807]","[0.49170245252490785, -0.21204883861062296, 1.0680811432642807]",0.17208863364446506,"[-0.11129677284352299, -0.0028710687499556085, 0.27613051882181755]",-5.0° on alpha,"[0.40823654641299534, -0.21295081575414043, 1.0758817643572742]",0.16655399135752869,0.41562384,"{'+5.0° on alpha': 0.38119942, '-5.0° on alpha': 0.41562384, '+5.0° on beta': 0.38652313, '-5.0° on beta': 0.41510025, '+5.0° on gamma': 0.3946019, '-5.0° on gamma': 0.4077323}"
2.1,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.11129677284352299, -0.0028710687499556085, 0.27613051882181755]","[0.40823654641299534, -0.21295081575414043, 1.0758817643572742]",0.16655399135752869,"[-0.11117863053975659, 0.0053472323036715275, 0.27579055644827394]",-5.0° on beta,"[0.4049959372806784, -0.2911701073154145, 1.0839549375632513]",0.16035387037574883,0.42854735,"{'+5.0° on alpha': 0.4000137, '-5.0° on alpha': 0.4231679, '+5.0° on beta': 0.39993197, '-5.0° on beta': 0.42854735, '+5.0° on gamma': 0.40878382, '-5.0° on gamma': 0.4202546}"
2.11,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.11117863053975659, 0.0053472323036715275, 0.27579055644827394]","[0.4049959372806784, -0.2911701073154145, 1.0839549375632513]",0.16035387037574883,"[-0.11045276865648497, 0.013149953674249383, 0.2751762790207531]",-5.0° on beta,"[0.40187362236258695, -0.3665606826199488, 1.0915979148715493]",0.15415699098272134,0.4398688,"{'+5.0° on alpha': 0.41254595, '-5.0° on alpha': 0.43499097, '+5.0° on beta': 0.41322374, '-5.0° on beta': 0.4398688, '+5.0° on gamma': 0.42155924, '-5.0° on gamma': 0.4323337}"
2.12,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.11045276865648497, 0.013149953674249383, 0.2751762790207531]","[0.40187362236258695, -0.3665606826199488, 1.0915979148715493]",0.15415699098272134,"[-0.1095031249526118, 0.020780428134923937, 0.27402018430953257]",-5.0° on beta,"[0.39877436571364067, -0.44243668357688914, 1.0993780733226757]",0.14792159119080914,0.4498222,"{'+5.0° on alpha': 0.42381006, '-5.0° on alpha': 0.44560954, '+5.0° on beta': 0.42520738, '-5.0° on beta': 0.4498222, '+5.0° on gamma': 0.43299907, '-5.0° on gamma': 0.4429065}"
2.13,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.1095031249526118, 0.020780428134923937, 0.27402018430953257]","[0.39877436571364067, -0.44243668357688914, 1.0993780733226757]",0.14792159119080914,"[-0.10835028041463982, 0.028293958029259225, 0.27232843519992544]",-5.0° on beta,"[0.39569799622228086, -0.5186558322875259, 1.1069685386116275]",0.14161232654130979,0.46186548,"{'+5.0° on alpha': 0.4344183, '-5.0° on alpha': 0.45651045, '+5.0° on beta': 0.43643486, '-5.0° on beta': 0.46186548, '+5.0° on gamma': 0.44363087, '-5.0° on gamma': 0.45274764}"
2.14,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.10835028041463982, 0.028293958029259225, 0.27232843519992544]","[0.39569799622228086, -0.5186558322875259, 1.1069685386116275]",0.14161232654130979,"[-0.1069805625346577, 0.03561944904408108, 0.27011470122285874]",-5.0° on beta,"[0.39264434425902994, -0.595221367737985, 1.114559208074314]",0.13526393745311632,0.47552806,"{'+5.0° on alpha': 0.44410163, '-5.0° on alpha': 0.47188032, '+5.0° on beta': 0.44699532, '-5.0° on beta': 0.47552806, '+5.0° on gamma': 0.45551986, '-5.0° on gamma': 0.4641446}"
2.15,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.1069805625346577, 0.03561944904408108, 0.27011470122285874]","[0.39264434425902994, -0.595221367737985, 1.114559208074314]",0.13526393745311632,"[-0.1054108137497144, 0.042727067613431334, 0.267387323183725]",-5.0° on beta,"[0.3896132422361598, -0.6721304249730142, 1.1220413323154323]",0.12890541002302122,0.48852524,"{'+5.0° on alpha': 0.45545796, '-5.0° on alpha': 0.4867884, '+5.0° on beta': 0.45822334, '-5.0° on beta': 0.48852524, '+5.0° on gamma': 0.4694239, '-5.0° on gamma': 0.47797775}"
2.16,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.1054108137497144, 0.042727067613431334, 0.267387323183725]","[0.3896132422361598, -0.6721304249730142, 1.1220413323154323]",0.12890541002302122,"[-0.0927499232452816, 0.04275296214774302, 0.2756210741327413]",-5.0° on alpha,"[0.30597504742711745, -0.6756672621949749, 1.129478739580188]",0.12269024672577687,0.50142825,"{'+5.0° on alpha': 0.46725094, '-5.0° on alpha': 0.50142825, '+5.0° on beta': 0.472311, '-5.0° on beta': 0.5009038, '+5.0° on gamma': 0.48269084, '-5.0° on gamma': 0.49111333}"
2.17,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.0927499232452816, 0.04275296214774302, 0.2756210741327413]","[0.30597504742711745, -0.6756672621949749, 1.129478739580188]",0.12269024672577687,"[-0.09155151546691008, 0.04967119493754038, 0.27206888316408817]",-5.0° on beta,"[0.30262264403856687, -0.7523472438245333, 1.1368355119716655]",0.1162150367071514,0.51636946,"{'+5.0° on alpha': 0.48650473, '-5.0° on alpha': 0.50935173, '+5.0° on beta': 0.484807, '-5.0° on beta': 0.51636946, '+5.0° on gamma': 0.49778557, '-5.0° on gamma': 0.50403756}"
2.18,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.09155151546691008, 0.04967119493754038, 0.27206888316408817]","[0.30262264403856687, -0.7523472438245333, 1.1368355119716655]",0.1162150367071514,"[-0.08989227447725895, 0.05615357874437713, 0.26823388085970834]",-5.0° on beta,"[0.29929500107120965, -0.829974332783106, 1.1441333756763763]",0.1097446893804374,0.5300725,"{'+5.0° on alpha': 0.49902844, '-5.0° on alpha': 0.5241383, '+5.0° on beta': 0.4993798, '-5.0° on beta': 0.5300725, '+5.0° on gamma': 0.51171434, '-5.0° on gamma': 0.51764107}"
2.19,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.08989227447725895, 0.05615357874437713, 0.26823388085970834]","[0.29929500107120965, -0.829974332783106, 1.1441333756763763]",0.1097446893804374,"[-0.08811117319144893, 0.06230289704728939, 0.2639178024990272]",-5.0° on beta,"[0.29599193118097, -0.9079114814258196, 1.1513607282227145]",0.10338199940843713,0.5554444,"{'+5.0° on alpha': 0.51672643, '-5.0° on alpha': 0.5385549, '+5.0° on beta': 0.51357365, '-5.0° on beta': 0.5554444, '+5.0° on gamma': 0.5249609, '-5.0° on gamma': 0.5308506}"
2.2,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.08811117319144893, 0.06230289704728939, 0.2639178024990272]","[0.29599193118097, -0.9079114814258196, 1.1513607282227145]",0.10338199940843713,"[-0.08622534336771771, 0.06808451765261724, 0.2591388138703372]",-5.0° on beta,"[0.29271325313962615, -0.9861828593958686, 1.1585252210694446]",0.09719349258447106,0.58083427,"{'+5.0° on alpha': 0.5407015, '-5.0° on alpha': 0.5567682, '+5.0° on beta': 0.5269624, '-5.0° on beta': 0.58083427, '+5.0° on gamma': 0.5483184, '-5.0° on gamma': 0.5561032}"
2.21,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.08622534336771771, 0.06808451765261724, 0.2591388138703372]","[0.29271325313962615, -0.9861828593958686, 1.1585252210694446]",0.09719349258447106,"[-0.0842558679950526, 0.07342173437239219, 0.253935515187011]",-5.0° on beta,"[0.2894587857851292, -1.0647848226658354, 1.1656233706083752]",0.09129139133266743,0.6095877,"{'+5.0° on alpha': 0.56427735, '-5.0° on alpha': 0.58321214, '+5.0° on beta': 0.54953265, '-5.0° on beta': 0.6095877, '+5.0° on gamma': 0.5734246, '-5.0° on gamma': 0.58198106}"
2.22,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.0842558679950526, 0.07342173437239219, 0.253935515187011]","[0.2894587857851292, -1.0647848226658354, 1.1656233706083752]",0.09129139133266743,"[-0.08218977566002683, 0.07830262491146997, 0.24834224665783106]",-5.0° on beta,"[0.2862283509686976, -1.1437149178330808, 1.1726581193284185]",0.08573742556871784,0.6415571,"{'+5.0° on alpha': 0.58711404, '-5.0° on alpha': 0.6148614, '+5.0° on beta': 0.5751155, '-5.0° on beta': 0.6415571, '+5.0° on gamma': 0.5994297, '-5.0° on gamma': 0.61189365}"
2.23,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.08218977566002683, 0.07830262491146997, 0.24834224665783106]","[0.2862283509686976, -1.1437149178330808, 1.1726581193284185]",0.08573742556871784,"[-0.08006790864009533, 0.08268992239435687, 0.24238089742525964]",-5.0° on beta,"[0.2830217712064691, -1.222970661133627, 1.1796286878265247]",0.08066583804043066,0.6781908,"{'+5.0° on alpha': 0.61233056, '-5.0° on alpha': 0.65398085, '+5.0° on beta': 0.602723, '-5.0° on beta': 0.6781908, '+5.0° on gamma': 0.630847, '-5.0° on gamma': 0.6449441}"
2.24,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.08006790864009533, 0.08268992239435687, 0.24238089742525964]","[0.2830217712064691, -1.222970661133627, 1.1796286878265247]",0.08066583804043066,"[-0.077900472783724, 0.08655989684659815, 0.2360862351680083]",-5.0° on beta,"[0.279838870174991, -1.3025495896616714, 1.1865364393044864]",0.07620155783553441,0.72285694,"{'+5.0° on alpha': 0.6374882, '-5.0° on alpha': 0.71088344, '+5.0° on beta': 0.6352491, '-5.0° on beta': 0.72285694, '+5.0° on gamma': 0.66045845, '-5.0° on gamma': 0.68796146}"
2.25,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.077900472783724, 0.08655989684659815, 0.2360862351680083]","[0.279838870174991, -1.3025495896616714, 1.1865364393044864]",0.07620155783553441,"[-0.06810397061184924, 0.08651365237626397, 0.24187536577493335]",-5.0° on alpha,"[0.19605687467688337, -1.3079060647248166, 1.1933814919629366]",0.06847528101651502,0.7563154,"{'+5.0° on alpha': 0.6555802, '-5.0° on alpha': 0.7563154, '+5.0° on beta': 0.6695249, '-5.0° on beta': 0.72826177, '+5.0° on gamma': 0.7021346, '-5.0° on gamma': 0.73547214}"
