index,current_distance,current_norm_distance,current_unit_vector,action_to_next,pred_norm_distance,pred_unit_vector,next_norm_distance,next_unit_vector
2.21,0.36999030289653256,0.872075507171343,"(0.448, 0.387, -0.806)","[0.3865439735102787, 1.418433520628343, 0.7578563060719125]",1.0484008,"[0.52485436, 0.8006024, -0.09591636]",0.7627737812496482,"(0.552, 0.633, -0.542)"
2.22,0.3236175079397583,0.7627737812496482,"(0.552, 0.633, -0.542)","[0.5922934194633577, 0.30590785897821243, 0.9446728786301638]",1.1523532,"[0.71866095, 0.6374921, -0.17999253]",0.8951020515593673,"(0.658, 0.383, -0.649)"
2.23,0.37975963830697157,0.8951020515593673,"(0.658, 0.383, -0.649)","[0.5483386182696048, 1.2810577621504013, 0.40752281881849844]",1.1182698,"[0.56172323, 0.8046927, -0.102139205]",0.8010707667256016,"(0.544, 0.63, -0.554)"
2.24,0.3398655428171879,0.8010707667256016,"(0.544, 0.63, -0.554)","[0.2725975470973425, 0.31239700303147117, 1.360958139573279]",1.093272,"[0.67236143, 0.67869425, -0.23026028]",0.85399012537789,"(0.572, 0.388, -0.723)"
2.25,0.36231732523263355,0.85399012537789,"(0.572, 0.388, -0.723)","[1.0482417789714662, 0.9456023855655139, 1.4441531521114084]",1.1246978,"[0.65897095, 0.7137689, -0.029526621]",0.7679481751322561,"(0.737, 0.532, -0.416)"
2.26,0.32581281734151163,0.7679481751322561,"(0.737, 0.532, -0.416)","[0.9239331802339751, 1.366623051787202, 0.9877952977618665]",1.1393228,"[0.6355683, 0.7495749, 0.060778946]",0.7446337329804293,"(0.655, 0.623, -0.429)"
2.27,0.3159213372544287,0.7446337329804293,"(0.655, 0.623, -0.429)","[0.4929579351560346, 1.5362035939481955, 0.7519793749829644]",1.1075673,"[0.592743, 0.7951764, 0.014465898]",0.7384462217126936,"(0.571, 0.649, -0.503)"
2.28,0.3132961985487782,0.7384462217126936,"(0.571, 0.649, -0.503)","[0.7810954028170369, 0.055692733451141084, 0.20463817092542325]",1.1772761,"[0.7533863, 0.5855993, -0.21413031]",0.929229816951162,"(0.694, 0.297, -0.656)"
2.29,0.39423882290814055,0.929229816951162,"(0.694, 0.297, -0.656)","[0.4012335897778471, 1.1861344013898991, 0.276602637610322]",1.1067156,"[0.54457736, 0.8029501, -0.1556848]",0.8224547270099436,"(0.5, 0.615, -0.61)"
2.3,0.34893798881259713,0.8224547270099436,"(0.5, 0.615, -0.61)","[0.9683856703540723, 1.476721836888177, 1.3119181261536745]",1.1132243,"[0.59198093, 0.7711048, 0.06323549]",0.6995434962614134,"(0.676, 0.616, -0.404)"
2.31,0.296791169964835,0.6995434962614134,"(0.676, 0.616, -0.404)","[1.528544319080262, 0.914643746328583, 0.5413794078730223]",1.1654985,"[0.6893414, 0.6889196, 0.13104469]",0.7985529907927799,"(0.755, 0.585, -0.297)"
2.32,0.338797340955824,0.7985529907927799,"(0.755, 0.585, -0.297)","[1.0327432367143206, 0.7937740890297412, 0.6774704003699767]",1.2173038,"[0.73409444, 0.69477856, -0.020851016]",0.8578980325550795,"(0.717, 0.521, -0.463)"
2.33,0.3639753098317765,0.8578980325550795,"(0.717, 0.521, -0.463)","[1.2987081148376851, 1.194914349807546, 0.9255976323410599]",1.1939583,"[0.6575419, 0.75284237, 0.044028312]",0.7540604193012146,"(0.703, 0.621, -0.346)"
2.34,0.3199207415473561,0.7540604193012146,"(0.703, 0.621, -0.346)","[0.26229225239872184, 1.3491523488832682, 0.717515730695052]",1.1094327,"[0.5980878, 0.78527105, -0.055854052]",0.7804552410273223,"(0.523, 0.624, -0.58)"
2.35,0.33111911600580063,0.7804552410273223,"(0.523, 0.624, -0.58)","[1.3220175398380816, 0.4487752868112966, 0.8696726590142371]",1.2119076,"[0.75309896, 0.64108074, 0.023123443]",0.840378067004175,"(0.824, 0.444, -0.353)"
2.36,0.3565422179634569,0.840378067004175,"(0.824, 0.444, -0.353)","[0.4846189752278593, 0.9383096973398319, 1.5460445840122217]",1.1197222,"[0.68135005, 0.72383136, -0.06764564]",0.7917730916862237,"(0.638, 0.504, -0.582)"
2.37,0.3359208733754201,0.7917730916862237,"(0.638, 0.504, -0.582)","[0.30091680851927105, 0.33542838183212625, 0.7605277921649417]",1.1101224,"[0.6621421, 0.67199075, -0.25991645]",0.896585207228844,"(0.542, 0.391, -0.743)"
2.38,0.380388887965837,0.896585207228844,"(0.542, 0.391, -0.743)","[0.6014254413712085, 0.5897467545341499, 0.7832144482602749]",1.1337118,"[0.6299845, 0.7220936, -0.18697235]",0.8906730929697092,"(0.637, 0.456, -0.622)"
2.39,0.3778805903155666,0.8906730929697092,"(0.637, 0.456, -0.622)","[1.3358126626097147, 1.1401003629837425, 1.2467316345262585]",1.1791157,"[0.6556041, 0.7383161, 0.033775866]",0.7284277884321321,"(0.732, 0.6, -0.323)"
2.4,0.3090457372830482,0.7284277884321321,"(0.732, 0.6, -0.323)","[0.21335121697254722, 1.2321806252848515, 0.21639112306106606]",1.0992242,"[0.5756323, 0.7926018, -0.1072053]",0.8043119405339217,"(0.446, 0.634, -0.632)"
2.41,0.34124065640450835,0.8043119405339217,"(0.446, 0.634, -0.632)","[1.4384114425327343, 0.09269879075620983, 0.5733048098059503]",1.2244152,"[0.7713341, 0.5935319, 0.0062140822]",0.8531891099779205,"(0.882, 0.338, -0.328)"
2.42,0.3619774831799416,0.8531891099779205,"(0.882, 0.338, -0.328)","[0.47283383380482297, 0.689220963237314, 0.9425487238421874]",1.1517781,"[0.68498015, 0.6953088, -0.1440551]",0.8715561549301388,"(0.604, 0.477, -0.638)"
2.43,0.3697699604015846,0.8715561549301388,"(0.604, 0.477, -0.638)","[1.3229162356930384, 0.5250026099950059, 0.801265007897936]",1.222467,"[0.75323117, 0.6604321, -0.011325866]",0.8402339831816248,"(0.812, 0.465, -0.353)"
2.44,0.35648108837466624,0.8402339831816248,"(0.812, 0.465, -0.353)","[1.4770247868845483, 0.6561821581418757, 0.542740582429291]",1.2369158,"[0.760811, 0.6592151, 0.0853174]",0.8319065373700871,"(0.802, 0.511, -0.309)"
2.45,0.35294805233268517,0.8319065373700871,"(0.802, 0.511, -0.309)","[1.4739814465176895, 0.2629059421727597, 0.5165035525530199]",1.2542812,"[0.8031643, 0.6019441, 0.076336294]",0.851242947269466,"(0.861, 0.401, -0.313)"
2.46,0.3611517962708773,0.851242947269466,"(0.861, 0.401, -0.313)","[0.1981274440520778, 0.8275893200414989, 0.8903789762482898]",1.1276171,"[0.6386777, 0.7350119, -0.17491135]",0.8505328113511851,"(0.506, 0.518, -0.69)"
2.47,0.3608505111168489,0.8505328113511851,"(0.506, 0.518, -0.69)","[1.5635121230931246, 0.7328793178891105, 1.21396072897868]",1.1783653,"[0.6979259, 0.68446255, 0.10736674]",0.7478540726761351,"(0.806, 0.541, -0.242)"
2.48,0.3172876116763634,0.7478540726761351,"(0.806, 0.541, -0.242)","[0.42300319631012334, 0.41369760134602274, 0.15978890259941989]",1.1057346,"[0.6719658, 0.6774347, -0.23173931]",0.9158391111908887,"(0.528, 0.418, -0.739)"
2.49,0.38855762759936274,0.9158391111908887,"(0.528, 0.418, -0.739)","[0.8690190260354931, 1.374585738546687, 0.44834864164445887]",1.1296157,"[0.56098664, 0.8129054, -0.05267182]",0.7757873712467888,"(0.592, 0.651, -0.476)"
2.5,0.329138706580494,0.7757873712467888,"(0.592, 0.651, -0.476)","[0.7042033688709368, 1.107394727159111, 0.4067395587292556]",1.1617054,"[0.61417294, 0.77669823, -0.08368626]",0.8334516946302377,"(0.59, 0.596, -0.545)"
2.51,0.35360360703867644,0.8334516946302377,"(0.59, 0.596, -0.545)","[0.3241219831862978, 1.3689570487815246, 1.5301327261451714]",1.0815253,"[0.6034505, 0.78567976, -0.036663324]",0.7332058296040861,"(0.61, 0.561, -0.56)"
2.52,0.3110728884711345,0.7332058296040861,"(0.61, 0.561, -0.56)","[0.4573966792774415, 1.5281044124928356, 1.142032732261052]",1.0779171,"[0.59153605, 0.7708193, 0.024926513]",0.7245996040368231,"(0.608, 0.613, -0.504)"
2.53,0.3074215761957149,0.7245996040368231,"(0.608, 0.613, -0.504)","[0.3987919180208819, 1.343279913281178, 0.31569955204296113]",1.1079769,"[0.5728653, 0.7922942, -0.067424625]",0.7878605555203528,"(0.504, 0.647, -0.573)"
2.54,0.33426092486270514,0.7878605555203528,"(0.504, 0.647, -0.573)","[0.3333711821851578, 0.5580024120367354, 0.08354347001932942]",1.1293501,"[0.5941771, 0.7360224, -0.27086142]",0.9000291714585167,"(0.48, 0.466, -0.744)"
2.55,0.3818500382424162,0.9000291714585167,"(0.48, 0.466, -0.744)","[0.6236557929277721, 0.6730775113575039, 1.3348415269216802]",1.1022862,"[0.6227055, 0.7323698, -0.17850283]",0.837034060041851,"(0.672, 0.467, -0.575)"
2.56,0.3551234759638204,0.837034060041851,"(0.672, 0.467, -0.575)","[0.8369142843240667, 0.38863843543002313, 0.19248562537573316]",1.198683,"[0.71277106, 0.6490593, -0.16855136]",0.924950706900009,"(0.683, 0.408, -0.606)"
2.57,0.3924233502673723,0.924950706900009,"(0.683, 0.408, -0.606)","[0.8845748999153819, 1.4102609982139696, 1.324548110564936]",1.136301,"[0.6211611, 0.7810186, 0.022363573]",0.7143709066879647,"(0.673, 0.605, -0.426)"
2.58,0.30308190744086533,0.7143709066879647,"(0.673, 0.605, -0.426)","[0.5005905181102327, 0.06648212607129686, 1.0504958160382627]",1.1005213,"[0.7529905, 0.5949466, -0.21094504]",0.8872002527919934,"(0.652, 0.318, -0.688)"
2.59,0.37640718901178266,0.8872002527919934,"(0.652, 0.318, -0.688)","[0.8368938223064708, 0.6054448613091528, 0.49790090857984487]",1.1671817,"[0.66884935, 0.69461435, -0.1387336]",0.8990638533814456,"(0.685, 0.467, -0.56)"
2.6,0.38144048846743683,0.8990638533814456,"(0.685, 0.467, -0.56)","[0.7995437550986081, 0.3020206879284777, 0.9171716383978232]",1.1827451,"[0.737815, 0.6490773, -0.15359804]",0.8922105111171669,"(0.726, 0.382, -0.571)"
2.61,0.37853286159411853,0.8922105111171669,"(0.726, 0.382, -0.571)","[1.1304005082371211, 1.5546140567126, 0.8554679108657627]",1.1364895,"[0.5964372, 0.78878874, 0.081647664]",0.6956122598806117,"(0.634, 0.674, -0.379)"
2.62,0.29512328762284773,0.6956122598806117,"(0.634, 0.674, -0.379)","[0.5225713620299726, 0.09836190838504912, 0.2581919858640311]",1.1132118,"[0.71093667, 0.6155189, -0.25913987]",0.9259531254517005,"(0.596, 0.316, -0.738)"
2.63,0.3928486404406652,0.9259531254517005,"(0.596, 0.316, -0.738)","[1.1806792399965431, 0.45528793150633085, 1.1003474387327934]",1.1687399,"[0.73595905, 0.65618885, -0.055075616]",0.8360747163112566,"(0.806, 0.437, -0.399)"
2.64,0.35471646088938513,0.8360747163112566,"(0.806, 0.437, -0.399)","[1.4221238985064117, 0.21164644937520757, 0.171731799674942]",1.2479897,"[0.79245, 0.5916313, 0.02145204]",0.8824240868086454,"(0.851, 0.37, -0.373)"
2.65,0.37438083339884387,0.8824240868086454,"(0.851, 0.37, -0.373)","[0.1529299548454032, 0.6555458331741908, 1.2633429817564392]",1.1022811,"[0.6481339, 0.7213675, -0.20161536]",0.8385765165710948,"(0.521, 0.468, -0.714)"
2.66,0.3557778848467286,0.8385765165710948,"(0.521, 0.468, -0.714)","[0.1322309066356005, 1.1309438073505493, 0.6294604450837593]",1.072992,"[0.538265, 0.78459036, -0.18134132]",0.8152314770856275,"(0.471, 0.596, -0.65)"
2.67,0.34587342341038363,0.8152314770856275,"(0.471, 0.596, -0.65)","[1.2265191890279372, 0.611816820452976, 1.2830112562675868]",1.167559,"[0.717909, 0.6772152, 0.010456979]",0.8001904552692212,"(0.796, 0.479, -0.369)"
2.68,0.3394920582969702,0.8001904552692212,"(0.796, 0.479, -0.369)","[0.09452388584141888, 0.3774360618969865, 0.7857197977475753]",1.0668865,"[0.6419602, 0.7023655, -0.29044107]",0.8767126659939662,"(0.456, 0.413, -0.789)"
2.69,0.37195768276588215,0.8767126659939662,"(0.456, 0.413, -0.789)","[1.3552923496709128, 0.6226284650458846, 0.8438099403356368]",1.1874318,"[0.71333134, 0.6745142, -0.016219378]",0.8270007113320031,"(0.801, 0.495, -0.336)"
2.7,0.35086668661737475,0.8270007113320031,"(0.801, 0.495, -0.336)","[0.468011206070999, 0.9190264177450764, 0.7097709767080976]",1.1608713,"[0.64676535, 0.7461931, -0.12793705]",0.8554590574763495,"(0.576, 0.54, -0.614)"
2.71,0.36294054034138756,0.8554590574763495,"(0.576, 0.54, -0.614)","[0.08264432362173812, 0.5385852224558996, 0.009626404164148412]",1.0934571,"[0.5461446, 0.77294105, -0.34768465]",0.8740415344795146,"(0.37, 0.474, -0.799)"
2.72,0.3708244176414962,0.8740415344795146,"(0.37, 0.474, -0.799)","[0.5865796478500532, 0.5277196011344886, 0.39372376438288975]",1.1310976,"[0.5994142, 0.7195766, -0.22939983]",0.9128917471643941,"(0.604, 0.447, -0.66)"
2.73,0.387307166945507,0.9128917471643941,"(0.604, 0.447, -0.66)","[0.3019086639386325, 0.1941317676580468, 1.3908394380938263]",1.0899899,"[0.66653645, 0.67611176, -0.25425377]",0.8557972335894426,"(0.592, 0.361, -0.721)"
2.74,0.3630840163150696,0.8557972335894426,"(0.592, 0.361, -0.721)","[1.0214276291534776, 0.11093765835069146, 0.8068202354308698]",1.1639277,"[0.75146574, 0.5921601, -0.11469659]",0.8863545964465109,"(0.8, 0.336, -0.497)"
2.75,0.3760484074099162,0.8863545964465109,"(0.8, 0.336, -0.497)","[1.263691990269403, 1.0032526060815485, 1.016658779061172]",1.1909556,"[0.6966487, 0.7199515, 0.044335246]",0.7776935056502986,"(0.735, 0.58, -0.352)"
2.76,0.32994741091803886,0.7776935056502986,"(0.735, 0.58, -0.352)","[0.8152546376052063, 0.9189599120295242, 0.9631064354931009]",1.1882584,"[0.6966493, 0.7239922, -0.04518801]",0.8294436091052095,"(0.68, 0.537, -0.499)"
2.77,0.35190312036608257,0.8294436091052095,"(0.68, 0.537, -0.499)","[1.3738839768478712, 1.2397970259881514, 1.5258849152542338]",1.159916,"[0.6594936, 0.7209172, 0.10670319]",0.6790747658207625,"(0.731, 0.606, -0.314)"
2.78,0.28810702310671676,0.6790747658207625,"(0.731, 0.606, -0.314)","[1.5137450411145619, 1.1546303425802311, 0.8880720287790845]",1.1501179,"[0.65538764, 0.7021671, 0.19560465]",0.7335582476712214,"(0.715, 0.638, -0.285)"
2.79,0.31122240679418495,0.7335582476712214,"(0.715, 0.638, -0.285)","[1.1589439320386388, 1.3502902175222025, 0.6902046229118397]",1.160652,"[0.6350031, 0.74607414, 0.09216127]",0.7499713603690271,"(0.651, 0.651, -0.39)"
2.8,0.3181859007675834,0.7499713603690271,"(0.651, 0.651, -0.39)","[0.46966076880171037, 0.7606684597735967, 0.7019543232540237]",1.1639348,"[0.6567024, 0.7228693, -0.1527336]",0.8744753811194252,"(0.581, 0.508, -0.636)"
2.81,0.3710084831821417,0.8744753811194252,"(0.581, 0.508, -0.636)","[0.12027053902301223, 0.4745097086871277, 1.1186234063702423]",1.0915215,"[0.60949415, 0.73290324, -0.27596053]",0.8587299761920779,"(0.503, 0.434, -0.747)"
2.82,0.3643282736241485,0.8587299761920779,"(0.503, 0.434, -0.747)","[1.219583800851914, 0.4378911064449404, 1.068329986848021]",1.169679,"[0.73474455, 0.64912224, -0.034110337]",0.8303085365845657,"(0.814, 0.441, -0.377)"
2.83,0.352270078017615,0.8303085365845657,"(0.814, 0.441, -0.377)","[0.07097940198510644, 0.5873132442897684, 1.2437724551496554]",1.07311,"[0.6377017, 0.72758925, -0.22618619]",0.8398194247908225,"(0.496, 0.459, -0.737)"
2.84,0.3563052061450658,0.8398194247908225,"(0.496, 0.459, -0.737)","[0.021096064788061194, 0.734980956442689, 1.249654903393308]",1.0375177,"[0.57241154, 0.7379961, -0.23966226]",0.8244468533963144,"(0.485, 0.49, -0.724)"
2.85,0.3497831764586672,0.8244468533963144,"(0.485, 0.49, -0.724)","[0.5175058709565726, 0.35539451593284, 0.3980543000807079]",1.1475862,"[0.65004605, 0.6683652, -0.24851874]",0.9198918767289439,"(0.593, 0.4, -0.699)"
2.86,0.3902770703960735,0.9198918767289439,"(0.593, 0.4, -0.699)","[1.4241129809897035, 1.1290522204180535, 0.6040604710523598]",1.1887393,"[0.633609, 0.7651376, 0.01584348]",0.7747828506163106,"(0.702, 0.631, -0.331)"
2.87,0.3287125245707022,0.7747828506163106,"(0.702, 0.631, -0.331)","[1.110186593251267, 1.2145140048296998, 1.532048729076698]",1.1521425,"[0.6705718, 0.71608, 0.08864266]",0.7118427527998281,"(0.721, 0.578, -0.381)"
2.88,0.3020093025859546,0.7118427527998281,"(0.721, 0.578, -0.381)","[0.7995556171755736, 0.435857057224136, 0.33638556358322336]",1.1861497,"[0.74264026, 0.6241814, -0.13018402]",0.9190786352253993,"(0.68, 0.423, -0.599)"
2.89,0.3899320412469343,0.9190786352253993,"(0.68, 0.423, -0.599)","[1.1453718279202711, 0.012319214151224434, 0.9709892146862098]",1.1927836,"[0.78126633, 0.5974584, -0.06717327]",0.8603397723110219,"(0.842, 0.318, -0.436)"
2.9,0.3650112522753683,0.8603397723110219,"(0.842, 0.318, -0.436)","[1.4743789243676786, 0.2153302654000308, 0.8336332110933367]",1.2606726,"[0.78085566, 0.5765872, 0.07773945]",0.824181494566492,"(0.873, 0.394, -0.287)"
2.91,0.3496705942418581,0.824181494566492,"(0.873, 0.394, -0.287)","[1.4326526603699385, 0.13903646062194788, 0.2833392897967948]",1.2865013,"[0.78421295, 0.55495393, 0.043417335]",0.873702653220093,"(0.865, 0.355, -0.354)"
2.92,0.3706806424995638,0.873702653220093,"(0.865, 0.355, -0.354)","[0.7159008509575375, 0.48242315229515514, 1.5038714074217572]",1.143989,"[0.75252616, 0.6508889, -0.08380279]",0.8302399915038543,"(0.713, 0.428, -0.556)"
2.93,0.3522409968027822,0.8302399915038543,"(0.713, 0.428, -0.556)","[1.176136116481102, 0.5246260369067067, 1.4914937049159622]",1.160943,"[0.7509059, 0.65410185, 0.04295048]",0.786230020852317,"(0.801, 0.457, -0.387)"
2.94,0.3335691475902684,0.786230020852317,"(0.801, 0.457, -0.387)","[1.1783391172846993, 0.8226181407928486, 0.46260216989964664]",1.2126756,"[0.7360968, 0.6801621, 0.005117595]",0.8538409051607757,"(0.726, 0.54, -0.425)"
2.95,0.3622540164561866,0.8538409051607757,"(0.726, 0.54, -0.425)","[1.4700643483108697, 0.240747855620265, 0.03374358941973861]",1.2625823,"[0.7849388, 0.6123186, 0.005915761]",0.881430130524254,"(0.848, 0.385, -0.363)"
2.96,0.3739591334615062,0.881430130524254,"(0.848, 0.385, -0.363)","[1.1212223634903045, 1.1373381054406941, 0.3512207912336006]",1.2041273,"[0.6662571, 0.76741207, 0.001252234]",0.8155126202927274,"(0.653, 0.615, -0.441)"
2.97,0.3459927023713186,0.8155126202927274,"(0.653, 0.615, -0.441)","[0.41668335007324286, 1.1400016777649569, 0.8519170300685012]",1.1379868,"[0.61371017, 0.7769141, -0.09909609]",0.8131129988853606,"(0.568, 0.584, -0.58)"
2.98,0.3449746292296609,0.8131129988853606,"(0.568, 0.584, -0.58)","[0.8928855292845451, 0.34642637600397336, 0.5110859685213798]",1.203812,"[0.73266876, 0.63883376, -0.14718357]",0.9123461279491669,"(0.726, 0.399, -0.56)"
2.99,0.3870756803172873,0.9123461279491669,"(0.726, 0.399, -0.56)","[0.2650006153441668, 0.49260623574762813, 1.1126972663039325]",1.115149,"[0.64373225, 0.7195942, -0.23469684]",0.8670529615901892,"(0.554, 0.434, -0.71)"
3.0,0.32214580416299016,0.7593049421814796,"(0.796, 0.58, -0.172)","[1.346597666360192, 1.2304532530658243, 1.3361238845827583]",1.1627643,"[0.6688249, 0.70243156, 0.15903929]",1.101591066386269,"(0.745, 0.547, 0.381)"
3.1,0.4673655078817506,1.101591066386269,"(0.745, 0.547, 0.381)","[0.9785978653763031, 0.2468208808781333, 1.1606580124219978]",1.1943468,"[0.77929556, 0.6348274, -0.0660837]",1.1354974590019054,"(0.876, 0.438, 0.203)"
3.2,0.4817507719682046,1.1354974590019054,"(0.876, 0.438, 0.203)","[0.2954797384259975, 0.9673774348849928, 0.7197490826501757]",1.1644076,"[0.6031491, 0.7963843, -0.17821702]",1.0037536346630505,"(0.764, 0.637, 0.102)"
3.3,0.4258566010265324,1.0037536346630505,"(0.764, 0.637, 0.102)","[0.03775060241671707, 0.9348321381585726, 1.1776747903154605]",1.1206557,"[0.6086173, 0.7847394, -0.17861935]",0.9468826243168423,"(0.764, 0.639, 0.09)"
3.4,0.401728274785292,0.9468826243168423,"(0.764, 0.639, 0.09)","[0.07513637840134985, 1.4001003474764797, 0.19064008526267615]",1.1164229,"[0.53861105, 0.84376234, -0.11877003]",0.9578218803883866,"(0.674, 0.713, 0.19)"
3.5,0.40636940807488703,0.9578218803883866,"(0.674, 0.713, 0.19)","[0.20392690189829926, 0.5610232818426886, 1.4495213699555372]",1.1071664,"[0.65172553, 0.73530906, -0.19584706]",0.9555830867988601,"(0.822, 0.566, 0.062)"
3.6,0.4054195683975883,0.9555830867988601,"(0.822, 0.566, 0.062)","[1.5243939516022025, 0.728176395472466, 0.05118428985001591]",1.2751484,"[0.7683657, 0.68692905, 0.057069868]",1.2124671537227345,"(0.804, 0.515, 0.297)"
3.7,0.5144062478179786,1.2124671537227345,"(0.804, 0.515, 0.297)","[0.7111963524633096, 1.2438558609012624, 0.48751397658154033]",1.1943009,"[0.588061, 0.84355307, -0.09216353]",1.064379257103309,"(0.746, 0.631, 0.211)"
3.8,0.45157787427122975,1.064379257103309,"(0.746, 0.631, 0.211)","[0.6292594959559956, 0.8986960356871774, 0.3963198500199996]",1.2043099,"[0.62340534, 0.7957896, -0.14073274]",1.0661427948821929,"(0.786, 0.606, 0.121)"
3.9,0.45232607998462615,1.0661427948821929,"(0.786, 0.606, 0.121)","[1.1525893505838858, 0.7933812281815107, 1.3666801234213848]",1.2319638,"[0.74824405, 0.7424154, 0.029385984]",1.1352142276071966,"(0.808, 0.505, 0.304)"
3.1,0.4816306070642985,1.1352142276071966,"(0.808, 0.505, 0.304)","[0.1810681664256226, 0.7460025581154731, 1.4782414427332562]",1.1049656,"[0.62765986, 0.76423854, -0.1824418]",0.9590689627948974,"(0.805, 0.586, 0.092)"
3.11,0.40689850033069236,0.9590689627948974,"(0.805, 0.586, 0.092)","[1.4738793917940036, 0.5777898317762707, 0.31414686757168486]",1.2718998,"[0.7824669, 0.6643673, 0.057444632]",1.2232442182705014,"(0.822, 0.484, 0.301)"
3.12,0.5189785690717853,1.2232442182705014,"(0.822, 0.484, 0.301)","[0.9114896306633407, 0.894451125279879, 0.10395981005422551]",1.2313929,"[0.6304203, 0.8151641, -0.094810516]",1.1088278873731794,"(0.793, 0.588, 0.157)"
3.13,0.4704358309981971,1.1088278873731794,"(0.793, 0.588, 0.157)","[1.2061948564419867, 0.28870670498564166, 0.13482015918874948]",1.2854878,"[0.7802182, 0.65602416, -0.09753963]",1.186613544702926,"(0.878, 0.442, 0.185)"
3.14,0.5034374904643473,1.186613544702926,"(0.878, 0.442, 0.185)","[0.30678615521344954, 0.9342676191923989, 0.6370280195162232]",1.1771796,"[0.5926585, 0.81340724, -0.20626768]",1.002724113983098,"(0.763, 0.64, 0.087)"
3.15,0.4254198123940327,1.002724113983098,"(0.763, 0.64, 0.087)","[0.7627440539621942, 0.11461877986756994, 1.5602239329152081]",1.1704844,"[0.78604406, 0.63336766, -0.096808165]",1.0672340112267098,"(0.887, 0.434, 0.161)"
3.16,0.4527890438707959,1.0672340112267098,"(0.887, 0.434, 0.161)","[0.5751807193044886, 1.3063584091670006, 0.9965109450906298]",1.1594833,"[0.63077974, 0.7945481, -0.031089813]",1.0451510447569152,"(0.758, 0.607, 0.238)"
3.17,0.4434200346670918,1.0451510447569152,"(0.758, 0.607, 0.238)","[0.8355004816019075, 0.1726550088358345, 0.7343075955030521]",1.2233347,"[0.7765636, 0.6265291, -0.14201042]",1.110384095810759,"(0.892, 0.438, 0.11)"
3.18,0.47109607432168843,1.110384095810759,"(0.892, 0.438, 0.11)","[1.1344935563651675, 0.8705702740638758, 0.6188548088361314]",1.2448996,"[0.7100465, 0.7588392, -0.010349423]",1.1565948543561002,"(0.8, 0.547, 0.247)"
3.19,0.4907016387603994,1.1565948543561002,"(0.8, 0.547, 0.247)","[0.44966779249530425, 1.3529398724696227, 0.7382976775494775]",1.1608076,"[0.5790823, 0.8436576, -0.08368781]",1.0270456741406961,"(0.737, 0.641, 0.214)"
3.2,0.4357385764639172,1.0270456741406961,"(0.737, 0.641, 0.214)","[0.6957921174634689, 0.052168056719865456, 1.2059197445541572]",1.1807456,"[0.7823498, 0.61629146, -0.15144148]",1.0609218231688944,"(0.9, 0.424, 0.102)"
3.21,0.4501110092829123,1.0609218231688944,"(0.9, 0.424, 0.102)","[0.1533050479281094, 1.1813361785708716, 0.166320869731697]",1.1371453,"[0.5547977, 0.82794845, -0.17049155]",0.958573033035821,"(0.695, 0.709, 0.121)"
3.22,0.4066880951533113,0.958573033035821,"(0.695, 0.709, 0.121)","[0.9456277177952244, 0.7832803339904797, 0.5202087679304097]",1.2287742,"[0.69925284, 0.7376907, -0.05418548]",1.13279541322932,"(0.815, 0.552, 0.178)"
3.23,0.48060439103488173,1.13279541322932,"(0.815, 0.552, 0.178)","[1.4346604458982268, 0.7781055535042857, 1.1441845874222825]",1.2717143,"[0.7748333, 0.73033386, 0.069589406]",1.1744376714180067,"(0.789, 0.5, 0.356)"
3.24,0.4982717049243665,1.1744376714180067,"(0.789, 0.5, 0.356)","[1.5613895393998027, 0.33797610385357707, 1.4818866377920035]",1.226721,"[0.8057778, 0.6605177, 0.13204637]",1.1778676611007008,"(0.813, 0.427, 0.396)"
3.25,0.49972692630278626,1.1778676611007008,"(0.813, 0.427, 0.396)","[1.2763278471205477, 0.8316450408653717, 0.4596646015716708]",1.2397602,"[0.7092813, 0.74150014, 0.0146357715]",1.1781287969010237,"(0.801, 0.538, 0.264)"
3.26,0.49983771683991757,1.1781287969010237,"(0.801, 0.538, 0.264)","[0.2660216037369368, 0.08340928824193584, 0.9875737937524631]",1.1335821,"[0.68519765, 0.69999343, -0.28494367]",0.9322611605323247,"(0.868, 0.494, -0.042)"
3.27,0.3955249130695484,0.9322611605323247,"(0.868, 0.494, -0.042)","[0.39685483620079515, 0.7711700548249691, 0.4864264579710143]",1.1712359,"[0.6430628, 0.75166094, -0.17716411]",1.0098565311824501,"(0.784, 0.618, 0.051)"
3.28,0.4284458407347808,1.0098565311824501,"(0.784, 0.618, 0.051)","[0.9425498392341296, 0.8019354355890957, 0.3186789892905731]",1.2370826,"[0.6873958, 0.7564771, -0.07243171]",1.1250745042626633,"(0.81, 0.563, 0.161)"
3.29,0.4773286867825335,1.1250745042626633,"(0.81, 0.563, 0.161)","[1.1880691094993283, 1.5070511810908485, 0.6485298529295844]",1.2216867,"[0.62901044, 0.84404004, 0.054156452]",1.073399599341227,"(0.713, 0.615, 0.337)"
3.3,0.4554048813702629,1.073399599341227,"(0.713, 0.615, 0.337)","[1.247214302473715, 0.8825503026382963, 0.5595265395686182]",1.2408183,"[0.7101494, 0.74688095, 0.026063144]",1.1680413859694845,"(0.794, 0.545, 0.268)"
3.31,0.49555799083533353,1.1680413859694845,"(0.794, 0.545, 0.268)","[0.5350017983017078, 0.5923851511274121, 0.6319167627552296]",1.2086531,"[0.6576146, 0.76068896, -0.18322757]",1.0424214153470477,"(0.824, 0.564, 0.054)"
