index,act_pos,next_pos,changes
17.33,"(-0.10174961015002472, -0.044836293917066054, 0.2945918497020864)","(-0.11294313849619096, 0.05772583650525297, 0.28066354370273644)","[0.5849161483287242, -0.6339870567822854, 0.09286089332422456]"
17.34,"(-0.11294313849619096, 0.05772583650525297, 0.28066354370273644)","(-0.19295148093905398, 0.0167945460945894, 0.19268978933382225)","[1.1758793687205649, -0.29489372207288767, 0.1471754386086466]"
17.35,"(-0.19295148093905398, 0.0167945460945894, 0.19268978933382225)","(0.10605966545406866, 0.0836227955869333, 0.16360388765264988)","[-0.752644296456185, -1.5292198736670735, -1.4361049937787975]"
17.36,"(0.10605966545406866, 0.0836227955869333, 0.16360388765264988)","(-0.10341886785058452, -0.03804509399832525, 0.27726059321702146)","[0.40050966226394136, 0.12409956988687271, 0.9723251547907422]"
17.37,"(-0.10341886785058452, -0.03804509399832525, 0.27726059321702146)","(-0.11588847128926053, -0.03527856122456948, 0.25604018099388437)","[0.48221598137819166, 0.10852918701941956, 1.2541814164829992]"
17.38,"(-0.11588847128926053, -0.03527856122456948, 0.25604018099388437)","(0.018587157895444212, -0.009466653541824733, 0.31028189840037584)","[0.1362855850735916, -0.15530564553479106, -1.092722869222742]"
17.39,"(0.018587157895444212, -0.009466653541824733, 0.31028189840037584)","(-0.16253049204311748, 0.011792677737244524, 0.18202635587207963)","[1.4767924566042694, -0.4191281130938171, -1.448442537799977]"
17.4,"(-0.16253049204311748, 0.011792677737244524, 0.18202635587207963)","(-0.14150421516148085, 0.0879518014909108, 0.1111117039357315)","[1.3690056509954103, -1.2123311474790643, 1.0011339080071993]"
17.41,"(-0.14150421516148085, 0.0879518014909108, 0.1111117039357315)","(-0.059332398357523235, -0.11933004854978715, 0.2276377063653946)","[0.624445210915197, 0.9781368765674764, -0.3351192994191446]"
17.42,"(-0.059332398357523235, -0.11933004854978715, 0.2276377063653946)","(-0.0030191571138494175, -0.11985105738439283, 0.19126204838974148)","[-0.31461528948682554, 1.4275239868043657, 0.5349283329949092]"
17.43,"(-0.0030191571138494175, -0.11985105738439283, 0.19126204838974148)","(-0.11335519420059048, 0.08489036583204806, 0.22514107283712154)","[0.5878557222168322, -1.0747947620195117, 0.951421322831005]"
17.44,"(-0.11335519420059048, 0.08489036583204806, 0.22514107283712154)","(0.14994360780394564, -0.10240920676893776, 0.12155009341226325)","[-1.4264551403156736, 0.7372077939732785, -0.30165452322490927]"
17.45,"(0.14994360780394564, -0.10240920676893776, 0.12155009341226325)","(-0.15067109075819868, -0.01141547989989023, 0.26445498448695676)","[0.8187736783683168, -0.10752391719114864, -0.17349066516843684]"
17.46,"(-0.15067109075819868, -0.01141547989989023, 0.26445498448695676)","(0.11448725256621321, -0.0382663145730518, 0.2604765320741128)","[-0.46264197521752143, 0.1300969331987364, -1.1455290576684405]"
17.47,"(0.11448725256621321, -0.0382663145730518, 0.2604765320741128)","(-0.04847784958447202, 0.04866024197821097, 0.27900581035094185)","[0.011595950863333778, -0.8343512249895342, 1.391409733964362]"
17.48,"(-0.04847784958447202, 0.04866024197821097, 0.27900581035094185)","(-0.08495243283593602, -0.051055056686967304, 0.29087958811862036)","[0.29799637675255225, 0.22875426912003222, 0.6187329557397475]"
17.49,"(-0.08495243283593602, -0.051055056686967304, 0.29087958811862036)","(0.13134361152165616, 0.0272528081894977, 0.2529187930194368)","[-0.9866337542491215, -0.5065900497089884, 1.0761427210830259]"
17.5,"(0.13134361152165616, 0.0272528081894977, 0.2529187930194368)","(0.18057525555020748, -0.03477494921317717, 0.11188595870550125)","[-1.389216059112067, 0.08658930319251545, -1.028694418067341]"
17.51,"(0.18057525555020748, -0.03477494921317717, 0.11188595870550125)","(-0.12664177047418965, -0.027035338100224123, 0.2513405975024146)","[0.9423262557824805, 0.018672057680661935, -1.2319318499257015]"
17.52,"(-0.12664177047418965, -0.027035338100224123, 0.2513405975024146)","(-0.029021076047818332, -0.08816907066662386, 0.191150192420468)","[-0.3156630778786936, 1.5099740118335285, 1.3669466048609245]"
17.53,"(-0.029021076047818332, -0.08816907066662386, 0.191150192420468)","(-0.04808325680772925, 0.08669316296323969, 0.22797561775550287)","[-0.011563896794028874, -1.5362038781791734, 1.28663969233731]"
17.54,"(-0.04808325680772925, 0.08669316296323969, 0.22797561775550287)","(0.13281037008853203, 0.09834784108352805, 0.207245857872578)","[-0.9511656546774491, -0.98326370257277, -0.2833502784105271]"
17.55,"(0.13281037008853203, 0.09834784108352805, 0.207245857872578)","(-0.12609373063668355, -0.10726679550742019, 0.19881320413731357)","[0.8957415540759331, 0.8528299934688337, 0.20426454823776455]"
17.56,"(-0.12609373063668355, -0.10726679550742019, 0.19881320413731357)","(0.14408656134175069, 0.019976650422121787, 0.2689985127973359)","[-0.8101759291374203, -0.30178338774356994, 0.06929911750945722]"
17.57,"(0.14408656134175069, 0.019976650422121787, 0.2689985127973359)","(-0.04047316839418366, 0.11770004812896402, 0.23993671672107422)","[0.19210457401320022, -1.3615546631049267, 0.3173432723318013]"
17.58,"(-0.04047316839418366, 0.11770004812896402, 0.23993671672107422)","(-0.11445768755412716, 0.08603012885721269, 0.22294763337794668)","[0.5788937550759321, -1.0695688519217184, 0.937344692659548]"
17.59,"(-0.11445768755412716, 0.08603012885721269, 0.22294763337794668)","(-0.1039962764660897, -0.12349015994711193, 0.15501650590376131)","[1.2563239315630899, 1.1116404606411134, -0.045185402936287915]"
17.6,"(-0.1039962764660897, -0.12349015994711193, 0.15501650590376131)","(-0.014776735572842002, -0.10331563287681676, 0.26978290711560826)","[-0.055192582773409445, 0.7748593329855462, 0.514951821964353]"
17.61,"(-0.014776735572842002, -0.10331563287681676, 0.26978290711560826)","(-0.06906225864218062, 0.11786771814714048, 0.22842933915293312)","[0.5042312849920959, -1.3395829190662847, 0.18617197955366097]"
17.62,"(-0.06906225864218062, 0.11786771814714048, 0.22842933915293312)","(0.07836252134085836, 0.0870567646505986, 0.2764237803757988)","[-0.5017104005446628, -0.902964857510119, 0.14935193983741402]"
17.63,"(0.07836252134085836, 0.0870567646505986, 0.2764237803757988)","(-0.07433924946146869, -0.12320667891176403, 0.15301484782126826)","[0.9421488777894618, 1.3358442529433454, 0.413130495486419]"
17.64,"(-0.07433924946146869, -0.12320667891176403, 0.15301484782126826)","(-0.13046424539843973, 0.09312922250230796, 0.13201405821550433)","[1.1768069440673166, -1.273311159373519, 1.0625157844104276]"
17.65,"(-0.13046424539843973, 0.09312922250230796, 0.13201405821550433)","(-0.17193431236533538, 0.011140092579113874, 0.22183128169360716)","[0.8782932084083254, -0.2535796373181232, 0.6819599036737359]"
17.66,"(-0.17193431236533538, 0.011140092579113874, 0.22183128169360716)","(-0.18851230148197048, -0.010740418550949093, 0.15863313061991657)","[1.1742817224288715, -0.07797110270451932, 0.9140984487069119]"
17.67,"(-0.18851230148197048, -0.010740418550949093, 0.15863313061991657)","(0.018866845863610388, -0.12528436169943938, 0.2249986609132713)","[-0.1392952887052417, 1.2016838190303167, -0.09873452541127858]"
17.68,"(0.018866845863610388, -0.12528436169943938, 0.2249986609132713)","(-0.06318352748436623, 0.02079152605697954, 0.2884222867799017)","[0.11592143304108506, -0.4378084890439339, 1.3469429765535288]"
17.69,"(-0.06318352748436623, 0.02079152605697954, 0.2884222867799017)","(0.15593215758816772, -0.07534167428080267, 0.1752846176191892)","[-1.4123719075028565, 0.5416550823597397, 0.8404374164553954]"
17.7,"(0.15593215758816772, -0.07534167428080267, 0.1752846176191892)","(0.13902247868850132, 0.07276677657935007, 0.1518203062775238)","[-1.0141786452641055, -1.1109531090829834, -1.3386712724698542]"
17.71,"(0.13902247868850132, 0.07276677657935007, 0.1518203062775238)","(0.19794709918186035, 0.03661454586415985, 0.139250034941284)","[-1.4749216539827106, -0.44059202513223716, 0.13785001630243696]"
17.72,"(0.19794709918186035, 0.03661454586415985, 0.139250034941284)","(0.12225487546955481, -0.04905197270483744, 0.23497572651719972)","[-0.5438445998956026, 0.3120392596729019, -1.3114372534992298]"
17.73,"(0.12225487546955481, -0.04905197270483744, 0.23497572651719972)","(-0.05944836944891113, -0.12118670334612959, 0.14446874091411446)","[0.910321825606115, 1.5342690688383085, 0.43786444503679495]"
17.74,"(-0.05944836944891113, -0.12118670334612959, 0.14446874091411446)","(-0.059955487331894125, -0.11384972581028568, 0.20090690565249197)","[0.9755994066945098, 1.2526529098681294, -0.7890036095518577]"
17.75,"(-0.059955487331894125, -0.11384972581028568, 0.20090690565249197)","(0.036417522746249514, 0.12413142909573711, 0.22201059121345101)","[-0.38353399671243016, -1.563862757605208, 0.10437398090366465]"
17.76,"(0.036417522746249514, 0.12413142909573711, 0.22201059121345101)","(0.1764226937199803, -0.031149507895204806, 0.10312008168485323)","[-1.4165360721457152, 0.14897089138037425, -1.1505902858578334]"
17.77,"(0.1764226937199803, -0.031149507895204806, 0.10312008168485323)","(-0.0011998643600957294, 0.011305390651874843, 0.3195529375368605)","[-0.16944077210545308, -0.23850232854817574, 0.8108315247859719]"
17.78,"(-0.0011998643600957294, 0.011305390651874843, 0.3195529375368605)","(0.1609407157049546, 0.036747420435004424, 0.2367991380442484)","[-0.8456498589158694, -0.4369130132975646, -0.4647592397998352]"
17.79,"(0.1609407157049546, 0.036747420435004424, 0.2367991380442484)","(-0.15628771581553352, 0.040159029178458816, 0.07824550323919963)","[1.5302273106016995, -0.6951157292207348, 1.4426250488708539]"
17.8,"(-0.15628771581553352, 0.040159029178458816, 0.07824550323919963)","(0.07354568755562482, 0.1085270690385675, 0.2288065501640516)","[-0.8211262597819986, -1.3218898938217527, 0.595205573675978]"
17.81,"(0.07354568755562482, 0.1085270690385675, 0.2288065501640516)","(0.14703877483218786, 0.061952077642721474, 0.22070213797228272)","[-0.7853709479301304, -0.7584651672806614, -0.8286562182185572]"
17.82,"(0.14703877483218786, 0.061952077642721474, 0.22070213797228272)","(0.017816626299639492, 0.031026106857313142, 0.2929888093149882)","[0.15507981719818945, -0.5932536987315656, -1.4324466417526465]"
17.83,"(0.017816626299639492, 0.031026106857313142, 0.2929888093149882)","(-0.12282829886138509, -0.10389297863316743, 0.20020811987889617)","[0.83854358476751, 0.8204288289005228, 0.5117785305809831]"
17.84,"(-0.12282829886138509, -0.10389297863316743, 0.20020811987889617)","(-0.13049733018872509, 0.04485708425624148, 0.21316131617123907)","[1.2495206489489024, -0.8083628360227173, -1.543322447363947]"
17.85,"(-0.13049733018872509, 0.04485708425624148, 0.21316131617123907)","(-0.007431371702293688, -0.10820774335480693, 0.19110767948229065)","[0.6579184572096454, 1.4949025984281599, -0.8768901692606215]"
17.86,"(-0.007431371702293688, -0.10820774335480693, 0.19110767948229065)","(0.0920047771696513, -0.11229207049105962, 0.21377598679532533)","[-0.6055300080341736, 0.9113319576811739, -0.4873559181223822]"
17.87,"(0.0920047771696513, -0.11229207049105962, 0.21377598679532533)","(0.14407140382273287, 0.09227451785278423, 0.10536085700517898)","[-1.437379301688157, -1.1514471055822184, -0.8107350582810622]"
17.88,"(0.14407140382273287, 0.09227451785278423, 0.10536085700517898)","(0.02932508317514116, -0.12083719850166368, 0.1729579476753644)","[-0.23030422238285236, 1.5403544375635594, -0.3988224831229715]"
17.89,"(0.02932508317514116, -0.12083719850166368, 0.1729579476753644)","(0.19313198725089817, -0.00796455364338704, 0.1924350628167411)","[-1.199755905000711, -0.18238743398927487, -0.012226655712088391]"
17.9,"(0.19313198725089817, -0.00796455364338704, 0.1924350628167411)","(-0.10820171537276979, -0.11942219894110667, 0.1699359733494613)","[0.9801922626952523, 1.0080188856448045, 0.301582019046687]"
17.91,"(-0.10820171537276979, -0.11942219894110667, 0.1699359733494613)","(-0.10121962335838239, 0.05169793735263044, 0.2627566677283856)","[0.32541551424444826, -0.779771322890302, 1.1538139245637733]"
17.92,"(-0.10121962335838239, 0.05169793735263044, 0.2627566677283856)","(-0.19229973881978069, 0.029449341752053965, 0.1301501550364068)","[1.3040587378877353, -0.4723821361742182, 0.7196591667694524]"
17.93,"(-0.19229973881978069, 0.029449341752053965, 0.1301501550364068)","(-0.18939023192723112, 0.012466339984198764, 0.19790734162397583)","[1.0468742893385543, -0.2982682087421575, 0.36014450422869165]"
17.94,"(-0.18939023192723112, 0.012466339984198764, 0.19790734162397583)","(0.1538922837140213, -0.07250402653935337, 0.19395718585258886)","[-1.2902599970902675, 0.45310897710032466, 0.8243449719366425]"
17.95,"(0.1538922837140213, -0.07250402653935337, 0.19395718585258886)","(0.0788500825931285, 0.11834089609137821, 0.20089115396695678)","[-0.9496075594951465, -1.4739388839274048, 0.45041583493371634]"
17.96,"(0.0788500825931285, 0.11834089609137821, 0.20089115396695678)","(-0.039717800961304194, -0.06933145822515753, 0.3047381858308537)","[0.29165668601432926, 0.3708255198190174, -0.3200453153480334]"
17.97,"(-0.039717800961304194, -0.06933145822515753, 0.3047381858308537)","(-0.01065500304082213, 0.11014774689577418, 0.24695380279735923)","[-0.14220542310186432, -1.3873397248335453, 0.6857462997621472]"
17.98,"(-0.01065500304082213, 0.11014774689577418, 0.24695380279735923)","(0.1408512367923085, 0.0732889031923749, 0.15650328067437272)","[-1.0131129464212516, -1.1203481382624811, -1.2879568643181911]"
17.99,"(0.1408512367923085, 0.0732889031923749, 0.15650328067437272)","(0.06833844869423428, -0.11697685687064413, 0.13334583239668138)","[-1.016577898458285, 1.3956293915462643, -0.6043807177647076]"
18.0,"(0.00033452911607009654, -0.02964617454399535, 0.3278268350350702)","(-0.08224062296861309, 0.11741415248371409, 0.21193389648189923)","[0.8798313341648616, -1.4392011013123798, -0.3976202466355212]"
18.1,"(-0.08224062296861309, 0.11741415248371409, 0.21193389648189923)","(-0.06743640993645456, 0.040251712056599456, 0.3067261528880435)","[0.4667605378210293, -0.5524427302788367, -0.5904707228321656]"
18.2,"(-0.06743640993645456, 0.040251712056599456, 0.3067261528880435)","(-0.009048431036830083, -0.09667420453178086, 0.1932723213176157)","[0.7721694281274534, 1.5380736386352174, -1.1745940768035104]"
18.3,"(-0.009048431036830083, -0.09667420453178086, 0.1932723213176157)","(-0.007014290888408201, -0.10567907126890776, 0.23437215829414382)","[0.395389759910778, 1.0315425150119497, -0.9324821862579277]"
18.4,"(-0.007014290888408201, -0.10567907126890776, 0.23437215829414382)","(-0.08684690603084022, -0.12371985906648338, 0.1101529381593821)","[1.5262309527549962, 1.2331425472330735, 0.3513794648702756]"
18.5,"(-0.08684690603084022, -0.12371985906648338, 0.1101529381593821)","(0.0001513896792430039, -0.11812727642725795, 0.24005280101550847)","[0.16975458659695755, 1.0147745978154676, -0.46200926562297256]"
18.6,"(0.0001513896792430039, -0.11812727642725795, 0.24005280101550847)","(0.1279302299253263, 0.011177660985054337, 0.27823544151658147)","[-0.5525076447847419, -0.32933976036787577, -0.5751510084634016]"
18.7,"(0.1279302299253263, 0.011177660985054337, 0.27823544151658147)","(-0.13941295388886746, -0.06577169798585011, 0.23784512121392745)","[1.0025862239138001, 0.35318176187942485, -0.6652449207375544]"
18.8,"(-0.13941295388886746, -0.06577169798585011, 0.23784512121392745)","(-0.18306090935491973, 0.03681957349149663, 0.1581881363839282)","[1.1564013625854248, -0.5784758008234759, 0.8930505904316797]"
18.9,"(-0.18306090935491973, 0.03681957349149663, 0.1581881363839282)","(0.11297908618060548, 0.00602747857534167, 0.2943903613076797)","[-0.625562271201609, -0.2651463058231864, 0.31058440528621234]"
18.1,"(0.11297908618060548, 0.00602747857534167, 0.2943903613076797)","(0.1639155930384396, 0.05502924248018187, 0.09004085388469917)","[-1.48207849164839, -0.8348906812858503, -1.1186176468988906]"
18.11,"(0.1639155930384396, 0.05502924248018187, 0.09004085388469917)","(0.10521517588272747, 0.1194993892313996, 0.11759918571995576)","[-1.4237335801596307, -1.5558177365985555, -0.3860091035339914]"
18.12,"(0.10521517588272747, 0.1194993892313996, 0.11759918571995576)","(0.17416719972218844, -0.016166046129472117, 0.1029353346223082)","[-1.3982246721779308, -0.13775398316568205, -1.3069044817930333]"
18.13,"(0.17416719972218844, -0.016166046129472117, 0.1029353346223082)","(0.12433635348589767, 0.10441027287898919, 0.16035319918535235)","[-1.0196794282677055, -1.3648429808031617, -0.7135904473896427]"
18.14,"(0.12433635348589767, 0.10441027287898919, 0.16035319918535235)","(0.16112203699785854, -0.05660411105053719, 0.21011405317781987)","[-0.8864498447765554, 0.2546312123791317, -0.6985403641864417]"
18.15,"(0.16112203699785854, -0.05660411105053719, 0.21011405317781987)","(-0.11757467336484786, 0.0021797448159457935, 0.27631559142282613)","[0.44640215325123195, -0.28766607751175693, 0.9490487817188712]"
18.16,"(-0.11757467336484786, 0.0021797448159457935, 0.27631559142282613)","(-0.020774871037876105, -0.12517712760884636, 0.20681732290192248)","[0.3905292205104729, 1.2564000111744493, -0.32328972749167356]"
18.17,"(-0.020774871037876105, -0.12517712760884636, 0.20681732290192248)","(-0.0865290143385903, 0.09816410891118928, 0.22872472088122292)","[0.9419261603067769, -1.2619190151643083, -0.9052923719655532]"
18.18,"(-0.0865290143385903, 0.09816410891118928, 0.22872472088122292)","(0.06473955541893543, -0.05401793420167609, 0.3064954114298881)","[-0.263873684581812, 0.24184152090719438, -0.2565955215695603]"
18.19,"(0.06473955541893543, -0.05401793420167609, 0.3064954114298881)","(-0.12932596394377127, 0.026425616923153126, 0.2788373535183103)","[0.6015600392375272, -0.40375207484684694, 0.3953762675326098]"
18.2,"(-0.12932596394377127, 0.026425616923153126, 0.2788373535183103)","(0.08764673285263701, -0.0629355683379495, 0.252957586762222)","[-0.2969838719103395, 0.4516607074843248, -1.3082471083978346]"
18.21,"(0.08764673285263701, -0.0629355683379495, 0.252957586762222)","(-0.04753730553460346, -0.10682298781633297, 0.22384115322414186)","[0.10531475524026662, 1.1051404072638378, 0.9165437251074693]"
18.22,"(-0.04753730553460346, -0.10682298781633297, 0.22384115322414186)","(-0.14230992956459737, -0.08333962675822407, 0.08460508620316187)","[1.547810330871311, 0.6725210654410013, 0.9585343109782671]"
18.23,"(-0.14230992956459737, -0.08333962675822407, 0.08460508620316187)","(-0.1391516759327777, -0.08561565712286688, 0.16528922466573123)","[0.9757054114201625, 0.7261487584733105, 1.0406188861377248]"
18.24,"(-0.1391516759327777, -0.08561565712286688, 0.16528922466573123)","(0.1459336041404326, 0.04186485847687832, 0.20257791643982537)","[-0.7685495360612455, -0.7283642131718453, -1.3737962560961046]"
18.25,"(0.1459336041404326, 0.04186485847687832, 0.20257791643982537)","(0.10621196777687544, 0.0967354018747731, 0.17685778062608157)","[-1.4308902938955337, -1.4555006898125282, 1.1048257045848178]"
18.26,"(0.10621196777687544, 0.0967354018747731, 0.17685778062608157)","(0.1663070060353376, -0.0740612001974916, 0.17321838333489253)","[-1.0993047955246849, 0.41994174991190386, -0.6164640701590473]"
18.27,"(0.1663070060353376, -0.0740612001974916, 0.17321838333489253)","(0.08160283310000599, -0.08805134629531886, 0.11335475434401118)","[-1.1053816836496455, 1.333141222763799, -1.43767150409486]"
18.28,"(0.08160283310000599, -0.08805134629531886, 0.11335475434401118)","(-0.18788835744587618, -0.015581868073679405, 0.20710388830895823)","[1.0751178119636227, -0.07312235507468091, 0.052103482527462774]"
18.29,"(-0.18788835744587618, -0.015581868073679405, 0.20710388830895823)","(0.022013629478508198, -0.1241047567508516, 0.2145476088941633)","[-0.10498662649955316, 1.2343401604310176, -0.37194155211592345]"
18.3,"(0.022013629478508198, -0.1241047567508516, 0.2145476088941633)","(-0.0652053639679862, -0.05721668448044654, 0.30659034148389236)","[0.3071265992912292, 0.2539353550120246, 0.01829339914469655]"
18.31,"(-0.0652053639679862, -0.05721668448044654, 0.30659034148389236)","(-0.1649262064065081, 0.019027761072886253, 0.20742886929619836)","[0.8406815882524508, -0.4318796809897103, 1.1092355616759046]"
18.32,"(-0.1649262064065081, 0.019027761072886253, 0.20742886929619836)","(-0.11882149636607131, 0.08040795669877543, 0.11264799896413796)","[1.2447494396359873, -1.4690756016863664, 1.4675961771877677]"
18.33,"(-0.11882149636607131, 0.08040795669877543, 0.11264799896413796)","(0.1744568525963798, 0.04092019918365852, 0.21899697221132103)","[-1.0043207709123543, -0.5319143601892591, -0.01696006201101525]"
18.34,"(0.1744568525963798, 0.04092019918365852, 0.21899697221132103)","(-0.1325053133325494, 0.09663404277127932, 0.1982455237148344)","[1.1918134369647895, -1.1421855149951845, -0.6045100192384741]"
18.35,"(-0.1325053133325494, 0.09663404277127932, 0.1982455237148344)","(0.07777475911237972, 0.09649404586897765, 0.2528775008470324)","[-0.35884401413627065, -1.1720097154091074, -0.620249943486531]"
18.36,"(0.07777475911237972, 0.09649404586897765, 0.2528775008470324)","(0.057911252983979034, 0.08449834199702773, 0.27196008106111763)","[-0.5697702890474364, -1.0556275725350825, 0.806286673752885]"
18.37,"(0.057911252983979034, 0.08449834199702773, 0.27196008106111763)","(0.06688461075327562, -0.12406562111888395, 0.2081572085546259)","[-0.7192116890387431, 1.0641131476163972, 0.11177977460804607]"
18.38,"(0.06688461075327562, -0.12406562111888395, 0.2081572085546259)","(0.03508031711241376, -0.10611640915722002, 0.198167530370863)","[0.04134265366755237, 1.3271052950764477, -1.0181010519125862]"
18.39,"(0.03508031711241376, -0.10611640915722002, 0.198167530370863)","(0.1360820399245538, -0.0995993523597862, 0.19611468733952991)","[-1.162688420532828, 0.6622366454386446, 0.3781295100189263]"
18.4,"(0.1360820399245538, -0.0995993523597862, 0.19611468733952991)","(0.11665229477827464, -0.08914529461988009, 0.2332705780308595)","[-0.6292699400568968, 0.579372826682059, -0.648613554724648]"
18.41,"(0.11665229477827464, -0.08914529461988009, 0.2332705780308595)","(-0.0906114195783129, -0.0020791354566515466, 0.3042955366044954)","[0.3356694860928072, -0.22142464117341934, 0.5792118983403647]"
18.42,"(-0.0906114195783129, -0.0020791354566515466, 0.3042955366044954)","(0.1359736932697322, -0.11123929411767258, 0.11255109224324106)","[-1.5300983560580192, 0.8329161334168341, -0.2541889899133363]"
18.43,"(0.1359736932697322, -0.11123929411767258, 0.11255109224324106)","(-0.054460625653163244, -0.12397428091179225, 0.13124464590788062)","[1.5056660019763548, 1.5289067334720596, -0.1333575167011805]"
18.44,"(-0.054460625653163244, -0.12397428091179225, 0.13124464590788062)","(0.05498545105417173, 0.1135153153614524, 0.23039262239486122)","[-0.7060048279806725, -1.3455393666192095, 0.5903391817395769]"
18.45,"(0.05498545105417173, 0.1135153153614524, 0.23039262239486122)","(-0.04466177290129014, -0.08085852892638891, 0.23476139495575193)","[-0.03983685964887289, 0.9223926788084349, 1.4959359948290452]"
18.46,"(-0.04466177290129014, -0.08085852892638891, 0.23476139495575193)","(-0.008037837487787067, -0.11245038496740661, 0.2398584700648444)","[-0.21457775227424208, 1.0736706039544701, 0.6797608157056689]"
18.47,"(-0.008037837487787067, -0.11245038496740661, 0.2398584700648444)","(-0.00590547816721908, 0.12433631451093301, 0.22869742583682023)","[0.005921413508787709, -1.4486392382285822, 0.058151576784036665]"
18.48,"(-0.00590547816721908, 0.12433631451093301, 0.22869742583682023)","(-0.053746102392853684, -0.09619019842776261, 0.17835383589379944)","[1.3513543093546536, 1.4353310003567512, -1.2300184046568485]"
18.49,"(-0.053746102392853684, -0.09619019842776261, 0.17835383589379944)","(-0.10330208899106376, 0.01983154284680508, 0.2988577954633184)","[0.5866680133509864, -0.34885233363489354, -0.3764238372431287]"
18.5,"(-0.10330208899106376, 0.01983154284680508, 0.2988577954633184)","(0.1382242812730179, 0.07266951784405606, 0.21846104455191528)","[-0.7542382130326449, -0.918358838445747, -0.8426845922399162]"
18.51,"(0.1382242812730179, 0.07266951784405606, 0.21846104455191528)","(0.0027597343077622252, -0.0033578343298257896, 0.304686618521093)","[-0.2607511600777953, -0.22567435420552107, 1.2892896815253254]"
18.52,"(0.0027597343077622252, -0.0033578343298257896, 0.304686618521093)","(-0.15425901002649736, 0.0482178174460259, 0.21367158701450667)","[0.8011799373220896, -0.6950546279563268, 0.9358469567267895]"
18.53,"(-0.15425901002649736, 0.0482178174460259, 0.21367158701450667)","(0.09229827965127117, -0.1186802436931246, 0.1498580470517688)","[-0.99137954560562, 1.1797190767933687, -0.610000266184198]"
18.54,"(0.09229827965127117, -0.1186802436931246, 0.1498580470517688)","(-0.030941339990334188, -0.12487986850769987, 0.21264262758193628)","[0.46090121653118554, 1.21347594346112, -0.2709733237668244]"
18.55,"(-0.030941339990334188, -0.12487986850769987, 0.21264262758193628)","(0.15157145630016466, -0.04856132800467115, 0.24405104231816233)","[-0.9603698260216962, 0.16867951584698748, 0.42392993811740426]"
18.56,"(0.15157145630016466, -0.04856132800467115, 0.24405104231816233)","(0.07917219521269556, -0.09825681477846959, 0.10803972991139055)","[-1.1958638141476015, 1.352109512417911, -1.205614212368977]"
18.57,"(0.07917219521269556, -0.09825681477846959, 0.10803972991139055)","(0.0775472248815286, -0.12643088750333215, 0.1454682324677874)","[-1.1679510982323253, 1.3096567833926742, -0.17810648399006052]"
18.58,"(0.0775472248815286, -0.12643088750333215, 0.1454682324677874)","(0.13219810359877496, -0.0812788311595139, 0.20979036184820257)","[-1.199260064093488, 0.5617431189032414, 0.9180922833900873]"
18.59,"(0.13219810359877496, -0.0812788311595139, 0.20979036184820257)","(-0.15800607149908918, -0.09830539376054795, 0.11910090510520291)","[1.5343153509609835, 0.6710314918210434, 0.0738022651899493]"
18.6,"(-0.15800607149908918, -0.09830539376054795, 0.11910090510520291)","(-0.04198914917806719, 0.09743250238506733, 0.27953914776610866)","[0.14257207379548745, -1.0420457666192944, 0.17929333950330498]"
18.61,"(-0.04198914917806719, 0.09743250238506733, 0.27953914776610866)","(-0.1297790392554626, -0.025482125279698255, 0.27747684599669165)","[0.5260550818226369, 0.016688117548696754, 0.460917339845989]"
18.62,"(-0.1297790392554626, -0.025482125279698255, 0.27747684599669165)","(-0.12046787054267812, -0.05262227205056202, 0.2746544097982085)","[0.510500995447713, 0.24571739729382946, 0.36767277274251375]"
18.63,"(-0.12046787054267812, -0.05262227205056202, 0.2746544097982085)","(0.1634362417401188, -0.029449905213461854, 0.1849817194718201)","[-0.9738468020688242, 0.04807357206826696, -1.2848380575915381]"
18.64,"(0.1634362417401188, -0.029449905213461854, 0.1849817194718201)","(0.1373662291124625, 0.02108392506994637, 0.26031153847352834)","[-0.6348733224411515, -0.4012317498393081, -0.7508795539837689]"
18.65,"(0.1373662291124625, 0.02108392506994637, 0.26031153847352834)","(0.13876114368947215, -0.08412738745700006, 0.17466916030622104)","[-0.9656229143030619, 0.6655533797031855, -1.0387909644942028]"
18.66,"(0.13876114368947215, -0.08412738745700006, 0.17466916030622104)","(-0.12012795747863228, -0.0031562779534443745, 0.2536525354795376)","[0.4372112980381576, -0.2355478125546213, 1.383179201613097]"
18.67,"(-0.12012795747863228, -0.0031562779534443745, 0.2536525354795376)","(-0.17080827611727403, 0.0072360195622411996, 0.14665248314386375)","[1.1138914970174425, -0.3641234956283483, 1.3689655121243343]"
18.68,"(-0.17080827611727403, 0.0072360195622411996, 0.14665248314386375)","(0.02211387438512513, 0.024566390515654807, 0.3275147214360567)","[-0.11294669576192512, -0.3871610406014917, -0.09462518807886236]"
18.69,"(0.02211387438512513, 0.024566390515654807, 0.3275147214360567)","(-0.10644692607398827, -0.11595080083326637, 0.19453991676214888)","[1.0402849272680952, 0.952113405524927, -0.3097985302806608]"
18.7,"(-0.10644692607398827, -0.11595080083326637, 0.19453991676214888)","(-0.052641864043218106, -0.11609797993367017, 0.15697760145093312)","[0.5301993029829475, 1.527607212523835, 0.6310422893543455]"
18.71,"(-0.052641864043218106, -0.11609797993367017, 0.15697760145093312)","(0.17113610097030146, 0.03552157593326344, 0.22748977939149145)","[-0.9688681173210355, -0.4455312956565176, -0.19457280780469222]"
