index,goal_position,current_pos,current_angles,current_distance,next_pos,change_to_next,next_angles,next_distance,next_utility,utility_of_changes
0.2,"[-0.08444539211656807, -0.04235004249469188, 0.3065526325915414]","[-0.043070150142620015, -0.04308941752644913, 0.3203059570167831]","[0.21138484001601388, 0.1453445634376176, -2.4424906541753444e-13]",0.043607467899274874,"[-0.05231270837566781, -0.043206871096585615, 0.317987867679426]",+3.0° on alpha,"[0.2584195786461061, 0.14605092455618607, -2.113864638886298e-13]",0.03411756323597753,0.48488513,"{'+3.0° on alpha': 0.48488513, '-3.0° on alpha': 0.31967622, '+3.0° on beta': 0.42819598, '-3.0° on beta': 0.3223876, '+3.0° on alpha, +3.0° on beta': 0.36081004, '-3.0° on alpha, -3.0° on beta': 0.2036426, '+3.0° on alpha, -3.0° on beta': 0.43861625, '-3.0° on alpha, +3.0° on beta': 0.39345214}"
0.21,"[-0.08444539211656807, -0.04235004249469188, 0.3065526325915414]","[-0.05231270837566781, -0.043206871096585615, 0.317987867679426]","[0.2584195786461061, 0.14605092455618607, -2.113864638886298e-13]",0.03411756323597753,"[-0.06241554221918148, -0.03776796764073618, 0.316807927507772]","+3.0° on alpha, -3.0° on beta","[0.3093996844071758, 0.10375195849291119, -4.1300296516055823e-13]",0.024728137218308646,0.52940464,"{'+3.0° on alpha': 0.46892408, '-3.0° on alpha': 0.44820115, '+3.0° on beta': 0.3684542, '-3.0° on beta': 0.45275563, '+3.0° on alpha, +3.0° on beta': 0.35441107, '-3.0° on alpha, -3.0° on beta': 0.33714044, '+3.0° on alpha, -3.0° on beta': 0.52940464, '-3.0° on alpha, +3.0° on beta': 0.42791006}"
0.22,"[-0.08444539211656807, -0.04235004249469188, 0.3065526325915414]","[-0.06241554221918148, -0.03776796764073618, 0.316807927507772]","[0.3093996844071758, 0.10375195849291119, -4.1300296516055823e-13]",0.024728137218308646,"[-0.07161249933137923, -0.043435693896633445, 0.31160149425836026]","+3.0° on alpha, +3.0° on beta","[0.36060143674981715, 0.1455756357060558, -5.81312775693732e-13]",0.013833032217607325,0.6060072,"{'+3.0° on alpha': 0.54547244, '-3.0° on alpha': 0.33981425, '+3.0° on beta': 0.5388163, '-3.0° on beta': 0.3525135, '+3.0° on alpha, +3.0° on beta': 0.6060072, '-3.0° on alpha, -3.0° on beta': 0.2358768, '+3.0° on alpha, -3.0° on beta': 0.46915, '-3.0° on alpha, +3.0° on beta': 0.44970867}"
1.0,"[-0.01570347094913345, -0.02888609370899207, 0.3285850357340111]","[-0.0380336916312528, -0.028592402779256017, 0.3256148571310748]","[0.1849742173079454, 0.030979003219452128, -7.953637748414621e-13]",,"[-0.028029068199652386, -0.02311329568488238, 0.32841356012976347]","-3.0° on alpha, -3.0° on beta","[0.13583834465769007, -0.013267149852097315, -4.263256414560601e-13]",0.013611574063715659,0.7285909,"{'+3.0° on alpha': 0.2872438, '-3.0° on alpha': 0.4238048, '+3.0° on beta': 0.44559452, '-3.0° on beta': 0.50619817, '+3.0° on alpha, +3.0° on beta': 0.37650073, '-3.0° on alpha, -3.0° on beta': 0.7285909, '+3.0° on alpha, -3.0° on beta': 0.40432802, '-3.0° on alpha, +3.0° on beta': 0.4711632}"
2.0,"[-0.06425592088106802, -0.06175700368781996, 0.3055771630780035]","[-0.018901853622726228, -0.023827300295630547, 0.32933869386425907]","[0.09343968865276286, -0.008391198731041882, -4.89386309254769e-13]",,"[-0.029776011413247934, -0.0296909234508243, 0.3268042547446808]","+3.0° on alpha, +3.0° on beta","[0.14351937249779212, 0.03536892309141981, -3.1752378504279477e-13]",0.0516496571072842,0.049284253,"{'+3.0° on alpha': -0.039870627, '-3.0° on alpha': -0.12235821, '+3.0° on beta': -0.009423241, '-3.0° on beta': -0.18310285, '+3.0° on alpha, +3.0° on beta': 0.049284253, '-3.0° on alpha, -3.0° on beta': -0.2084794, '+3.0° on alpha, -3.0° on beta': -0.1290249, '-3.0° on alpha, +3.0° on beta': -0.036911078}"
2.1,"[-0.06425592088106802, -0.06175700368781996, 0.3055771630780035]","[-0.029776011413247934, -0.0296909234508243, 0.3268042547446808]","[0.14351937249779212, 0.03536892309141981, -3.1752378504279477e-13]",0.0516496571072842,"[-0.03962334118943812, -0.02988322633227115, 0.325043354728653]",+3.0° on alpha,"[0.19012669490110312, 0.03808626454763342, -4.0545344859310717e-13]",0.044739627653294235,0.10631504,"{'+3.0° on alpha': 0.10631504, '-3.0° on alpha': 0.09105239, '+3.0° on beta': 0.10631504, '-3.0° on beta': 0.045630626, '+3.0° on alpha, +3.0° on beta': 0.10631504, '-3.0° on alpha, -3.0° on beta': 0.0049319193, '+3.0° on alpha, -3.0° on beta': 0.100474, '-3.0° on alpha, +3.0° on beta': 0.10631504}"
2.2,"[-0.06425592088106802, -0.06175700368781996, 0.3055771630780035]","[-0.03962334118943812, -0.02988322633227115, 0.325043354728653]","[0.19012669490110312, 0.03808626454763342, -4.0545344859310717e-13]",0.044739627653294235,"[-0.04908773256382311, -0.03540249533524896, 0.32144525387292217]","+3.0° on alpha, +3.0° on beta","[0.24064955318606307, 0.0805729354703657, -5.777600620149315e-13]",0.03429913049639776,0.34409615,"{'+3.0° on alpha': 0.19499657, '-3.0° on alpha': 0.10631504, '+3.0° on beta': 0.24047887, '-3.0° on beta': 0.10631504, '+3.0° on alpha, +3.0° on beta': 0.34409615, '-3.0° on alpha, -3.0° on beta': 0.10631504, '+3.0° on alpha, -3.0° on beta': 0.10631504, '-3.0° on alpha, +3.0° on beta': 0.13603146}"
2.3,"[-0.06425592088106802, -0.06175700368781996, 0.3055771630780035]","[-0.04908773256382311, -0.03540249533524896, 0.32144525387292217]","[0.24064955318606307, 0.0805729354703657, -5.777600620149315e-13]",0.03429913049639776,"[-0.058643860775513076, -0.04085006269045883, 0.31702548344773357]","+3.0° on alpha, +3.0° on beta","[0.2913982895735825, 0.12494966289667975, -5.928590951498336e-13]",0.024487944784801315,0.43725765,"{'+3.0° on alpha': 0.3657809, '-3.0° on alpha': 0.32529554, '+3.0° on beta': 0.39557427, '-3.0° on beta': 0.25093874, '+3.0° on alpha, +3.0° on beta': 0.43725765, '-3.0° on alpha, -3.0° on beta': 0.23901948, '+3.0° on alpha, -3.0° on beta': 0.2628578, '-3.0° on alpha, +3.0° on beta': 0.35414556}"
2.4,"[-0.06425592088106802, -0.06175700368781996, 0.3055771630780035]","[-0.058643860775513076, -0.04085006269045883, 0.31702548344773357]","[0.2913982895735825, 0.12494966289667975, -5.928590951498336e-13]",0.024487944784801315,"[-0.06780216929098731, -0.046239182226379384, 0.31191004938271677]","+3.0° on alpha, +3.0° on beta","[0.3423708107513126, 0.16927651855409653, -7.145395386487507e-13]",0.017131377925970404,0.4319072,"{'+3.0° on alpha': 0.38814154, '-3.0° on alpha': 0.2639208, '+3.0° on beta': 0.3697966, '-3.0° on beta': 0.24653247, '+3.0° on alpha, +3.0° on beta': 0.4319072, '-3.0° on alpha, -3.0° on beta': 0.22405757, '+3.0° on alpha, -3.0° on beta': 0.2791333, '-3.0° on alpha, +3.0° on beta': 0.30768615}"
2.5,"[-0.06425592088106802, -0.06175700368781996, 0.3055771630780035]","[-0.06780216929098731, -0.046239182226379384, 0.31191004938271677]","[0.3423708107513126, 0.16927651855409653, -7.145395386487507e-13]",0.017131377925970404,"[-0.06716001333123124, -0.05150400467203259, 0.30984061076890684]",+3.0° on beta,"[0.34364025387703423, 0.21320167438649307, -7.487344078072056e-13]",0.011477575004760416,0.58617693,"{'+3.0° on alpha': 0.5740518, '-3.0° on alpha': 0.40525496, '+3.0° on beta': 0.58617693, '-3.0° on beta': 0.39145896, '+3.0° on alpha, +3.0° on beta': 0.5766717, '-3.0° on alpha, -3.0° on beta': 0.3012964, '+3.0° on alpha, -3.0° on beta': 0.4516571, '-3.0° on alpha, +3.0° on beta': 0.47868952}"
